Titulo,Empresa,Localizacion,Salario,Fecha_Publicacion,Valoracion_Empresa,Descripcion_Completa,Busqueda_Ciudad,Busqueda_Puesto
Auxiliar clínica - recepción,Domestiko,España,No especificado,20 días,"3,5","Se busca una persona para tareas de apoyo en clínica en San Vicente del Raspeig/Sant Vicent del Raspeig (Alicante). Las funciones principales incluirán la gestión de agendas, envío de recordatorios de citas para el día siguiente y atención telefónica.

También se encargará de la atención presencial a pacientes en recepción, así como de la introducción de datos en el programa de gestión y la cumplimentación de historiales clínicos para pacientes nuevos. La labor también comprende el cobro de servicios y la programación de futuras citas.

Se necesitará preparación y puesta en marcha del autoclave, limpieza y esterilización del instrumental clínico, reposición de material en consultas y gabinetes, y el mantenimiento general del orden, limpieza e higiene de las zonas comunes de la clínica. Se requiere titulación de Técnico en Cuidados Auxiliares de Enfermería. Se ofrece contrato indefinido a jornada completa, con horario de lunes a viernes de 09:30 a 14:00 y de lunes a jueves de 16:00 a 20:00.

Experiencia:
Mínima de 12 meses

Formación reglada:
TÉCNICO cuidados auxiliares de enfermería",Alicante,Todos
ADMINISTRATIVO/A ÁREA DE RECURSOS HUMANOS,Once Dating,España,17 mil € - 18 mil € (Proporcionado por la empresa),8 días,"3,5","¿Imaginas tu carrera profesional siendo parte del cambio y la transformación social? ¡BUSCAMOS TU TALENTO!

En ONCE estamos buscando un/a Auxiliar Administrativo/a para una vacante indefinida para nuestro Centro de Servicios Compartidos en materia de Nómina y Gestión de Personas en la Dirección de Zona de Alicante.

¿QUÉ REALIZARÁS EN TU DÍA A DÍA?

Gestionarás información dentro del departamento/centro de trabajo.
Manejarás tareas diarias como registrar, organizar, y archivar la correspondencia, archivos, ficheros, etc.
Apoyarás a los miembros del departamento en tareas y proyectos.
Ejecutarás tareas manejando escritorio corporativo (SAP), correo electrónico y office 365.
Prepararás informes, presentaciones y sumarios de documentos.
Darás soporte administrativo a otros equipo.

¿QUÉ NECESITAMOS DE TI? (Requisitos)

FP I o II relacionado con funciones administrativas.
Experiencia en funciones administrativas.
Conocimientos sobre el manejo de aplicaciones del paquete Microsoft Office, especialmente Word, Excel y Outlook.
Conocimiento y experiencia de 2 años sobre el manejo de aplicaciones en el entorno del Escritorio Corporativo y SAP RRHH.
Al menos dos años de experiencia en tareas de administración de personal en el área de RRHH.

¿QUÉ OTRAS COSAS NOS GUSTA TENER EN CUENTA? (Requisitos valorables)

Orientación hacia las personas. ¡Nos encanta trabajar en equipo y tenemos vocación de servicio!
Experiencia en entornos dinámicos y multidisciplinares.
Se valorará una experiencia mínima de 2 años.

¿QUÉ TE OFRECEMOS?

Contrato indefinido.
Jornada completa de 36 h/s , ¡adiós a las 40 horas/semanales!

- Salario competitivo de +17.000euros bruto/año, y tras 2 años, paso a categoría senior con salario de +/- 24.000euros bruto/año.

24 días laborables de vacaciones + 6 días de asuntos propios de disfrute personal.
Ayudas anuales a la formación individual, ¡queremos que sigas creciendo!
Tarjeta ONCE: Ofrecemos descuentos exclusivos.
Ayudas económicas por nacimiento de hijos/as o adopción.
Ofrecemos oportunidades para que cualquier persona pueda participar en actividades de voluntariado y contribuir al bienestar de la comunidad.
ONCEInnova; Contamos con una unidad de innovación y emprendimiento, donde cualquier empleado puede proponer y formar parte de proyectos de intraemprendimiento e innovación en la ONCE. Tienes la oportunidad de sumarte a una Organización solidaria, social y comprometida, DE PERSONAS Y PARA PERSONAS, consciente de su responsabilidad con la sociedad, que te acompañará en el proceso de acogida y te ofrecerá oportunidades de crecimiento profesional.

¡Tú decides dónde llegar!",Alicante,Todos
Recepcionista Residencia Mi Campus Living,Micampus Residencias,España,No especificado,13 días,"3,5","En MiCampus Living creemos que la primera impresión cuenta, y por eso estamos buscando a la persona perfecta para ser la cara amable y acogedora de nuestras residencias de estudiantes. Si te encanta el trato directo, te motivan los entornos vivos y disfrutas creando experiencias positivas, ¡esta es tu oportunidad!

¿Qué harás en tu día a día?

Dar la bienvenida a estudiantes y visitantes, creando una experiencia cálida y acogedora desde el primer momento.

Gestionar entradas, salidas y reservas de espacios comunes.

Atender consultas, llamadas y correos, siempre con una actitud resolutiva y amable.

Resolver pequeñas incidencias del día a día, garantizando la comodidad y seguridad de los residentes.

Apoyar en tareas administrativas y de organización interna.

¿A quién buscamos?

Experiencia previa en recepción, atención al cliente o puestos similares (si es en entornos educativos, ¡aún mejor!).

Nivel alto de inglés (valorable otros idiomas, nunca se sabe quién puede llegar a la residencia).

Persona comunicativa, proactiva y organizada, que disfrute del trabajo en equipo.

Disponibilidad para trabajar en turnos rotativos.

¿Qué ofrecemos?

Formar parte de un equipo joven, diverso y en constante crecimiento.

Oportunidades reales de desarrollo profesional dentro de la compañía.

Un ambiente de trabajo cercano, colaborativo y motivador.

Condiciones salariales competitivas.

Si quieres ser parte de un proyecto que apuesta por las personas, la innovación y el bienestar de los estudiantes, ¡te estamos esperando!


¡Vamos a hacer que cada estudiante se sienta como en casa!

""MICAMPUS LIVING pone en práctica el derecho a la igualdad de trato y oportunidades respetando la diversidad de género, discapacidad, edad, origen étnico, cultural o racial, estado civil, así como la identidad y orientación sexual de las personas que presenten sus candidaturas. A su vez, apostamos por una cultura inclusiva que reconoce y valora la diversidad.""",Alicante,Todos
Cajero-a 24 horas/semana - Alicante,Obramat,España,No especificado,+ 30 d,"3,5","OBRAMAT es la empresa de referencia de distribución de Materiales en el mercado de la Reforma y Construcción integrada en GRUPO ADEO, primer grupo en el ranking europeo en distribución especializada en el acondicionamiento del hogar y tercero en el ranking mundial, matriz de empresas como Leroy Merlín, Bricoman, Saint Maclou, KBane, Weldom y Adeo Services.
Actualmente, contamos con cerca de 40 Almacenes en España y Portugal y ya somos más de 6.000 colaboradores/as comprometidos/as con nuestro proyecto de empresa.
Nuestro compromiso fundamental se encuentra en las personas: nuestros Colaboradores/as y nuestros Clientes. Son ellos los que dan vida a OBRAMAT y nuestra razón de ser.
Nos esforzamos día a día por ofrecer a todos nuestros Clientes la mejor experiencia de compra, basada en un asesoramiento profesional. Para esto, el talento de nuestros Equipos es nuestro principal pilar.

¿CUÁL SERÁ TU MISIÓN?
En dependencia del/la Responsable de Cajas tendrás la misión de contribuir por ti mismo/a a la satisfacción de los clientes y al desarrollo de las ventas, asegurando una excelente experiencia de compra.

¡ERES UNA PIEZA FUNDAMENTAL EN EL EQUIPO! Tus funciones serán :
Asegurar la satisfacción del cliente mediante la eficacia del paso por caja. Acogida y fluidez.
Realizar un cobro fiable y eficaz.
Cumplir con los procedimientos de cajas y control de demarca.
Contribuir con el cumplimiento de los objetivos de cajas.
Colaborar en equipo en el marco de los valores de la compañía.
Participar en la vida del almacén y empresa.

¿CUÁL ES NUESTRO PERFIL IDEAL?
Tener experiencia en puesto de caja en superficie comercial con rapidez en el cobro y buena atención al cliente.
Experiencia en comercio o grandes superficies.
Iniciativa, motivación y afán de superación con una orientación a la venta y a la atención al cliente
Residir en la provincia del puesto vacante y tener posibilidad de trasladarte al almacén con vehículo propio o transporte público.

¿QUÉ TE OFRECEMOS POR TENER LA SANGRE NARANJA?
Horario rotativo de 24 horas semanales.
Contrato de sustitución por vacaciones.
Buena ambiente laboral y desarrollo profesional.

(Todos los proyectos de desarrollo profesional de OBRAMAT consideran la igualdad de trato entre hombres y mujeres de acuerdo con lo establecido en la vigente normativa, así como lo establecido en nuestro Plan de Igualdad. Nuestra decisión de contratación estará basada únicamente en criterios objetivos de profesionalidad, de méritos y de capacidad).


Departamentos
Comercio (Almacén)
Puesto
Venta
Ubicaciones
Alicante
Tipo de empleo
Tiempo parcial
Número de vacantes
3",Alicante,Todos
ADMINISTRATIVO/A,Once Dating,España,17 mil € - 18 mil € (Proporcionado por la empresa),2 días,"3,5","¿Imaginas tu carrera profesional siendo parte del cambio y la transformación social? ¡BUSCAMOS TU TALENTO!

En ONCE estamos buscando dos Auxiliares Administrativos/as para dos vacantes temporales para nuestra Dirección de Zona de Alicante.


¿QUÉ REALIZARÁS EN TU DÍA A DÍA?


Gestionarás información dentro del departamento/centro de trabajo.


Manejarás tareas diarias como registrar, organizar, y archivar la correspondencia, archivos, ficheros, etc.


Apoyarás a los miembros del departamento en tareas y proyectos.


Ejecutarás tareas manejando escritorio corporativo (SAP), correo electrónico y office 365.


Prepararás informes, presentaciones y sumarios de documentos.


Darás soporte administrativo a otros equipo.

¿QUÉ NECESITAMOS DE TI? (Requisitos)


FP I o II relacionado con funciones administrativas.


Experiencia en funciones administrativas.


Conocimientos sobre el manejo de aplicaciones del paquete Microsoft Office, especialmente Word, Excel y Outlook.


Conocimiento y experiencia sobre el manejo de aplicaciones en el entorno del Escritorio Corporativo y SAP.

¿QUÉ OTRAS COSAS NOS GUSTA TENER EN CUENTA? (Requisitos valorables)


Orientación hacia las personas. ¡Nos encanta trabajar en equipo y tenemos vocación de servicio!


Experiencia en entornos dinámicos y multidisciplinares.


Se valorará una experiencia mínima de 2 años.

¿QUÉ TE OFRECEMOS?


Contrato temporal.


Jornada completa de 36 h/s , ¡adiós a las 40 horas/semanales!

- Salario competitivo de +17.000euros bruto/año, y tras 2 años, paso a categoría senior con salario de +/- 24.000euros bruto/año.


24 días laborables de vacaciones + 6 días de asuntos propios de disfrute personal.


Ayudas anuales a la formación individual, ¡queremos que sigas creciendo!


Tarjeta ONCE: Ofrecemos descuentos exclusivos.


Ayudas económicas por nacimiento de hijos/as o adopción.


Ofrecemos oportunidades para que cualquier persona pueda participar en actividades de voluntariado y contribuir al bienestar de la comunidad.


ONCEInnova; Contamos con una unidad de innovación y emprendimiento, donde cualquier empleado puede proponer y formar parte de proyectos de intraemprendimiento e innovación en la ONCE. Tienes la oportunidad de sumarte a una Organización solidaria, social y comprometida, DE PERSONAS Y PARA PERSONAS, consciente de su responsabilidad con la sociedad, que te acompañará en el proceso de acogida y te ofrecerá oportunidades de crecimiento profesional.

¡Tú decides dónde llegar!",Alicante,Todos
Agente de reservas con INGLÉS Y/O ALEMAN Teletrabajo Remoto o hibrido,nexiasolutions,España,No especificado,13 días,"3,5","Nexia: ¿quiénes somos?

Somos una empresa con más de 15 años de recorrido , somos profesionales en Customer Experience y externalización de servicios de Contact Center. Trabajamos con empresas grandes y pequeñas de todos los sectores proporcionando soluciones a medida. Actualmente , gracias a nuestra alianza con Mirai, estamos muy concentrados en el área hotelera con el objetivo de llevar a su máximo potencial la venta directa

Buscamos ampliar el equipo incorporando una persona que desarrolle las funciones de agente de reservas y atención al cliente.

¿qué buscamos en ti?

Joven de espíritu

Persona positiva que contagie alegría y buen rollo.

Dinámica, porque nuestro mundo se mueve todavía más rápido.

Flexibilidad horaria, incluyendo tardes y fines de semana

Que derroche ilusión por aprender y ganas de trabajar

Responsable y orientado a objetivos, porque además de ser felices tenemos que ganar dinero.

*
Además ¿Tienes alguna de las siguientes habilidades?Alta capacidad de gestión y organización.Habilidades de comunicación, piquito de oro.¿Hablas más un idioma? Actualmente imprescindible español e inglés nivel alto o nativo, y otro idioma alemán, italiano, portugués o francés.Si reúnes todas, nuestro amor será para siempre ;)Te ofrecemos un trabajo con buen rollo, donde los malos días los llevamos mejor, con un sueldo justo (quizá no sea el que tu abuela cree que te mereces) y con la posibilidad de aprender y crecer profesionalmente si demuestras lo que vales.
*
Tú: ¿qué harás?

Ser parte fundamental del equipo Nexia, en el área atención al cliente, llevando a cabo, entre otras, las siguientes tareas:

Venta de reservas de hotelesAtención al cliente, información y resolución de peticiones.Gestión de emails, chat, y todo lo que la omnicanalidad nos ofrece hoy en díaRedes sociales
*
*
Nosotros: ¿qué te ofrecemos?

Posibilidad de trabajar parcial o 100% en remoto.T e ofrecemos un trabajo con buen rollo, donde los malos días los llevamos mejor, con un sueldo justo (quizá no sea el que tu abuela cree que te mereces) y con la posibilidad de aprender y crecer profesionalmente si demuestras lo que vales Aprendizaje constante
*

Tipo de puesto: Jornada completa, Media jornada

Sueldo: 1,00€-10,00€ la hora

Beneficios:

Flexibilidad horaria
Teletrabajo opcional

Experiencia:

en hoteles: 1 año (Deseable)

Idioma:

Inglés muy alto (Deseable)
Alemán alto o muy alto (Deseable)
Portugués (Deseable)

Ubicación del trabajo: Teletrabajo híbrido en Alicante, Alicante provincia (Alicante)",Alicante,Todos
DEPENDIENTA – FINES DE SEMANA (ELCHE),Productos Lozano,España,No especificado,28 días,"3,5","Tienda ubicada en Elche busca dependienta para trabajar solo fines de semana.

Requisitos:

Experiencia en atención al cliente (valorable)
Buena actitud y trato amable
Responsabilidad y puntualidad
Residencia en Elche (imprescindible)

Ofrecemos:

Contrato para fines de semana
Buen ambiente de trabajo
Incorporación inmediata

Tipo de puesto: Jornada completa, Contrato fijo discontinuo

Ubicación del trabajo: Empleo presencial",Alicante,Todos
Dependiente/a ( 24 hs) - ALICANTE - Contrato (temporal),Ale-Hop,España,"24,00 € Por hora (Proporcionado por la empresa)",+ 30 d,"3,5","¡ÚNETE A LA FAMILIA ALE-HOP!

En ALE-HOP llevamos más de 30 años repartiendo alegría y diversión en más de 300 tiendas por 4 países. Especializados en la venta de regalos, productos divertidos y artículos de moda y decoración, nos encontramos en pleno proceso de expansión. Nuestro objetivo, es poder llenar el mundo de vaquitas.

¿Buscas un trabajo donde cada día sea una experiencia divertida y diferente?

¿Qué harás en tu día a día?

Atención al cliente: Escucharás, recomendarás y harás que la experiencia en tienda sea inolvidable .

Producto: te encargarás de reponer y organizar los productos, recepción de mercancía y visual merchandising.

Caja: realizarás cobros, gestión de la caja y participarás en las tareas de apertura y cierre de la tienda.

Limpieza: ayudarás a mantener la tienda en orden, una tienda limpia es una tienda feliz

¿Qué estamos buscando?

Educación Secundaria Obligatoria

Experiencia de al menos 1 año en atención al cliente y ventas

Incorporación inmediata

Inglés nivel intermedio

Vehículo propio y carné de conducir

¡Ganas de pasarlo bien y disponibilidad para trabajar en horarios rotativos!

¿Qué te ofrecemos?

Contrato temporal con jornada 24 horas de lunes a domingo en turnos rotativos (con el descanso legalmente establecido).

Banda salarial 24H (incluye nocturnidad, festivos y domingos): 1000 – 1200€/brutos al mes.

¡Oportunidades de aprendizaje y crecimiento profesional dentro de ALE-HOP!

Formación continua en nuestros productos y técnicas de venta.

️ 30% de descuento en nuestros productos.

¿Preparado/a para formar parte de ALE-HOP?

Apúntate ya en nuestro portal de empleo:
https://careers.ale-hop.org/

¡Recuerda! ¡En ALE-HOP cada día es una aventura!
¡Te esperamos con los brazos abiertos!",Alicante,Todos
Administrativo,Tindale Distribuciones,España,No especificado,17 días,"3,5","Buscamos incorporar un/a administrativo/a polivalente para nuestra distribuidora de alimentación y bebidas, con capacidad organizativa, orientación al cliente y ganas de trabajar en un entorno dinámico.

Funciones principales:

Atención al cliente.
Gestión administrativa: documentación, seguimiento de pedidos y resolución de incidencias.
Organización de tareas operativas y apoyo interno.
Soporte básico en contabilidad.
Colaboración en mejora de procesos y uso de herramientas digitales e IA.

Perfil que buscamos:

Persona organizada, resolutiva y con buena comunicación.
Capacidad para gestionar varias tareas a la vez.
Nivel de inglés funcional (oral y escrito).
Experiencia en administración o atención al cliente (valorable).
Interés en digitalización, automatización e inteligencia artificial.
Flexibilidad horaria.

Tipo de puesto: Jornada completa

Beneficios:

Flexibilidad horaria

Ubicación del trabajo: Empleo presencial",Alicante,Todos
Administrativo/a de Citación Clínica,Avanta Prevención,España,No especificado,19 días,"3,5","¿Eres Administrativo/a de Citación y buscas un lugar donde desarrollarte profesionalmente, aportar valor y formar parte de un equipo apasionado por la atención y gestión eficiente de agendas? ¡Este es tu momento!

¿Qué encontrarás en Avanta?

Contrato de interinidad por sustitución a jornada completa desde el inicio.
Horario flexible de lunes a viernes, porque tu tiempo importa.
28 días de vacaciones, para que desconectes de verdad.
Salario competitivo ajustado a tu valía.
Formación continua para que sigas creciendo.
Paquete de retribución flexible: seguro de salud, cheque transporte y cheque guardería.
Programa de apoyo al empleado porque nuestra prioridad es tu bienestar.

¿Qué harás con nosotros?

Apertura centro de trabajo.
Citación agendas de citas centros y unidad móvil.
Atención a empresas y trabajadores de nuestras empresas cliente.
Atención de llamadas, mensajería, etc.



Requisitos

Ciclo de grado medio o superior en administración y finanzas o similar. Se valorará tener experiencia en atención al clientes y gestión de agenda de citas.
Dominio de paquete office.
Carnet de conducir y vehículo propio.
Ganas de marcar la diferencia y crecer con nosotros.

¿Te parece interesante?

Queremos conocerte. Envía tu CV y da el paso hacia una carrera llena de retos, crecimiento y satisfacción personal.",Alicante,Todos
Recepcionista centro residencial,Domestiko,España,No especificado,+ 30 d,"3,5","Se busca un recepcionista con experiencia para un centro residencial en el Rincón de L'Oix de Benidorm. La persona seleccionada será responsable de la atención al público y deberá demostrar un manejo fluido del idioma inglés.

Se valorará positivamente el conocimiento de otros idiomas. El puesto implica un contrato temporal, con una jornada completa y la posibilidad de trabajar en turnos de mañana o tarde, adaptándose a las necesidades del centro.

Esta oportunidad es ideal para profesionales con experiencia en puestos similares, especialmente aquellos con habilidades lingüísticas adicionales que puedan enriquecer la comunicación y el servicio ofrecido a los residentes y visitantes.

Experiencia:
Mínima de 3 meses

Idiomas:
INGLÉS (LECTURA: medio ESCRITURA: medio CONVERSACIÓN: medio)",Alicante,Todos
Administrativo/a,Domestiko,España,No especificado,13 días,"3,5","Se busca administrativo/a para un departamento de administración en una empresa ubicada en el Polígono Industrial de Finestrat, Alicante. Se valorará positivamente la experiencia previa en áreas como recursos humanos y gestión de nóminas.

La oferta incluye un contrato indefinido a jornada completa. El horario habitual será continuo, de 8:00 a 16:30, con tiempo para comer. Además, habrá un turno rotatorio de uno o dos días a la semana en horario de guardia, de 10:00 a 18:00.

Este puesto requiere una persona con habilidades administrativas generales para integrarse en un equipo dinámico.

Experiencia:
Mínima de 3 meses",Alicante,Todos
Agente de atención al cliente en sucursal bancaria,Domestiko,España,No especificado,24 horas,"3,5","Buscamos a alguien con energía y ganas de ayudar para nuestro equipo en una sucursal bancaria de Benidorm. Tus tareas principales serán atender a los clientes cara a cara, aclarando sus dudas y encontrando las mejores soluciones para sus temas de dinero. También llevarás la gestión de la caja, asegurándote de que todo cuadre perfectamente al final del día.

Además, te encargarás de las gestiones del día a día, manteniendo todo ordenado y siguiendo los procesos establecidos. Esperamos que participes en la presentación de nuestros productos financieros, buscando la mejor manera de aconsejar a los clientes y ofrecerles lo que realmente necesitan.

Valoramos mucho la buena comunicación, las ideas para mejorar y el interés por seguir aprendiendo sobre banca. No es necesario tener experiencia previa en este sector, pero sí debes tener una carrera universitaria terminada en campos como Administración, Economía o Derecho, o algo parecido. Es una buena oportunidad para crecer en el mundo financiero, con formación incluida.

Disponibilidad inmediata. Grado universitario en Administración, Economía, Derecho o similar finalizado. Habilidades comunicativas, iniciativa y ganas de aprender. No es necesaria experiencia previa en el sector bancario.",Alicante,Todos
STAFF - ALICANTE - JORNADA PARCIAL,Bombon Boss,España,No especificado,24 horas,"3,5","Descripción:

¿Te apasiona el buen café? ¿Tu vocación es el trato con el cliente? ¿Buscas una empresa comprometida y en la que puedas hacer carrera profesional?

Deja de buscar, BOMBON BOSS es para ti.

En nuestras tiendas de Alicante, buscamos personal de STAFF, si deseas forma parte de nuestro equipo, ¡es tu oportunidad!

Funciones:

Preparación de cafés y productos directamente horneados en nuestro establecimiento.
Mantenimiento y organización del escaparate de productos.
Colaborar en la organización, mantenimiento y limpieza de la tienda para ofrecer un ambiente agradable.
Contribuir a la consecución de los objetivos marcados, trabajando en equipo y con dedicación
Proporcionar un servicio al cliente excepcional, asegurando que cada cliente se sienta valorado y satisfecho.

¿Buscas una oportunidad para hacer carrera? Somos una empresa comprometida con el talento joven y con la igualdad de oportunidades. Además, te ofrecemos la formación necesaria para el puesto de trabajo

Si crees que encajas perfectamente con nuestra misión, ¡aplica ahora y formemos juntos un equipo excepcional!

Requisitos:

¿Qué buscamos?

Experiencia mínima de 6 meses en puesto similar y/o en el sector.
Excelencia en atención al cliente, ¡queremos que nuestros clientes se sientan como en casa!
Actitud positiva y disposición para aprender y crecer con nosotros.
Valorable, nivel de inglés hablado fluido a nivel de hostelería.",Alicante,Todos
“Programa de crecimiento en entorno digital – Alicante”,Desarrollo profesional en Alicante,España,1 mil € - 3 mil € (Proporcionado por la empresa),16 días,"3,5","Buscamos personas con interés en desarrollarse en un entorno profesional dinámico y orientado al crecimiento. No se requiere experiencia previa, pero sí una actitud proactiva y ganas de aprender.

El programa incluye:

formación inicial en herramientas y metodologías actuales
acompañamiento durante las primeras etapas
posibilidad de asumir mayores responsabilidades según desempeño
entorno colaborativo y flexible
desarrollo progresivo en un área con alta proyección

Valoramos especialmente:

mentalidad abierta
capacidad de adaptación
interés por el entorno digital
responsabilidad y constancia
motivación por mejorar profesionalmente

Este programa está pensado para personas que buscan una oportunidad diferente a lo tradicional y que quieran explorar un modelo profesional con mayor autonomía y crecimiento.

La información detallada se explica personalmente a los perfiles preseleccionados.

---

Tipo de puesto: Autónomo
Duración del contrato: 24 meses

Sueldo: 1.200,00€-2.500,00€ al mes

Beneficios:

Flexibilidad horaria
Teletrabajo opcional

Ubicación del trabajo: Teletrabajo híbrido en 03540 Alacant/Alicante, Alicante provincia",Alicante,Todos
Administrativo/a soporte BMW,CORPORACIÓN FINANCIERA BENIGAR SL,España,No especificado,28 días,"3,5","Benigar, una compañía que ofrece soluciones de movilidad premium, sostenibles e innovadoras. Somos los concesionarios BMW, MINI y BMW MOTORRAD en Alicante y Sur de Valencia y uno de los referentes de la marca en España.

Precisamos incorporar un/a ADMINISTRATIVO/A, que dé apoyo al departamento de venta a empresas, para su centro de San Juan (Alicante). La persona seleccionada será clave para asegurar el correcto seguimiento de las operaciones, la coordinación con proveedores y departamentos internos, y la calidad del servicio ofrecido a nuestros clientes corporativos.

¿Cuáles serán tus funciones?


Preparación y gestión de ofertas comerciales, asegurando la correcta recopilación de información, revisión de condiciones económicas y apoyo documental al equipo de ventas
Interlocución con compañías de renting, gestionando:
Altas de nuevos contratos
Modificaciones contractuales
Renovaciones de flotas
Coordinación con los departamentos de logística y operaciones para:
Tramitación de pedidos de vehículos
Control de plazos de entrega
Seguimiento del proceso de matriculación
Control y seguimiento del estado de los pedidos, manteniendo actualizada la información y comunicando incidencias o cambios al equipo comercial.
Seguimiento integral del ciclo del vehículo, desde la matriculación hasta la entrega al cliente y, cuando proceda, la devolución del mismo.
Soporte administrativo al departamento
¿Qué buscamos?


Formación en Administración, Gestión Comercial o similar
Experiencia previa en puestos administrativos (valorable entorno comercial, automoción o renting)
Buen manejo de herramientas ofimáticas (Excel, correo, ERP/CRM si aplica)
Capacidad organizativa, atención al detalle y orientación al cliente interno
Habilidades de coordinación y comunicación
¿Qué ofrecemos?


Contrato indefinido a media jornada de L-V en horario de 9:15-13:45
Descuentos exclusivos en productos y marcas del grupo
Itinerario formativo a cargo de la marca
A los 6 meses, podrás inscribirte en nuestro plan de retribución flexible (guardería, restaurante, transporte, seguro médico y/o formación)",Alicante,Todos
Auxiliar Administrativa / Recepcionista,Fisioterapia Barceló,España,1 mil € (Proporcionado por la empresa),14 días,"3,5","En Fisioterapia Barceló estamos buscando una/un recepcionista para incorporarse a nuestro equipo. Somos una clínica que cuenta con un buen ambiente de trabajo y un enfoque muy humano hacia los pacientes

Se ofrece un puesto estable, con contrato indefinido. Jornada de 36 horas semanales con horario partido, y viernes por la tarde libre.

Las funciones a desempeñar son:

Atención telefónica y presencial
Organización de agenda
Redes sociales
Canva + IA
Apoyo administrativo

Buscamos a una persona empática, organizada, con trato humano hacia los pacientes y que sepa trabajar en equipo. Es imprescindible el buen dominio de inglés, y se valorará positivamente el conocimiento de francés.

Si crees que puedes encajar en nuestro equipo, envía tu CV al mail fisiodianabarcelo@gmail.com

Tipo de puesto: Jornada completa, Contrato indefinido

Sueldo: 1.200,00€-1.300,00€ al mes

Beneficios:

Jornada intensiva los viernes
Uniforme proporcionado

Ubicación del trabajo: Empleo presencial",Alicante,Todos
Envíanos tu CV,TERRAPILAR,España,No especificado,+ 30 d,"3,5","¿TE GUSTARÍA FORMAR PARTE DE NUESTRO EQUIPO Y NO ENCUENTRAS UNA VACANTE ADECUADA A TU PERFIL?
Envíanos tu CV",Alicante,Todos
¡Ampliamos equipo comercial dentro del Leroy Merlín!,SALESLAND,España,1 mil € (Proporcionado por la empresa),13 días,"3,5","Impulsa tu carrera comercial dentro de Leroy Merlín realizando portabilidades energéticas con Endesa Energía.

¿Quieres ser tú quién marque los ingresos mensuales en las nóminas que recibas? Con nuestras comisiones sin límite puedes hacerlo. ¿Quieres compaginar tu vida laboral y personal? Con los turnos intensivos rotativos de 6 horas al día puedes lograrlo.

Serás el motor de las ventas dentro de Leroy Merlín, ayudando a los clientes a ahorrar en su factura de energía. Siempre acompañado/a, formarás parte de un equipo con apoyo constante y objetivos realistas.

Tu talento ya tiene el lugar donde desarrollarse, así que apúntate hoy!. ¡Somos tu opción! Salesland cuenta con 25 años de experiencia en la creación de equipos comerciales de alto rendimiento, con más de 13.000 profesionales impactando en 14 países de todo el mundo.

En SALESLAND, buscamos tu energía, motivación y ganas de crecer en el mundo comercial, ¡tu esfuerzo se traduce en resultados y en recompensas reales! Importantes incentivos sometidos al cumplimiento de objetivos comerciales.

Requisitos
Que aportes tu perfil comercial con actitud proactiva, ambiciosa, perseverante y orientada a resultados.
Agilidad con las herramientas informáticas. Trabajarás con una tablet para asesorar a los clientes y realizar las contrataciones.
Si tienes un certificado de discapacidad igual o superior al 33%, ¡te animamos a inscribirte! En Salesland garantizamos la igualdad de oportunidades.
Disponibilidad completa e inmediata.
Se ofrece
Incorpórate de manera inmediata en una empresa ganadora, premiada por sexto año consecutivo como una de las 100 mejores empresas para trabajar en España por la prestigiosa revista Forbes.
Estabilidad y proyección: te brindamos un proyecto estable y con un cliente clave que apuesta por nuestro éxito desde el año 2017 con más de 60 profesionales en toda España.
Contrato laboral desde el primer día con alta en la Seguridad Social, que se convertirá en indefinido al año.
Jornada de 36 horas semanales.
Horario de 9h a 15h y de 15h a 21h de lunes a sábado (turnos rotativos semanales de mañana y tarde).
Sueldo fijo garantizado de 1.243€ brutos/mes, además de Importantes incentivos con el cumplimiento de objetivos.
Te proporcionamos las herramientas y la formación continua necesarias para potenciar tu crecimiento en el mundo de las ventas.
Excelente ambiente de trabajo, en un equipo dinámico, colaborativo y ambicioso.
Apostamos por el empleo de calidad y la igualdad de oportunidades.
Oportunidades de desarrollo profesional: creemos en el talento interno. El 90% de los mandos intermedios han promocionado internamente dentro de la compañía.
Otros beneficios: Acceso a un seguro médico de colectivo para ti y tu familia a partir de los 6 meses en la empresa. Formación interna, clases de inglés, precios especiales en formación universitaria privada, descuentos exclusivos en moda, viajes, ocio, deportes, promociones en talleres de ciencia y programación para los/as peques de la familia. Tenemos servicio de PayFlow gratuito, dónde se pueden solicitar anticipos de nómina con un traspaso de efectivo inmediato a tu cuenta por si lo necesitas.",Alicante,Todos
