Titulo,Empresa,Localizacion,Salario,Fecha_Publicacion,Valoracion_Empresa,Descripcion_Completa,Busqueda_Ciudad,Busqueda_Puesto
Auxiliar técnico educativo,Grupo Amigo,Madrid,No especificado,+ 30 d,"3,2","País
España
Provincia
Madrid - Madrid
Fecha límite Inscripción
06/03/2026
Categoría
Atención Directa

Información de la ONG

Amigó
Valoración

(0 valoraciones)
info
% de respuesta: 70,90%
info

Objetivo

Atención educativa los menores que residen en un piso


Se valorará la experiencia previa con menores migrantes.

Perfil:

Fines de semana


Facilidad para el trabajo en equipo


Flexibilidad


Trato amable y cordial


Autoridad y cumplimiento de normas


Valorable conocimiento de árabe, aunque no es imprescindible.




Competencias:

Analizar y resolver problemas, Optimismo y entusiasmo, Flexibilidad, Capacidad para liderar iniciativas, Organización y planificación, Fiabilidad técnica y personal, Comunicación interpersonal, Trabajo en equipo, Capacidad de Negociación

Nivel:

Empleado

Tipo de contrato:

Media jornada

Duración:

Indefinido

Salario:

Entre 12.000 y 18.000 € bruto/anual

Estudios mínimos:

Educación Secundaria Obligatoria

Experiencia mínima:

No requerida

Fecha de inicio:

19/01/2026

Nº de vacantes:

1",Todas,Educación
Educador/a Infantil,Domestiko,Badalona,No especificado,+ 30 d,"3,2","Se requiere un/a profesional con Grado de Magisterio en Educación, especialidad Infantil o Técnico/a Superior en Educación Infantil. Se valorará positivamente contar con una doble titulación en inglés.

Es imprescindible disponer del Certificado Negativo de Delitos Sexuales. Las funciones principales incluirán la revisión, desarrollo y adaptación de los programas curriculares para las diferentes etapas de los alumnos, así como la identificación y el tratamiento de dificultades de aprendizaje, siempre con el apoyo del equipo profesional.

El puesto implica el desarrollo de hábitos saludables en los niños, como higiene y alimentación, y la participación en suplencias puntuales para cubrir necesidades del servicio. Las responsabilidades se centrarán en la atención a la infancia de 0 a 3 años, siguiendo las rutinas establecidas en el centro y comunicando las incidencias a las familias.",Todas,Educación
Técnicos de Educación Infantil con C1-C2 de inglés (bolsa de empleo),Centro de Estudios Universitarios,España,No especificado,+ 30 d,"3,2","¿Quieres formar parte de un proyecto educativo innovador y transformador? ¿Eres un apasionado de la enseñanza y crees en el poder de la educación en los primeros años de vida? ¡Esta es tu oportunidad!
El Colegio CEU San Pablo de Valencia lanza una bolsa de empleo para la contratación de Técnicos de Educación Infantil con inicio en el curso 2025/2026. Buscamos profesionales con vocación y talento, que deseen formar parte de un equipo comprometido con el desarrollo integral de los más pequeños a través de nuestro exclusivo CEU Early Skills Programme.
¿Qué ofrecemos?
Un proyecto educativo único: El CEU Early Skills Programme está diseñado para potenciar las competencias y habilidades clave de los alumnos desde el primer año de vida, en un entorno que fomenta el aprendizaje a través del juego y la estimulación temprana.
Instalaciones de vanguardia: Espacios especialmente adaptados para promover el desarrollo integral de los niños.
Un equipo docente excepcional: Formarás parte de un grupo de profesionales con pasión por descubrir y potenciar los talentos de cada alumno.
Formación y desarrollo: Oportunidades de aprendizaje continuo y participación en un entorno innovador.
REQUISITOS:
Ciclo Formativo de Grado Superior en Educación Infantil.
Valorable experiencia docente en escuelas infantiles, especialmente aquellas con una trayectoria internacional.
Experiencia en el uso de TIC’s en el aula.
Nivel de inglés certificado oficialmente (C1 o superior).
Valorable un nivel alto de valenciano.
Competencias:
Habilidades de comunicación efectiva.
Motivación e impacto pedagógico.
Habilidades pedagógicas y metodologías educativas.
Inteligencia emocional.
Innovación y aprendizaje continuo.
Orientación al alumno y a las familias.
Trabajo en equipo y colaboración.
Compromiso con los valores institucionales.
Si cumples con los requisitos y estás interesado/a en formar parte de nuestro equipo, ¡no dudes en inscribirte!
¡Te esperamos!
Forma parte del Colegio CEU San Pablo Valencia y contribuye a transformar la educación infantil. Juntos, podemos hacer que los primeros años de vida de nuestros alumnos sean el comienzo de un futuro brillante.",Todas,Educación
Auxiliar técnico/a educativo/a,Nuevo Futuro,Madrid,No especificado,+ 30 d,"3,2","País
España
Provincia
Madrid - Madrid
Fecha límite Inscripción
28/02/2026
Categoría
Atención Directa
Tipo de oferta
Orientada a personas con discapacidad

Crear alerta

Información de la ONG

Nuevo Futuro
Valoración

(1 valoraciones)
info
% de respuesta: 56,51%
info

Objetivo

Buscamos personas con titulación en Grado en Educación Social o con titulación de técnico superior en integración social y que este cursando Educación Social. Se solicita experiencia con menores en riesgo de exclusion social y con posibilidades de incorporación inmediata para el puesto de auxiliar técnica/o educativa/o en turno de dia de lunes a viernes, de 15:00 a 22:00. El contrato será de interinidad y en uno de nuestros hogares de Madrid.


Opciones de promoción interna con titulación de EDUCACIÓN SOCIAL.


AUXILIAR TÉCNICO/A EDUCATIVO/A


Aspectos y funciones generales:


Colabora en la ejecución del programa educativo del centro e individual de los menores o jóvenes, bajo la supervisión del educador/a y en coordinación con el resto del equipo educativo, realizando tareas auxiliares, complementarias y de apoyo a la labor de éstos.


Ejerce labores de observación registrando las incidencias del turno a través de los distintos canales establecidos.


Atiende y proporciona al igual que el resto de personal del centro o programa, los cuidados básicos y vela por la integración física y psíquica de los menores y jóvenes.


Elabora y rellena todos los documentos que se consideren oportunos de acuerdo a sus funciones y participa en la elaboración de proyectos específicos en función de las necesidades de los menores y de las actividades del centro o programa.


Acompaña a los menores en sus traslados o salidas, gestiones, consultas, paseos, excursiones y animación del ocio y tiempo y libre en general.

Perfil:

Imprescindible tener el título de Integración Social y estar cursando Educación Social.


Incorporación inmediata.


Certificado de haber trabajado con menores de 3 a 18 años.


Flexiblidad horaria y disponibilidad.


Residencia en Madrid.


Se valorará formación en buen trato y en igualdad.




Competencias:

Analizar y resolver problemas, Capacidad para liderar iniciativas, Comunicación interpersonal, Trabajo en equipo

Nivel:

Empleado

Tipo de contrato:

Media jornada

Duración:

De 6 meses a 1 año

Salario:

Entre 12.000 y 18.000 € bruto/anual

Estudios mínimos:

Formación Profesional Grado Superior

Experiencia mínima:

Al menos 2 años

Fecha de inicio:

19/01/2026

Nº de vacantes:

1",Todas,Educación
EDUCADOR/A,Fundación Diagrama,España,No especificado,2 días,"3,2","Requisitos Mínimos:
Diplomatura y/o Grado en Educación Social y/o habilitación como educador social.
Estar en posesión del certificado de ausencia de antecedentes penales de naturaleza sexual.
Se valorarán preferentemente las candidaturas del sexo infrarrepresentado.
Requisitos Deseados:
Se valorará incorporación inmediata.
Valorable experiencia en ámbitos educativos.

COMPETENCIAS DEL PUESTO:

Flexibilidad y adaptabilidad a los cambios: Tendrá que comprender y valorar puntos de vista diferentes a los propios, modificando su propio enfoque a medida que la situación cambiante lo requería.
Trabajo en Equipo: Tendrá que ofrecer apoyo a los demás, responder a sus necesidades y requerimientos, y solucionar sus problemas o dudas, a fin de conseguir los objetivos comunes.
Inteligencia Emocional: Deberá de manejar los estados emocionales de uno/a mismo/a y de otros/as para resolver problemas y regular su conducta.
Comunicación eficaz e influencia: Tendrá que escuchar, entender e influir en otras personas, utilizando argumentos sólidos, claros y honestos, alcanzado los objetivos de la Fundación.
Puesto de Trabajo:

Entre sus funciones y responsabilidades estaría:

Intervenir pedagógica y educativamente con los usuarios del centro educativo.
Participar con los técnicos bajo la supervisión de la dirección en el estudio y elaboración del plan de intervención de cada sujeto o grupo.
Específicamente poner en práctica dicho plan de intervención dentro del proyecto educativo del centro.
Tipo de contrato:
Interinidad
Jornada:
Completa
Horario Laboral:

37.5 horas semanales.

Estudios Mínimos:
Educación Social
Condiciones:

Retribución salarial según convenio.
Incorporación inmediata.",Todas,Educación
Educador/a social acogida protección internacional,Domestiko,España,No especificado,+ 30 d,"3,2","Se busca un/a educador/a social para el área de acogida de solicitantes de protección internacional. Las tareas principales incluyen la atención individualizada, la realización de entrevistas personales y la elaboración de informes técnicos. Se encargará del seguimiento y acompañamiento de los casos, así como de la preparación y gestión de expedientes, registrando y actualizando la información de los usuarios.

Además, desarrollará y ejecutará talleres formativos y socioeducativos, y se ocupará de la resolución de incidencias que surjan durante la intervención. También proporcionará información, orientación y acompañamiento en el proceso de integración de las personas.

Se requiere titulación en Diplomatura o Grado en Educación Social, y se valorará experiencia previa en intervención social y conocimientos en protección internacional. Son necesarias habilidades para la gestión de diversas situaciones y un manejo avanzado de Word y Excel. La jornada es completa, de lunes a viernes, con un contrato temporal de sustitución y una incorporación inmediata.",Todas,Educación
Educador centro de menores,Asociación Centro Trama,España,24 mil € - 30 mil € (Proporcionado por la empresa),17 días,"3,2","País
España
Provincia
Oviedo. En asturiano: Uviéu. - Asturias
Fecha límite Inscripción
09/05/2026
Categoría
Atención Directa, Gestión de Proyectos

Información de la ONG

Centro Trama, Asociación
Valoración

(0 valoraciones)
info
% de respuesta: 93,53%
info

Objetivo

Buscamos un/a Educador/a Social comprometido/a para incorporarse un centro de protección para menores. Formarás parte de un equipo profesional que trabaja desde la cercanía, el respeto y la intervención educativa para fomentar el desarrollo integral de chicos y chicas en situación de vulnerabilidad.


¿CUÁLES SERÍAN TUS FUNCIONES?


Realiza tareas de intervención educativa con los menores.


Participa, junto a los técnicos y bajo la dirección del coordinador, en el proceso educativo del menor, realizando funciones de orientación, programación, ejecución y evaluación.


Elaboración y seguimiento del plan de intervención de cada menor.


Organiza la vida cotidiana y atiende a las necesidades de las unidades o grupos conforme a lo previsto en la normativa vigente y las indicaciones de la dirección del centro, en orden a favorecer el desarrollo integral del menor y su autonomía personal y social.

Perfil:

¿QUÉ BUSCAMOS?


Profesional titulado/a en Educación social, Magisterio, Pedagogía, Psicología o Trabajo social.


Valoraremos tu experiencia realizando funciones similares a las descritas.



Competencias:

Analizar y resolver problemas, Iniciativa y autonomía, Optimismo y entusiasmo, Organización y planificación, Fiabilidad técnica y personal, Comunicación interpersonal, Trabajo en equipo

Nivel:

Empleado

Tipo de contrato:

Jornada completa

Duración:

Indefinido

Salario:

Entre 24.001 y 30.000 € bruto/anual

Estudios mínimos:

Licenciado

Experiencia mínima:

No requerida

Fecha de inicio:

01/03/2026

Nº de vacantes:

1",Todas,Educación
Guía de comunidad infantil (0-3 años),Imagine Montessori School,España,No especificado,+ 30 d,"3,2","Imagine Montessori School, located in Valencia, is looking to hire a certified Montessori Guide for a Infant community class (0 to 3 years old). Candidate is expected to be enthusiastic, warm, creative, caring, positive and poised, with ability to work as part of a dynamic team. Native or fluent in English, the candidate should also be committed to María Montessori principles.

Requirements for this role:

Montessori guide certification
1-2 years’ experience as Montessori guide
Bachelor in Education (Bachelor of Education (BoEd), Post Graduate Certificate of Education (PGCE), Graduate Teacher Programme (GTP), “Magisterio” or UK Level 4 to 6 equivalent)
Be fluent in English
Be a EU-citizen or have a valid work-permit

Imagine Montessori School is a growing school with the vision of spreading Montessori methodology through a relevant number of children by contributing to their natural deployment, involving families and the community into this process. English is the primary language of the School (Certified by British Council) with students ranging from 2 to 18-year-old. We already have a wonderful team of Montessori Children’s House and Lower Elementary guides.",Todas,Educación
Educador/a social,"Opcion3, Cooperativa I.S.",Madrid,24 mil € - 30 mil € (Proporcionado por la empresa),22 días,"3,2","País
España
Provincia
Madrid
Fecha límite Inscripción
28/02/2026
Categoría
Atención Directa

Información de la ONG

Opcion3, Cooperativa I.S.
Valoración

(0 valoraciones)
info
% de respuesta: 21,83%
info

Objetivo

La Asociación Opción 3 inicia el proceso de selección para la incorporación de Educadores/as Sociales destinado/a a integrarse en el equipo técnico del Proyecto Hestia, una iniciativa de nueva creación financiada por el Fondo Social Europeo+.


El citado proyecto está orientado a la prevención del desamparo de adolescentes en riesgo y en situación de vulnerabilidad social, así como al retorno seguro a sus familias de origen de niños, niñas y adolescentes con medida de protección por parte de la Comunidad de Madrid.

Perfil:

El puesto requiere estar en posesión del Grado en Educación Social, así como una experiencia mínima de dos años en la intervención con juventud tutelada, extutelada o en situación de riesgo de exclusión social. Se precisan conocimientos sólidos en intervención socioeducativa, acompañamiento en procesos de autonomía personal y protección infantil, así como en la intervención con infancia, adolescencia y juventud procedentes del sistema de protección de menores. Asimismo, se requiere capacidad para el trabajo en red con recursos comunitarios y administraciones públicas, así como para la colaboración en equipos interdisciplinares, garantizando una intervención coordinada y de calidad.




Competencias:

Iniciativa y autonomía, Flexibilidad, Organización y planificación, Fiabilidad técnica y personal, Comunicación interpersonal, Trabajo en equipo

Nivel:

Empleado

Tipo de contrato:

Jornada completa

Duración:

Indefinido

Salario:

Entre 24.001 y 30.000 € bruto/anual

Estudios mínimos:

Diplomado

Experiencia mínima:

Al menos 2 años

Fecha de inicio:

16/03/2026

Nº de vacantes:

3",Todas,Educación
Auxiliar Infantil en escuelas,Domestiko,Badalona,No especificado,23 días,"3,2","Se busca profesional para trabajar como auxiliar infantil en escuelas de Badalona. Es necesario contar con el título de Técnico/a Superior en Educación Infantil, o bien, Técnico/a Especialista en Jardín de infancia. Se valorará positivamente si se dispone de una doble titulación en inglés.

Es imprescindible estar en posesión del Certificado Negativo de Delitos Sexuales y disponer del carné de manipulador/a de alimentos. La persona seleccionada apoyará en las actividades educativas y recreativas dirigidas a niños y niñas en edad preescolar, así como en las tareas de asistencia diaria.

Se ofrece una jornada laboral parcial, con un horario que se adaptará a las necesidades de los menores, pero siempre dentro del horario de mañana. El tipo de contrato será temporal.",Todas,Educación
Coordinador/a de Ocio y Tiempo Libre para Instalación Multiaventura,Grupo Educativo,Madrid,No especificado,+ 30 d,"3,2","Grupo Educativo


Madrid



Experiencia

Al menos 1 año de experiencia

Salario

Retribución sin especificar

Área - Puesto

Educación, formación

Coordinador/a de Tiempo Libre
Categoría o nivel

Mandos Intermedios

Vacantes

20

Inscritos

52

Contrato

Contrato Fijo discontinuo

Jornada

Indiferente


Proceso de selección continuo.

Funciones

Buscamos Coordinadores/as de Tiempo Libre para trabajar en Instalación Multiaventura de Madrid. Planificación y gestión de instalación, actividades y personal.

Requisitos

Titulación en Coordinación de Tiempo Libre",Todas,Educación
Educador extraescolar inglés,Grupo MT,Tortosa,No especificado,+ 30 d,"3,2","¿Te apasiona la enseñanza y te gustaría trabajar en un proyecto educativo innovador? ¿ Te encanta el inglés y te gustaría compartir tu pasión con los demás? Si es así, ¡ este puesto es para ti!

Descripción del puesto:

Como EDUCADOR DE ACTIVIDADES EXTRAESCOLARES DE INGLÉS , serás responsable de organizar y desarrollar la programación de inglés a niños/as desde las etapas de infantil a primaria e inculcar valores y conocimientos a través de metodologías activas en aula.

Tus principales funciones serán:

Desarrollar y planificar el contenido de la programación.
Atender a las necesidades de los alumnos.

Horario de trabajo: De lunes a viernes de 13:50-14:50 y 17:00-18:00

Beneficios:

Contrato fijo discontinuo a tiempo parcial desde octubre hasta mayo.
Formación continua.
Buen ambiente de trabajo.

¿Qué te ofrece nuestro proyecto?:

Un ambiente de trabajo dinámico y estimulante, dónde podrás desarrollar tus habilidades y crecer profesionalmente. La posibilidad de trabajar en un equipo con otros profesionales apasionados por la enseñanza.




Requisitos mínimos
Diplomatura, licenciatura o grado en cualquier carrera de la rama de la docencia

Certificación B2 en inglés.

Experiencia mínima de 1 año en la docencia
Valorables
certificación en competencia digital

Formación en resolución de conflictos en el aula

Formación en metodologías inductivas y Flipped Clasroom.
Pasión por la enseñanza y aprendizaje.
Capacidad de trabajo en equipo.

PROFESIONALIDAD
CONVIVENCIA
COMPROMISO
EDUCACIÓN
FORMACIÓN
CREATIVIDAD

INNOVACIÓN

EFICIENCIA

GESTIÓN

HONESTIDAD

RESPETO",Todas,Educación
Auxiliar técnico/a educativo/a (apoyo individual),Fundación Síndrome de Down Madrid,Vaciamadrid,No especificado,24 horas,"3,2","País
España
Provincia
Rivas-VaciaMadrid - Madrid
Fecha límite Inscripción
25/05/2026
Categoría
Atención Directa, Personal de servicio

Información de la ONG

Síndrome de Down de Madrid
Valoración

(1 valoraciones)
info
% de respuesta: 57,83%
info

Objetivo

Objetivo


Estamos buscando un/a Auxiliar Tecnico/a educativo/a para cubrir un puesto temporal en el Colegio Maria Isabel zuelueta La jornada será de 30 horas semanales y la incorporación está prevista para el 6/03/2026.


Horario


DE LUNES A VIERNES de 9.00 a 13.30 y de 14.00 a 15.30


Funciones:



Realizar acciones encaminadas a mejorar la autonomía de los alumnos.



Valorar a los alumnos y diseñar estrategias relacionadas con la autonomía.



Realizar apoyos individuales en momentos de aseo e higiene personal, alimentación, desplazamientos, salidas del centro y momentos de recreo de los alumnos.



Apoyar la labor docente propiciando que el clima del aula sea el óptimo para que se desarrollen las actividades.


Apoyar de forma individual en el trabajo académico a aquellos alumnos que por sus características precisen de una mayor atención.


Responsabilidades:



Apoyo individual de alumno con situaciones especiales relacionadas con la salud.


Fomentar su bienestar así como su autonomía personal e higiene formando parte del equipo de auxiliares del colegio.



Perfil:






Formación:



Técnico Socio Sanitario,


Técnico atención a personas en situación de dependencia.


Auxiliar de enfermería


Formación adicional:



Valorable curso manipulador de alimentos y curso de primeros auxilios.


Experiencia requerida:



Se valorará experiencia mínima de 2 años en puesto similar y/o trabajo con personas con discapacidad.


Tipo contrato



Interinidad Tiempo Parcial( duracion aproximada 2 meses)


Requisito:



Tener emitido y aportar certificado negativo delitos de naturaleza sexualRespuesta necesaria. Opción única.



Competencias:

Optimismo y entusiasmo, Organización y planificación, Trabajo en equipo, Orientación a la mejora de la calidad de vida de la persona con discapacidad, Responsabilidad e iniciativa., Identificación con los principios y valores de DM., Comunicación.

Nivel:

Empleado

Tipo de contrato:

Media jornada

Duración:

Sin especificar

Salario:

Entre 12.000 y 18.000 € bruto/anual

Estudios mínimos:

Formación Profesional Grado Superior

Experiencia mínima:

Al menos 2 años

Fecha de inicio:

06/03/2026

Nº de vacantes:

1",Todas,Educación
Personal educador infantil,Domestiko,España,No especificado,+ 30 d,"3,2","Acompañamiento cercano en el desarrollo integral de los más pequeños, desde las 16 semanas hasta los 3 años.

Se valora la capacidad para integrarse en un equipo colaborativo y mantener una comunicación fluida y constructiva con las familias. Las responsabilidades incluyen la creación de informes detallados, el diseño de programas educativos adaptados y la evaluación continua del progreso infantil.

La jornada completa se desarrollará en horario de 08:30h a 16:00h.

Experiencia profesional:
1 a 3 años de experiencia

Estudios:
Mínimo Técnico Superior de Educación Infantil.

Vocación, responsabilidad, compromiso y trabajo en equipo.",Todas,Educación
"Educador/a infantil, indefinido, CAS CAEF",Grupo 5 (Spain),Collado-Villalba,No especificado,24 horas,"3,2","Descripción
Empresa

División otros servicios de AAPP

Puesto

Educador/a infantil, indefinido, CAS CAEF

Tipo de oferta

Interna

Número de vacantes

1

Descripción de la oferta

Buscamos un/a técnico superior en educación infantil para incorporarse al equipo del “Servicio de Visitas a Domicilio” del CAEF Noroeste (Collado Villalba), dirigido embarazadas y familias con menores de hasta 24 meses, con el objetivo de fomentar la parentalidad positiva y prevención del riesgo y desprotección de los menores.

Funciones del puesto:

Acogida y evaluación inicial del caso.
Planificación de la intervención con cada familia.
Visitas domiciliarias a las familias.
Evaluación de la intervención realizada.
Planificación y desarrollo de sesiones grupales.
Coordinación con los recursos de la zona (servicios sanitarios y sociales)
Difusión del programa.

Requisitos:

Titulación: técnico superior en educación infantil
Experiencia en un puesto similar

Ofrecemos:

Incorporación a empresa en gran expansión y con formación continua
Contrato indefinido
Salario según convenio
Horario de lunes a viernes; en horario de mañana (de 10:30 a 14:30h) y dos tardes (de 16:00 a 18:30h.)
Beneficios sociales: descuentos en seguro médico, ticket restaurante...



Experiencia mínima

De 1 a 3 años

Estudios mínimos

Formación Profesional

Incorporación

16/03/2026


Fecha de publicación

23/02/2026

Fecha límite envio CV

27/03/2026",Todas,Educación
Profesor/a de español para extranjeros,Yuhu Learns,España,No especificado,24 horas,"3,2","¿Te apasiona enseñar español con un enfoque rompedor? En yuhu.learns no buscamos profes convencionales, ¡buscamos dinamismo y talento!

Tu Perfil:

Formación: Grado en Filología Hispánica (preferiblemente) o formación específica en ELE.
Experiencia: Mínimo 2 años dando clase a adultos y perfiles universitarios.
Estilo: Dinámico, comunicativo y capaz de conectar con estudiantes de todo el mundo.
Presencial: Te encanta el trato directo. (Posición 100% presencial en Valencia).

Tu Misión:

Impartir clases de ELE con nuestro concepto innovador.
Crear un ambiente de confianza y aprendizaje real para nuestros alumnos.
Formar parte de una cultura abierta, moderna y con visión de futuro.

Qué ofrecemos:

Salario Competitivo: A valorar según tu valía y experiencia.
Estabilidad: Posibilidad de desarrollar una carrera estable con nosotros.
Ambiente: Un equipo joven, dinámico y con una metodología propia.

Job Types: Full-time, Part-time, Temporary, Permanent

Work Location: In person",Todas,Educación
Docentes de educación musical en Madrid,Tritoma,Madrid,"10,20 € Por hora (Proporcionado por la empresa)",+ 30 d,"3,2","Desde Tritoma buscamos monitores/as de talleres musicales extraescolares en diferentes colegios públicos en Madrid.

OPCIÓN 1: Docente de coro infantil

Zona: Orcasitas

Horario: Lunes y miércoles de 16:00 a 17:00h

Salario: 10,20 € brutos/hora trabajada

Incorporación 12/01/2026

OPCIÓN 2: Docente de música

Zona: San Fermín/Orcasur

Horario: Martes a viernes de 16:00 a 17:00h

Salario: 10,20 € brutos/hora trabajada

Incorporación 20/01/2026

En ambos casos se ofrece contrato fijo-discontinuo, con posibilidad de ampliar grupos.

Si te interesa, inscríbete en la oferta. Es una muy buena oportunidad para conocernos y empezar con nosotros.

¡Te esperamos!",Todas,Educación
Educador/a,Domestiko,España,No especificado,+ 30 d,"3,2","Se buscan trabajadores sociales para Gijón (Asturias) con un contrato laboral temporal de dos meses, con posibilidad de prórroga. La jornada será completa, con un horario de lunes a domingo y una distribución irregular de las horas de trabajo, incluyendo los descansos estipulados por convenio.

Las funciones principales incluirán la organización y ejecución de actividades lúdicas, de ocio y tiempo libre adaptadas a los residentes de la residencia, abarcando también salidas al exterior y actividades acuáticas en piscina. Se prestará especial atención al apoyo de hábitos de autonomía en personas con necesidades especiales.

Además, se asumirán tareas de responsabilidad directa según las indicaciones de la dirección del centro, tales como la supervisión de los usuarios y la comunicación fluida con sus familias. Se requiere titulación de Técnico Superior en Integración Social, Técnico Superior en Animación Sociocultural o equivalente, junto con experiencia previa en el trato a personas con discapacidad y permiso de conducir B1, necesario para el transporte en furgoneta durante las salidas.",Todas,Educación
Monitor/a deportivo,"Intervención social , cultural y educativa.",España,No especificado,24 horas,"3,2","Intervención social , cultural y educativa.


Huesca



Experiencia

No se requiere experiencia

Salario

Retribución sin especificar

Área - Puesto

Educación, formación

Monitor/a
Técnico/a en Animación de Actividades Físicas y Deportivas

Sanidad, salud y servicios sociales

Especialista en Promoción de la Salud
Categoría o nivel

Empleado/a Técnico/a

Vacantes

1

Inscritos

0

Contrato

Contrato De duración determinada

Jornada

Parcial


Duración de la oferta: hasta el 28/03/2026.

Funciones

Impartir talleres de promoción de la salud y actividad física orientados a mejorar la condición física de las personas mayores y prevenir situaciones de fragilidad, en Monzón y Binéfar. Lunes de 9.30 a 13.30 y de 15 a 17.30h.

Requisitos

Residir en Monzon ,Binefar o localidades cercanas

Se ofrece

Horario: Lunes Contrato indefinido fijo - discontinuo (calendario escolar) Se facilitan guías didácticas y materiales a docente.

Etiquetas
fisioterapia
deporte",Todas,Educación
Educador/a infantil,Domestiko,Madrid,No especificado,+ 30 d,"3,2","Se busca educador/a infantil con conocimiento de francés para una escuela de 0 a 3 años. Este puesto ofrece un contrato formativo para adquirir experiencia profesional.

Las tareas incluyen la impartición de clases a niños de 0 a 3 años en francés. Deberás programar y llevar a cabo actividades divertidas, seguir de cerca el desarrollo de los niños, identificar sus necesidades, promover la adquisición de hábitos y la independencia, y mantener una comunicación fluida con los padres.

Se requiere haber finalizado estudios como Técnico Superior en Educación Infantil, Maestro/a Especialidad en Educación Infantil o Grado en Educación Infantil en los últimos 30 meses (o 54 meses si tienes discapacidad). Es necesario tener un nivel de francés conversacional y contar con un certificado negativo de delitos sexuales. Se valorará el carnet de manipulador de alimentos. El contrato tiene una duración inicial de 6 meses, prorrogables. El horario será de lunes a viernes de 9:00h a 16:00h.",Todas,Educación
Educadores sociales,Domestiko,Zaragoza,No especificado,24 días,"3,2","Se buscan educadores sociales para realizar tareas de intervención educativa con niños, niñas y adolescentes.

El puesto implica participar en el proceso educativo de los menores bajo dirección y coordinación, organizar la vida cotidiana y atender sus necesidades. Se requerirá aplicar la normativa vigente y elaborar informes sobre su comportamiento y evolución.

Se ofrece un contrato temporal para sustituciones por IT. La jornada será rotativa en horario de mañana, tarde y noche, con turnos intensivos. El lugar de trabajo se encuentra en Zaragoza, C.P. 50.002. Es imprescindible contar con diplomatura o grado universitario en Educación Social, o habilitación en vigor para ejercer como tal, además de un Certificado de Delitos de Naturaleza Sexual y conocimientos de ofimática.",Todas,Educación
