Titulo,Empresa,Localizacion,Salario,Fecha_Publicacion,Valoracion_Empresa,Descripcion_Completa,Busqueda_Ciudad,Busqueda_Puesto
Jardinero Polivalente (Jardinería y Mantenimiento),AGA CATERING,Galapagar,No especificado,+ 30 d,"3,5","En AGA Catering buscamos un/a Jardinero Polivalente (Jardinería y Mantenimiento) para el cuidado de nuestras fincas en Galapagar y para apoyar, cuando sea necesario, en otras instalaciones del grupo (obrador, almacén u otras fincas).

Este puesto combina jardinería profesional y mantenimiento general, ideal para una persona polivalente, responsable y con buena capacidad de organización.

Responsabilidades

Mantenimiento de jardines, zonas verdes y exteriores.
Tareas de riego, poda, desbroce, limpieza y control del estado general de los espacios.
Apoyo en trabajos de mantenimiento básico: pequeñas reparaciones, pintura, albañilería ligera, electricidad básica, supervisión de instalaciones exteriores, etc.
Desplazamientos entre instalaciones según necesidades.
Colaboración con el equipo de operaciones y mantenimiento.

Requisitos

Imprescindibles:

Experiencia mínima de 1 año en jardinería profesional.
Carnet de conducir B y coche propio.
Disponibilidad para trabajar en entornos naturales y al aire libre.
Capacidad para trabajar de forma autónoma y responsable.

Valorables:

Experiencia o conocimientos en mantenimiento general.
Experiencia previa en fincas o grandes superficies ajardinadas.

Condiciones:

Jornada completa.
Trabajo presencial en Finca Najaraya (Galapagar) y apoyo a otras ubicaciones.
Incorporación a un equipo profesional, estable y comprometido.

Cómo aplicar

Si cumples los requisitos y quieres formar parte de nuestro equipo, envíanos tu CV a:

info@agacatering.com

Tipo de puesto: Jornada completa

Experiencia:

Jardinería: 1 año (Obligatorio)
Mantenimiento: 1 año (Obligatorio)

Ubicación del trabajo: Empleo presencial",Segovia,Todos
COCINERO/A PARA COLMENAR VIEJO,Comedores Blanco,Colmenar Viejo,No especificado,+ 30 d,"3,5","Cocinero/a de Colectividades - Residencia de Discapacidad (Colmenar Viejo)

Descripción del Puesto:
Buscamos un/a Cocinero/a experto/a para nuestra residencia de jóvenes con discapacidad ubicada en Colmenar Viejo. El candidato/a ideal debe aportar una sólida trayectoria en el sector de colectividades, con capacidad para gestionar volúmenes de comensales y un compromiso absoluto con la seguridad alimentaria y la nutrición adaptada.

Tus funciones principales:

Gestión Integral de Cocina: Elaboración de menús diarios equilibrados para el colectivo de la residencia.
Especialista en Dietas: Preparación obligatoria de todas las dietas específicas (hiposódicas, diabéticos, sin glúten, etc.) y dominio, triturados y dietas de fácil masticación.
Seguridad Alimentaria: Aplicación rigurosa del sistema APPCC y control de alérgenos.
Logística: Recepción de proveedores.

Requisitos:

Experiencia: Mínimo 5 años demostrables en puestos similares dentro del sector colectividades (residencias, centros de día o entornos sociosanitarios).
Formación: Titulación oficial en Cocina/Gastronomía y Carnet de Manipulador de Alimentos de alto riesgo.
Habilidades: Capacidad organizativa para trabajar de forma autónoma, empatía y sensibilidad hacia las personas con discapacidad.
Residencia: Preferiblemente en Colmenar Viejo o alrededores (Tres Cantos, San Agustín de Guadalix, Hoyo de Manzanares).

Condiciones:

Ubicación: Colmenar Viejo, Madrid.
Horario: Por definir (disponibilidad para turnos rotativos, mañanas/tardes y fines de semana según cuadrante).
Salario: A convenir.

Tipo de puesto: Jornada completa, Contrato indefinido

Beneficios:

Comidas en la empresa

Experiencia:

Experiencia en cocina: 1 año (Deseable)

Licencia/Certificación:

Certificado de manipulador de alimentos (Deseable)

Ubicación del trabajo: Empleo presencial",Segovia,Todos
Asesor Inmobiliario,Capital Home,Guadarrama,1 mil € - 5 mil € (Proporcionado por la empresa),19 días,"3,5",N/A,Segovia,Todos
Agente inmobiliario,CAPITAL HOME,Torrelodones,1 mil € (Proporcionado por la empresa),9 días,"3,5",N/A,Segovia,Todos
"Encargado de Obra Civil Salamanca, Valladolid y Zamora",Construcciones Civiles Aldaso,Castilla y León,No especificado,7 días,"3,5","Aldaso empresa constructora con amplia trayectoria selecciona para las Provincias de Salamanca, Zamora y Valladolid Encargados/as de Obra Civil que se encargará de planificar, organizar y supervisar los proyectos desde el inicio hasta el final, siempre tratando de respetar los tiempos acordados de ejecución y las especificaciones y presupuestos establecidos.

Responsabilidades:

Plan de ejecución, seguimiento y control de los trabajos en obra
Coordinación y supervisión equipos de trabajo
Asegurar el cumplimiento de las normas de seguridad y prevención de riesgos laborales en la obra
Control de las subcontratas
Gestionar el material y los medios auxiliares necesarios para ejecutar la obra: recepción de pedidos, revisión de albaranes, colocación y almacenamiento, control de stock y excedentes y gestión de posibles incidencias.
Supervisión del buen uso de la maquinaria de trabajo y orden y limpieza del entorno laboral
Elaboración de partes diarios de trabajo

Requisitos:

Experiencia mínima de 2 años como Encargado/a de Obra Civil
Conocimientos en obra lineal, urbanizaciones, canalizaciones, movimientos de tierras o estructuras
Manejo básico de herramientas digitales (correo, Excel, apps de obra)
Carné de conducir y disponibilidad para desplazamientos por las provincias de Salamanca, Valladolid y Zamora.
Valorable formación en prevención (PRL 60 h o similar).
Se ofrece:
Incorporación inmediata
Jornada Completa
Salario en función de conocimientos y experiencia aportada

Tipo de puesto: Jornada completa, Contrato indefinido

Ubicación del trabajo: Empleo presencial",Segovia,Todos
Ayudante Dependiente/a,Flying Tiger Copenhagen,Segovia,"9,00 € - 10,00 € Por hora (Proporcionado por la empresa)",2 días,"3,5","Flying Tiger Copenhagen busca Ayudante/a Dependiente/a

¿Qué hace un Ayudante/a dependiente/a en Flying Tiger?

Ayuda a recibir la mercancía en la tienda, coloca precios, se encarga de distribuir y reponer el producto, garantiza que la tienda está siempre limpia y recogida, y atiende al cliente con nuestro más puro ‘Tiger Style'.

Disfruta trabajando en un ambiente rápido, le gusta automotivarse y es bueno desempeñando varias tareas a la vez.

Es positivo y proactivo, tiene una actitud ‘yo puedo con todo' y disfruta trabajando en equipo siendo también capaz de desempeñar sus tareas de forma independiente.

Flying Tiger Copenhagen ofrece un lugar de trabajo divertido donde poder desarrollarte. Nuestros equipos tienen buenas habilidades de venta, están enfocados a la venta y tienen autonomía para tomar decisiones relacionadas con la tienda.

Apostamos por la diversidad, igualdad de oportunidades y desarrollo profesional.

Si te apetece formarte y trabajar en una tienda donde el ritmo de trabajo sea elevado, y esta vacante te parece la oportunidad que estás buscando, nos gustaría conocerte.

En este caso ofrecemos contrato temporal por cobertura de baja médica con una jornada de 16 horas semanales de lunes a sábado en horarios rotativos

Tipo de puesto: Media jornada, Contrato temporal
Duración del contrato: 2 meses

Sueldo: 9,00€-10,00€ la hora

Horas previstas: 16 a la semana

Preguntas para la solicitud:

¿En qué plazo puedes incorporarte?
¿Qué disponibilidad horaria tienes?

Ubicación del trabajo: Empleo presencial",Segovia,Todos
Auxiliar de Reposición,Carrefour,Segovia,No especificado,3 días,"3,5","¡Hola! ¡Queremos conocerte!
¿Te apasiona el mundo del comercio? ¿Te preocupas por los detalles? ¿Te consideras una persona dinámica? ¡Te estábamos esperando!
Carrefour es una empresa líder en comercio de alimentación y distribución y queremos que inicies una carrera profesional llena de posibilidades con nuestros mejores profesionales.
Pretendemos que todos los días sean un aprendizaje, que crezcas y llegues tan lejos como quieras. Te ofrecemos formación a cargo de la empresa y la posibilidad de promocionar internamente para seguir creciendo con nosotros.
¿Qué buscamos?
Que nuestros clientes quieran volver y para ello hay que empezar por nuestros colaboradores. Nuestro objetivo es encontrar personas con don de gentes, dinámicas, con capacidad de aprendizaje y a las que les guste trabajar en equipo.
¿Cuáles serían tus funciones?

Aportar la ayuda que nuestros clientes necesiten en su recorrido por la tienda.
Te ocuparás del mantenimiento de la imagen de la tienda, organizar el almacén, cobrar en caja y reponer los productos, para dar a nuestros clientes el servicio que están buscando.

Nos encantará conocerte si cuentas con:

Educación Secundaria Obligatoria (formación mínima requerida).
Habilidades: orientación al cliente, trabajo en equipo, proactividad.
Se valora la experiencia previa pero no es imprescindible.
Incorporación a una gran compañía donde podrás crecer.
Descuento del 8% para ti y para 6 personas más en todos nuestros productos.
Formación continua para desarrollarte profesionalmente.
Programas que se preocupan por tu bienestar: Carrefour Life (actividades y eventos deportivos, descuentos y ventajas exclusivas).

En Carrefour apostamos por un espacio de trabajo idóneo para que cualquier persona con independencia de su género, orientación sexual, identidad y/o expresión de género, creencias, ideologías, origen, capacidades, entre otras, pueda desplegar todo su potencial.",Segovia,Todos
Cajero/a - Reponedor/a 20h (M/F/D),TEDi,Segovia,No especificado,+ 30 d,"3,5","Cajero/a - Reponedor/a 20h (M/F/D)

¡Tu Talento Brilla en TEDi! ¿Listo para una Aventura en Retail?

En TEDi, el crecimiento es parte de nuestro ADN y las oportunidades están a cada paso. Con más de 320 tiendas en España y 3.200 en el mundo, ¡no solo crecemos, transformamos el mercado!

Si te apasiona la decoración, el menaje del hogar, la papelería o eres un entusiasta de proyectos creativos, TEDi es el lugar perfecto para ti. Aquí, tu imaginación no tiene límites y cada día es una ocasión ideal para hacer la vida más fácil y divertida.

Tareas a realizar:
Gestionar la caja y ofrecer una experiencia de compra excepcional.
Organizar, presentar y mantener impecable la tienda y sus productos para que brillen.
Participar activamente en la gestión de mercancía y promociones.
Perfil:
Si tienes experiencia en retail (mínimo 2 años) o formación en comercio, ¡ya tienes un punto extra!
Te encanta el trato con el cliente y sabes cómo hacer que su visita sea especial.
Eres una persona comprometida, autónoma y con capacidad para resolver desafíos con una sonrisa.
Disponibilidad para trabajar en turnos rotativos (mañanas, tardes, fines de semana).
Qué te ofrecemos:
Contrato de duración determinada a jornada parcial (20h).
Descuentos exclusivos en todos nuestros productos (¡para que tu casa sea la más TEDi!).
Formación continua para que nunca dejes de aprender y crecer.
Oportunidades reales de crecimiento y desarrollo profesional.
Un ambiente de trabajo dinámico, divertido y con un equipo que te apoya.

Esta oferta garantiza la igualdad de oportunidades a todas las candidaturas sin distinción de reza, etnia e ideología, religión, sexo, origen nacional, edad, orientación sexual, identidad de género, o cualquier otra característica.

Contacto / Persona de contacto:",Segovia,Todos
Vendedor/a Joyería - Segovia (10h),TOUS Jewelry,Segovia,No especificado,10 días,"3,5","Descripción:

¿Quieres formar parte de un equipo donde la colaboración y el buen rollo son la base de todo? ¿Disfrutas asesorando, creando estilismos únicos con producto exclusivo, y formando parte de los momentos especiales de tus clientes? Si es así…. ¡Sigue leyendo!

No dejes escapar esta oportunidad en nuestra tienda de Segovia:

Contrato indefinido
Jornada de 10 horas semanales
Horario de jueves, viernes y sábado de mañanas, con posibilidad de cambio dependiendo de necesidades de tienda.

¿Aceptas el reto?

El propósito de TOUS es crear un mundo de alegría, tanto para nuestros clientes como para nuestros equipos.

¿Qué te ofrecemos?

Espacio de creatividad: Pondrás en práctica tus habilidades y conocimientos ideando looks personalizados para cada cliente, ¡cada día será diferente!
Sé tú mismx: Queremos que seas auténticx y te sientas cómodx en tu faceta TOUS, por esto tendrás opción de elegir el uniforme que mejor te represente y lo podrás completar luciendo nuestrxs productos.
Equipo con alegría e ilusión: Si desprendes buenas vibras y buen rollo este es tu TEAM . El compañerismo y la calidad humana de nuestras personas son lo primero, nuestra prioridad es que el cliente se vaya siempre con una sonrisa.
Formación y Desarrollo: Estamos comprometidxs con tu desarrollo. Te formaremos de forma continua en nuestro producto, visual merchandising, customer experience, kpis y.… ¡mucho más! Para que te atrevas, aprendas y te retes cada día para brillar con nosotrxs.
Virtual coffee chats: tendrás conversaciones con parte del equipo directivo comercial dónde intercambiarás ideas, experiencias y proyectos.
TOUS Connect: ¡toda la información que necesitas con un solo clic! Contarás con una intranet corporativa para mantenerte al tanto de todo lo que está pasando en la compañía. Además, podrás compartir impresiones y experiencias a través de nuestra red social Yammer
30% de descuento en todos nuestros productos. Además, podrás disfrutar de ventas especiales durante todo el año. Si no lo eres ya, acabarás convirtiéndote en un #TOUSLover.

¿Qué te hará triunfar en esta posición?

Ser apasionadx del producto y de la moda. Si además te fascina el estilismo y ayudar a nuestrxs clientes a expresarse a través de sus looks, ¡el éxito es tuyo!
Si tienes experiencia como vendedor/a será ideal, pero si no es así ¡no te preocupes! te formaremos sobre el producto y te daremos tips para ofrecer una experiencia de compra única al cliente, ¡creemos en tu potencial!
Tener buenas habilidades comunicativas para poder conectar con nuestrxs clientes
Dominar idiomas te ayudará a conseguir más objetivos de venta ya que podrás atender a clientes internacionales.

Si quieres que la posición sea tuya, inscríbete ahora a la oferta.

Sé tú mism@, la clave del éxito es TU ACTITUD. Are you IN?

¡TE ESPERAMOS!",Segovia,Todos
VENDEDOR/A DEPORTISTA Decathlon Segovia,Decathlon,Segovia,No especificado,11 días,"3,5","En Decathlon, el deporte forma parte de nuestro ADN, es nuestro interés común y se vive en nuestro día a día.

Estamos en constante evolución y tendrás la oportunidad de trabajar en diferentes proyectos.

En este momento, estamos en búsqueda de VENDEDORES/AS DEPORTISTAS que se unan a nuestro equipo, que se atrevan, que no tengan miedo a equivocarse y que tomen decisiones cada día, que busquen progresar en su oficio para contribuir a nuestro sentido de empresa y a satisfacer a cada uno de nuestros clientes.

Cómo nos encantaría que fueras:

Una persona apasionada del deporte que incorpores la actividad física en tu día a día y que te guste compartirla.
Apasionada/o por el producto y la venta para ofrecer la mejor oferta y la mejor experiencia a nuestros clientes deportistas.
Capaz de tomar decisiones sobre tu perímetro de responsabilidad garantizando la disponibilidad de los productos y servicios ofrecidos en el comercio físico y digital, haciendo así crecer tu deporte.
Innovador/a que puedas contribuir y aportar nuevas soluciones en todos los niveles del deporte y de la venta.
Una persona con ganas de progresar en tu formación, que te guste aprender cada día.

Porque nos importas:

Decathlon te acompaña en tu aprendizaje continuo. Te formarás en un entorno que te invitará a tomar decisiones a diario y dónde todos consideran que equivocarse también forma parte del proceso.
Te acompañamos en tu plan de desarrollo/carrera profesional en un entorno donde se favorece la promoción interna y se fomenta la igualdad de oportunidades.
Te damos la posibilidad de convertirte en accionista de la empresa.
Por ser parte de Decathlon, te acompañamos con numerosos beneficios para facilitar tu día a día y tu práctica deportiva: productos Decathlon aún más accesibles, seguro de vida, seguro de salud con condiciones especiales, convenios con otras empresas para facilitar la práctica de tu deporte, etc.


Deportista que incorpore el deporte como práctica habitual.
Disponibilidad horaria incluyendo fines de semana.
Estudios universitarios o ciclo formativo superior (valorable).",Segovia,Todos
"Advisor, Student Services (Temporary)",IE University,Segovia,No especificado,20 días,"3,5","Overview:
Are you interested in joining a dynamic and international team of professionals to transform education? IE University's Student Services is looking for an Advisor to join its team!
Why IE University?
With 50 years of experience and founded by and for entrepreneurs, IE University has turned business education on its head through disruptive teaching. We count on high-level faculty who bring real-world experience into the classroom and foster a hands-on approach to learning.
Our Purpose
At IE University, we foster positive change through education, research, and innovation.
As a transformative educational institution, we empower students to make their mark on the world. We provide them with the skills, knowledge and environment needed to make a difference, and they join a supportive and international community that lasts a lifetime.
Our spirit of innovation and entrepreneurship has allowed us to drive change and constantly stay at the cutting edge of higher education. And through diversity, we have harnessed the power of people while also understanding and embracing the importance of humanities.
Our People
At IE we are:
People-driven
Change Builders
Autonomy Enthusiasts
Communication Enthusiasts
Knowledge Champions
We are looking for a person to join a full-time position in Segovia Campus
Responsibilities:
Your role as an Advisor will involve:
Be familiar with all aspects of office operations
Be familiar with the programs, services, policies, and
Complete all tasks assigned in an accurate, prompt and thorough
Make effective use of work
Be able to communicate and interact positively and effectively with staff, students and parents from different nationalities.
Possess sound judgment and strong organizational
Possess the ability to function
Be familiar with word processing, computer data entry, and filing and telephone
Consistently contribute to department
Offering excellent customer service, you will be able to empathize with students from a wide range of cultural backgrounds and be able to communicate clearly to an international audience
Qualifications:
To thrive in this role, you should possess the following qualifications:
Bachelor degree - Highly Desirable.
Fluent in English and Spanish
With excellent organizational, IT, communication and writing skills, you will be self- motivated and able to work flexibly as part of a team
Customer service
Unleash your full potential and make an impact. The next move is yours!

If you want to be part of this educational revolution, we invite you to apply and be part of our dynamic team at IE University.
At IE University, we actively promote equal opportunities in recruitment processes and access to employment, always ensuring the absence of gender, sexual orientation, religion, age, ethnic origin, or disability bias throughout the entire selection process.",Segovia,Todos
