Titulo,Empresa,Localizacion,Salario,Fecha_Publicacion,Valoracion_Empresa,Descripcion_Completa,Busqueda_Ciudad,Busqueda_Puesto
Dibujante Instalación general AVEVA E3D.,CRÉATYM,España,2 mil € - 3 mil € (Proporcionado por la empresa),+ 30 d,"3,4","Título de la oferta: Dibujante Instalación general AVEVA E3D.

Sociedad : CREATYM France(www.creatym-france.com)

Visión general de la empresa: CREATYM France, una empresa francesa, es una empresa de ingeniería, apoyamos a nuestros clientes (grandes cuentas de ingeniería) en la realización de sus proyectos, damos gran importancia a los siguientes temas:

La satisfacción de nuestros clientes a través del éxito de nuestros proyectos,
El bienestar de nuestros empleados,
La calidad de nuestras misiones,
Innovación técnica y formación,

Nuestra empresa le permitirá descubrir Francia y sus territorios, con el fin de tener un plan de carrera estimulante que implique ambiciones profesionales, en todos nuestros sectores de actividad, incluidos los:

· Energía y nuclear,

· Petróleo y gas / Productos farmacéuticos y químicos,

· Industria convencional,

· Medio ambiente, tratamiento de aguas y agroalimentación,

· Informática

Descripción de funciones:

Desde una de nuestras agencias en Francia, usted será el encargado de apoyar uno de nuestros proyectos de ingeniería con el fin de aportar su experiencia.

Descripción del perfil:

Con un tipo de formación Bac+2 a Bac+3, Delineante en instalación general bajo AVEVA E3D, tiene una experiencia significativa de al menos 5 años en el campo de la ingeniería.

Es obligatorio el dominio del software AVEVA E3D o PDMS en ingeniería.

Fluidez básica en inglés y/o francés.

· Conception des modèles 3D détaillés à l'aide de E3D/PDMS.

· Gestion des mises à jour des modèles E3D

· Savoir éditer des mises en plans 2D (Drawing)

· Vous maitrisez les règles d’installation industrielle & tuyauterie (norme RCCM, CODAP, ASME…)

· Vous connaissez les règles de dessin technique

· Vous avez des connaissances en tuyauterie ou en Génie Civil, Electricité, Hydraulique, Equipment & Process

Posees las siguientes cualidades:

è Tener sentido de la responsabilidad y las prioridades, tener pasión por la profesión.

è Idiomas: Habla inglés o francés con fluidez (leído y escrito)

è Una 1ª experiencia significativa en la materia.

è El deseo de invertir en Francia (podemos ayudarle a facilitar sus esfuerzos para llegar a Francia y establecerse permanentemente)

Jornada laboral: Tiempo completo 37.5hrs/semana

Remuneración : entre 2000€ y 2600€ al mes, dependiendo del perfil

Beneficios : Contrato indefinido francés, mutualidad, seguro de previsión, comidas 5,10€/día, 50% de participación en el transporte público, prima de vacaciones, recuperación de tiempo de trabajo (10 AA al año), 25 vacaciones pagadas al año.

Fecha de inicio: Inmediatamente

Ubicación de la estación de trabajo: En Francia, desde Massy (Región de Île-de-France) o desde Aix en Provence (Región de Provenza-Alpes-Costa Azul)

Evolucionarás en Francia, en tus campos de especialización, con un equipo de trabajo entusiasta e implicado.

¿Quieres formar parte de una aventura humana en una estructura dinámica y ambiciosa, quieres obtener perspectivas de desarrollo concretas?

Juntar! recrutement-inter@creatym-france.com

Tipo de puesto: Jornada completa

Sueldo: 2.000,00€-2.600,00€ al mes

Beneficios:

Opción a contrato indefinido
Parking gratuito
Seguro médico privado
Ticket restaurante

Idioma:

Inglés/Français (Deseable)

Licencia/Certificación:

Bac+2 a Bac+3 (Obligatorio)",Jaén,Todos
"Ingeniero de Aviónica, Electrónica y Sistemas Embebidos",CRÉATYM,España,3 mil € (Proporcionado por la empresa),+ 30 d,"3,4","Título de la oferta: Ingeniero de Aviónica, Electrónica y Sistemas Embebidos

Sociedad: CREATYM France(www.creatym-france.com)

Visión general de la empresa: CREATYM France, una empresa francesa, es una empresa de ingeniería, apoyamos a nuestros clientes (grandes cuentas de ingeniería) en la realización de sus proyectos, damos gran importancia a los siguientes temas:

La satisfacción de nuestros clientes a través del éxito de nuestros proyectos,
El bienestar de nuestros empleados,
La calidad de nuestras misiones,
Innovación técnica y formación,

Nuestra empresa le permitirá descubrir Francia y sus territorios, con el fin de tener un plan de carrera estimulante que implique ambiciones profesionales, en todos nuestros sectores de actividad, incluidos los:

Energía y nuclear,
Petróleo y gas / Productos farmacéuticos y químicos,
Industria convencional,
Medio ambiente, tratamiento de aguas y agroalimentación,
Informática

Descripción de funciones:

Desde una de nuestras agencias en Francia, usted se encargará de apoyar uno de nuestros proyectos de ingeniería con el fin de aportar su experiencia.

Descripción del perfil:

Con una formación de tipo Bac+5, un ingeniero especializado en electrónica, sistemas embebidos, radiofrecuencia o telecomunicaciones, tiene una experiencia significativa de al menos 5 años en el campo de la ingeniería aeronáutica.

Fluidez básica en inglés y/o francés.

· Habilidades requeridas en electrónica analógica y digital

· El procesamiento de señales y radiofrecuencia es esencial

· En la propagación de ondas electromagnéticas

· Conocimiento de la calificación ambiental de equipos, normativa aeronáutica, fabricantes de sistemas y documentación de aviónica.Ainsi que sur les phénomènes de foudre directe et indirecte sur les aéronefs, les décharges électrostatiques.

Analizar fuertes agresiones de campo sobre helicópteros y aviones.
Analizar los niveles de cualificación de los equipos embarcados y su nivel de susceptibilidad
Análisis de EMI/EMC
Analizar acoplamientos de antenas
Analizar la propagación de ondas relacionadas con PEDs en aeronaves
Nivel de inglés, leído, escrito, hablado

Posees las siguientes cualidades:

è Tener sentido de la responsabilidad y las prioridades, tener pasión por la profesión.

è Idiomas: Habla inglés o francés con fluidez (leído y escrito)

è Una 1ª experiencia significativa en la materia.

è El deseo de invertir en Francia (podemos ayudarle a facilitar sus esfuerzos para llegar a Francia y establecerse permanentemente)

Jornada laboral: Temps plein 37.5hrs/semaines

Remuneración : entre 2700€ et 3400€ par mois, selon les profils

Beneficios : Contrato indefinido francés, mutualidad, seguro de previsión, comidas 5,10€/día, 50% de participación en el transporte público, prima de vacaciones, recuperación de tiempo de trabajo (10 AA al año), 25 vacaciones pagadas al año.

Fecha de inicio: Inmediatamente

Ubicación de la estación de trabajo: En Francia, desde Massy (Región de Île-de-France) o desde Aix en Provence (Región de Provenza-Alpes-Costa Azul)

Evolucionarás en Francia, en tus campos de especialización, con un equipo de trabajo entusiasta e implicado.

¿Quieres formar parte de una aventura humana en una estructura dinámica y ambiciosa, quieres obtener perspectivas de desarrollo concretas?

Juntar ! recrutement-inter@creatym-france.com

Tipo de puesto: Jornada completa

Sueldo: 2.700,00€-3.400,00€ al mes

Beneficios:

Cursos de idiomas ofertados
Gastos de vivienda
Parking gratuito
Plus transporte
Seguro médico privado
Ticket restaurante

Preguntas para la solicitud:

bac + 5",Jaén,Todos
Plastic Injection Tooling Engineer,Valeo,Martos,No especificado,+ 30 d,"3,4","Valeo is a tech global company, designing breakthrough solutions to reinvent the mobility. We are an automotive supplier partner to automakers and new mobility actors worldwide. Our vision? Invent a greener and more secured mobility, thanks to solutions focusing on intuitive driving and reducing CO2 emissions. We are leader on our businesses, and recognized as one of the largest global innovative companies.

Mission
Ensure technical mold developments for P1 projects according to QCD.

Responsibilities

1. To participate in project RFQ: orient mold and injection process topics to be awarded in best industrial conditions.
2. To check the design of plastic part components with regard to injection process and tooling manufacturability.
3. To analyze the MOLDFLOW simulations to orient design, the mold specifications and the injection parameters.
4. To respect Valeo internal standards: standard methodology for development including documentations, Standard for Valeo Requirement Files, standards components for Molds, Design Rules, process Rules...
5. To define the mold VRF (Valeo Requirement File) and mold specificities (SVRF) for molds supplier insourcing, in coordination with the Tooling Purchase Engineer, R&amp;D, Project team &amp; Valeo plants.
6. To ensure the mold tooling design validation with the participation of valeo plants &amp; metiers.
7. To ensure Steel order, Machining order.
8. To support the Quality &amp; Project team in the analysis of the injected parts for each trial.
9. To support the technical corrective actions plan until completion linked to part analysis from trials.
10. To ensure technical status for mold building &amp; tuning through trials, reports, documentations and mold dismounting by mold supplier before transfer.
11. To ensure technical status of injection process &amp; tuning through trials, reports, documentations by mold supplier before transfer.
12. To support the technical valeo plant team during fine tuning of mold and injection process on valeo process.
13. To validate Product/Process objectives linked to mold development (cycle time, scrap...) are achieved and pass Process Audit and Initial Samples milestones.
14. To secure ramp-up FDPR and SOP
15. To Respect the project planning, the budget and technical deliverables related to mold developments.
16. To ensure the capitalization, the standardization of the best practices in the RO and at PG level. To contribute to the improvement plan &amp; monitoring technology of the metier.
17. To make the reporting to his hierarchy (status, performance, KPI,efficiency...), propose the associated action
18. To contribute to all Quality standards to guarantee to the Customers, products and services conformity
19. To respect all standards as regards the management of the environment and prevention of the risks in order to guarantee the good performance of the system of Health Safety Environment management.
20. Other responsibilities according to competences, professional experience and business needs - prior agreed between employee and N+1.

Job:

Tooling Technician

Organization:

Site Process/Manufacturing Engineering

Schedule:

Full time

Employee Status:

Regular

Job Type:

Permanent contract

Job Posting Date:

2025-10-21
Join Us !
Being part of our team, you will join:

one of the largest global innovative companies, with more than 20,000 engineers working in Research & Development
a multi-cultural environment that values diversity and international collaboration
more than 100,000 colleagues in 31 countries... which make a lot of opportunity for career growth
a business highly committed to limiting the environmental impact if its activities and ranked by Corporate Knights as the number one company in the automotive sector in terms of sustainable development

More information on Valeo: https://www.valeo.com",Jaén,Todos
Project Manager,Valeo,Martos,No especificado,+ 30 d,"3,4","Valeo is a tech global company, designing breakthrough solutions to reinvent the mobility. We are an automotive supplier partner to automakers and new mobility actors worldwide. Our vision? Invent a greener and more secured mobility, thanks to solutions focusing on intuitive driving and reducing CO2 emissions. We are leader on our businesses, and recognized as one of the largest global innovative companies.

Valeo is a tech global company, designing breakthrough solutions to reinvent the mobility. We are an automotive supplier partner to automakers and new mobility actors worldwide. Our vision? Invent a greener and more secured mobility, thanks to solutions focusing on intuitive driving and reducing CO2 emissions. We are leader on our businesses, and recognized as one of the largest global innovative companies.

Valeo Group is one of the world's largest Automotive suppliers which is an inspired company focused on innovative products, development and customer satisfaction. Working with us means managing the most advanced and sophisticated technologies.

Our Martos plant is one of the biggest sites within our Visibility Systems Business Group in charge of developing and manufacturing Lighting Products and Electronics, with around 2.600 employees. From the latest adaptive lighting technologies to intuitive interior lighting solutions to stylish and design-centric external lighting, Valeo constantly innovates to improve comfort and safety for drivers and passengers alike.

Your Responsibilities :

Manage operationally and functionally the Projects he/she is assigned to

Manage OEM/OES Projects (Component, System with known technology components, …)

Is responsible for the achievement of the Project KPI in terms of profitability (both product/development vs Development Activity Payback and Extended Margin), Quality and Production Preparation

Secure Project resources and control them

Drive the Associated P2 Actors in case of P2 not completed in P1

Solve all project issues requiring any type of support of all suitable functions via the Project Escalation

Check and validate Project Team Members’ activities and proposes timing scenario to achieve milestones

Could conduct concept competitions to obtain customer orders (prefer: on case by case...)

Define and manage his/her budget including the budget of Projects part of his/her Project/System

Define scope of projects

Prepare decision making process for relevant committee and challenge his project team readiness

Prepare and submit CAA and IAR (Project/System level) and challenge the P1 Project Managers or Launch Managers of the Projects part of his/her Project/System Project

Manage all project changes (internal and customer) and coordinates through his team

Is applying Design to Cost methodology

Escalate at the right level and with relevant speed/anticipation the gaps versus targets

Lead AAI and development of all PTM’s from his team

Is functionally responsible of all PTMs, set project objectives, ensure appraisal of Project Team Members

Manage communication with Customers on Project development progress

Keep client(s) updated on Project progress.

Prepare/validate reports on Project development progress to PSC and PMC and to all Governance stages when required

Manage customer relationship (local and central) and coordinate communication within his team but also with P2/P1 projects associated

Ensure management of Escalation if any

Promote Valeo Values, Culture and Standards (Product, Methodology, Tools) within the System/ Project teams and control their application

Respect Valeo Code of ethics

Respect health, safety and environment charts and requirements

Ensure Project (System or not) development in compliance with Valeo standards

To be able to be selected for this position, you need to fulfill the next requirements:

Electronic/Industrial Engineering degree.

Good level of English.

Personal skills to manage functional organization

Financial skills about Product cost structure, pay back,

Product Development process knowledge and practice (5/7 years)

Get successful development experience in Project development function (2/3 years)

Experience in other development functions (Quality, Process, Sales, Purchasing), two at least

Geographical mobility (one-site position).

If you DO NOT meet all the requirements, don't worry, we want to meet you too!

Don´t miss the opportunity of joining us and take advantage of being part of an international company that commits to ethics, transparency, empowerment, professionalism and teamwork. Is that you? We want to know you!

Job:

P1 Project Manager

Organization:

Platform

Schedule:

Full time

Employee Status:

Regular

Job Type:

Permanent contract

Job Posting Date:

2025-10-21
Join Us !
Being part of our team, you will join:

one of the largest global innovative companies, with more than 20,000 engineers working in Research & Development
a multi-cultural environment that values diversity and international collaboration
more than 100,000 colleagues in 31 countries... which make a lot of opportunity for career growth
a business highly committed to limiting the environmental impact if its activities and ranked by Corporate Knights as the number one company in the automotive sector in terms of sustainable development

More information on Valeo: https://www.valeo.com",Jaén,Todos
Business Applications Analyst for Finance,Valeo,Martos,No especificado,+ 30 d,"3,4","Valeo is a tech global company, designing breakthrough solutions to reinvent the mobility. We are an automotive supplier partner to automakers and new mobility actors worldwide. Our vision? Invent a greener and more secured mobility, thanks to solutions focusing on intuitive driving and reducing CO2 emissions. We are leader on our businesses, and recognized as one of the largest global innovative companies.

For the Finance domain and in a completely international environment

Ensure efficient deployment of standard business processes & applications (mainly SAP)

Deploy standard business processes & applications within sites and shared services
Train & support business users.
Ensure functional & technical coherence between Group standards and local implementation.

Collects business needs and best practices

Collect, specify, promote and pilot new business features not yet covered by standards.
If necessary specify and implement local solutions to cover local needs.
Exchange and capitalize best practices with other business application analysts.

Measure payback and benefits though physical indicators

Follow subsequent progress of business indicators in line with project IAR.

Job:

Business Applications Analyst

Organization:

IS SSC Solutions

Schedule:

Full time

Employee Status:

Regular

Job Type:

Permanent contract

Job Posting Date:

2025-10-20
Join Us !
Being part of our team, you will join:

one of the largest global innovative companies, with more than 20,000 engineers working in Research & Development
a multi-cultural environment that values diversity and international collaboration
more than 100,000 colleagues in 31 countries... which make a lot of opportunity for career growth
a business highly committed to limiting the environmental impact if its activities and ranked by Corporate Knights as the number one company in the automotive sector in terms of sustainable development

More information on Valeo: https://www.valeo.com",Jaén,Todos
Prácticas extracurriculares (Programa ICARO) - Organización Industrial (Documentación y Procesos),Integración Sensorial y Robótica,España,No especificado,+ 30 d,"3,4","Jaén | Horario flexible | Incorporación inmediata | Opción real de incorporación tras prácticas

¿Quiénes somos?

En ISR, somos una empresa tecnológica ubicada en Jaén, especializada en soluciones industriales de visión artificial aplicada al control de calidad automático en sectores como la automoción, el acero y el vidrio, y soluciones específicas para el sector agroalimentario.

Nuestro equipo está formado por perfiles de alta capacidad en áreas transversales de la ingeniería como automatización, diseño mecánico, electricidad, software e inteligencia artificial.

¿Qué buscamos?

Queremos incorporar a una persona en prácticas del Grado en Ingeniería en Organización Industrial para apoyar al equipo de operaciones en la elaboración, coordinación y mantenimiento de la documentación técnica y operativa de la empresa.

Nuestra idea es clara: formar a alguien que quiera quedarse y crecer con nosotros como parte del equipo, asumiendo progresivamente un rol clave en la gestión documental y los procesos internos.

¿Qué harás durante las prácticas?

Con acompañamiento continuo, colaborarás en tareas como:

Elaboración y mantenimiento de manuales, fichas técnicas, instrucciones de montaje y documentación de cliente.
Recopilación y estructuración de la información generada por las áreas técnicas (diseño, automatización, software…).
Redacción de procedimientos operativos y procesos internos definidos por operaciones.
Apoyo en la implantación y mantenimiento de sistemas de gestión de calidad (ISO 9001, mejora continua…).
Organización y estandarización de plantillas, documentación y registros internos.
Participación en la creación de herramientas de control, informes y soportes para auditorías internas.
Tu trabajo tendrá impacto directo en cómo organizamos, estructuramos y entregamos nuestros sistemas a los clientes. Además, colaborarás con distintas áreas técnicas y operativas para entender cómo funciona un sistema industrial completo desde dentro.

¿Qué perfil buscamos?


Estudiante de último curso en Ingeniería en Organización Industrial.
Persona organizada, con buena capacidad de redacción, proactiva y responsable.
Interés por la gestión de procesos, la mejora continua y los sistemas de calidad.
Capacidad para estructurar documentación técnica y seguir un criterio común.
Manejo fluido de herramientas ofimáticas (Word, Excel, PDF…).
Valorable nivel medio de inglés técnico escrito.
¿Qué te ofrecemos?


Prácticas remuneradas con horario flexible adaptado a tu calendario académico.
Acompañamiento y formación práctica desde el primer día.
Participación en proyectos y documentación clave de la empresa.
Posibilidad de realizar el TFG vinculado a un proyecto real de ISR.
Proyección real de incorporación laboral tras finalizar las prácticas.
Entorno joven, técnico y colaborativo.
Si buscas unas prácticas donde no solo aprendas, sino donde puedas crecer, aportar y formarte para integrarte en el equipo de forma estable, en ISR te estamos esperando.",Jaén,Todos
Veterinario con experiencia en Cirugía,VetPartners (AU),España,No especificado,+ 30 d,"3,4","¡Únete a nuestro Equipo de Cirugía Veterinaria en VetPartners!

¿Te apasiona el cuidado de los animales? ¿Buscas una oportunidad para desarrollar tu carrera profesional en un ambiente dinámico y colaborativo? ¡Esta es tu oportunidad!

¡Forma parte de nuestro equipo veterinario!

¿Qué podemos ofrecerte?

Contrato indefinido.
Horario para alcanzar el equilibrio entre la vida laboral y personal (09:00-17:00).
Acceso gratuito a IFEVET.
Oportunidades de desarrollo profesional y crecimiento en un entorno dinámico.
Equipamiento de última generación y recursos médicos para ofrecer la mejor atención posible.
Nos comprometemos a proporcionarte las herramientas y recursos necesarios para expandir tus conocimientos y habilidades. Desde seminarios y conferencias hasta programas de capacitación interna, te apoyaremos en tu búsqueda de excelencia profesional.

¿Qué buscamos en ti?

Licenciatura/Grado en Veterinaria.
Experiencia y especialización en cirugía veterinaria (se valorará positivamente formación específica o máster en cirugía).
Pasión por la cirugía y bienestar de los animales.
Excelentes habilidades de comunicación y trabajo en equipo.
Compromiso con la excelencia en el servicio al cliente.
Capacidad para trabajar de manera eficiente en un entorno dinámico.

¿Por qué elegir nuestros centros ?

Ambiente de Trabajo Inigualable: Nos enorgullecemos de mantener un ambiente de trabajo positivo y colaborativo donde cada persona del equipo se siente valorada y apoyada. Valoramos la diversidad y la inclusión, tendrás la oportunidad de trabajar en un entorno donde se celebra la individualidad y se fomenta el trabajo en equipo.

Oportunidad de Crecimiento Profesional: Creemos en el desarrollo profesional continuo y brindamos oportunidades para expandir tus habilidades y conocimientos a través de formación y capacitación.

Equipo Apasionado: Únete a un equipo de profesionales apasionados por la medicina veterinaria y el bienestar animal, donde podrás compartir tu amor por los animales y trabajar en un entorno que valora tu dedicación. Además, pertenecerás al grupo VetPartners (https://vetpartners.es) con presencia en muchos países europeos. Somos una familia de más de 11 mil compañer@s ya.

Variedad de Casos: Desde consultas de rutina hasta procedimientos quirúrgicos, tendrás la oportunidad de enfrentarte a una amplia variedad de casos, lo que garantiza que cada día sea único y emocionante.

Equipamiento avanzado: Lo que nos diferencia es nuestro compromiso con la excelencia médica y el bienestar de nuestros pacientes. Contamos con equipamiento avanzado de intervención y diagnóstico, lo que nos permite brindar atención de primer nivel a nuestras mascotas.",Jaén,Todos
Service Sales - Olive Oil,GEA Group,España,No especificado,+ 30 d,"3,4","Service

Spain, Ubeda
February 15 2026
Full time
Fixed Term (Fixed Term)

Job benefits

Competitive salary and bonus scheme
Continuous personnel development (e-learnings & projects)
Free day to volunteer

About the position

¿Buscas un nuevo reto profesional en una empresa líder mundial? GEA, referente global en soluciones para los sectores alimentario, de bebidas y farmacéutico, está buscando un/a Especialista en Ventas de Servicio Técnico para su Centro de Excelencia ubicado en Úbeda.
Your responsibilities and tasks

¿Qué harás en este puesto?

Serás el nexo directo con nuestros clientes, identificando oportunidades de mejora y crecimiento
Visitarás clientes, detectarás necesidades y generarás nuevas oportunidades comerciales
Elaborarás ofertas y presupuestos personalizados
Coordinarás servicios técnicos y asistencias
Negociarás y colaborarás con clientes y proveedores
Asesorarás técnicamente y elaborarás informes y auditorías
Your profile and qualifications
Formación en Mantenimiento de Equipos Industriales, Mecatrónica o similar
Nivel de inglés mínimo B2
Manejo avanzado de Office
Experiencia en mecánica general y funciones comerciales
Capacidad para redactar informes técnicos y leer planos
Organización, liderazgo y trabajo en equipo
Orientación al cliente y a resultados
Disponibilidad para viajar

Ofrecemos:

Paquete retributivo atractivo con opciones de remuneración flexible (guardería, tickets restaurante).
Seguro médico privado.
Programa de Asistencia al Empleado (EAP).
Horario flexible y modelo de trabajo híbrido (hasta dos días de teletrabajo por semana).
22 días de vacaciones al año.
Excelente ambiente de trabajo, formando parte de un equipo colaborativo.
Formación continua interna y oportunidades de desarrollo profesional, tanto a nivel nacional como internacional.
La oportunidad de unirte a una compañía reconocida como Top Employer 2026.

About GEA

GEA is one of the largest suppliers for the food and beverage processing industry and a wide range of other process industries. Approximately 18,000 employees in more than 60 countries contribute significantly to GEA’s success – come and join them! We offer interesting and challenging tasks, a positive working environment in international teams and opportunities for personal development and growth in a global company.

Why join GEA

GEA is an equal opportunity employer. Applicants will therefore receive consideration for employment without regard to age, sex, race, color, religion, world view, national origin, genetics, disability, gender identity, marital status, sexual orientation, veteran status or any other protected characteristic required by applicable law. Applicants with disabilities are welcome and will be given special consideration if they are equally qualified.",Jaén,Todos
Asesor/a Comercial,MERIDIANO S.A. COMPAÑÍA ESPAÑOLA DE SEGUROS,España,No especificado,+ 30 d,"3,4","MERIDIANO S.A. COMPAÑÍA ESPAÑOLA DE SEGUROS
Teletrabajo parcial


Jaén



Experiencia

No se requiere experiencia

Salario

Retribución sin especificar

Área - Puesto

Comercial, ventas

Comercial

Banca, finanzas y seguros

Agente de Seguros
Categoría o nivel

Empleado/a Técnico/a

Vacantes

2

Inscritos

19

Contrato

Contrato Autónomo o freelance

Jornada

Completa


Proceso de selección continuo.

Funciones

- Gestión comercial de la cartera de clientes. - Asesoramiento y venta de todos los productos de la Compañía. - Atender las necesidades de tus clientes. - Desarrollo y fidelización de la cartera de clientes. - Búsqueda comercial de nuevos clientes.

Requisitos

ESTUDIOS MÍNIMOS: - Educación Secundaria Obligatoria. EXPERIENCIA MÍNIMA: - No requerida. CONOCIMIENTOS NECESARIOS: - Venta, televenta, marketing telefónico, venta telefónica, seguros, aseguradoras, negociación, sales, asesoramiento de clientes. REQUISITOS DESEADOS: - Experiencia de 1 año en áreas comerciales. - Conocimiento del sector asegurador.

Se ofrece

Meridiano, a través de su agencia exclusiva Agesmer, te ofrece: - Flexibilidad horaria. - Actividad compatible con otras actividades profesionales. - Titulación homologada por la DGS. - Gestionar las oportunidades comerciales de la cartera de clientes. - Acciones comerciales de apoyo a la venta.",Jaén,Todos
Nefrólogo/a Jaén,Diaverum,España,No especificado,+ 30 d,"3,4","Nefrólogo/a Jaén

Ubicación: Jaén, ES, 23005
Fecha: 4 feb 2026
Turno: Permanente
Tipo de Trabalho: Presencial
Tiempo Parcial /Tiempo completo: A tiempo completo
NEFRÓLOGO/A JAÉN
¿Eres nefrólogo/a y estás buscando una nueva oportunidad laboral dentro del mundo de la diálisis?
En Diaverum España tenemos muchas oportunidades para ti.
En Diaverum, trabajamos cada día con un objetivo claro: mejorar la calidad de vida de nuestros pacientes. Para seguir creciendo, buscamos profesionales de la nefrología comprometidos, que disfruten del trabajo en equipo y quieran formar parte de un entorno sanitario de excelencia.


Ubicación:
Jaén


¿A quién buscamos?
Profesionales de la nefrología que:
Sientan vocación por el cuidado del paciente
Disfruten trabajando en un equipo multidisciplinar
Quieran desarrollarse en un entorno estable, innovador y humano
Tengan Licenciatura/Grado en Medicina y especialidad en Nefrología (vía MIR u homologada)
Experiencia clínica en nefrología


¿Qué ofrecemos?
Contrato indefinido a jornada completa
Atractivas condiciones salariales, acordes a la experiencia
Trabajo con equipos médicos y tecnología de última generación
Formación continua y participación en congresos nacionales e internacionales
Interesantes beneficios sociales
Un entorno de trabajo colaborativo, centrado en la excelencia clínica y el bienestar profesional


En Diaverum creemos que cuidar de quienes cuidan marca la diferencia.

Si quieres desarrollar tu carrera en una compañía líder en nefrología y aportar valor real a la vida de los pacientes, queremos conocerte.",Jaén,Todos
Optic Engineer,Valeo,Martos,No especificado,+ 30 d,"3,4","Valeo is a tech global company, designing breakthrough solutions to reinvent the mobility. We are an automotive supplier partner to automakers and new mobility actors worldwide. Our vision? Invent a greener and more secured mobility, thanks to solutions focusing on intuitive driving and reducing CO2 emissions. We are leader on our businesses, and recognized as one of the largest global innovative companies.

Valeo Group is one of the world's largest Automotive suppliers which is an inspired company focused on innovative products, development and customer satisfaction. Working with us means managing the most advanced and sophisticated technologies.

Our Martos plant is one of the biggest sites within our Visibility Systems Business Group in charge of developing and manufacturing Lighting Products and Electronics, with around 3.000 employees. From the latest adaptive lighting technologies to intuitive interior lighting solutions to stylish and design-centric external lighting, Valeo constantly innovates to improve comfort and safety for drivers and passengers alike.

As an Optic Engineer in Valeo Martos you will have the opportunity to work with the most powerful carmaker companies, in the electronics development working in an international and multicultural environment.

Mission:

Responsible for the design and validation of the optical systems of the product in line with customer requirements and project deadlines.

Your responsibilities:

Participate in the design of product and design optical components including, ensuring permanent match between customer needs and results. Especially in the field of quality and cost.

Propose technical solutions to make our offer attractive and competitive.

Project planning tracking to ensure that all project deadlines are met.

Technical interface between Valeo and customer for technical subjects, break down and cascade internally customer requests and needs.

Integration and participation on a multidisciplinary team to achieve the project targets.

Desired skills and experience:

Physics Degree or Optometry.

2 -3 years of consolidated experience in product development.

Advanced level of English.

Passion for the automotive industry.

Come to Valeo and discover our benefits! We offer our employees:

The chance to profit from a customized career plan in one of the most important tech-companies worldwide!
The possibility of knowing everything you need about Valeo and your new challenging position with a comprehensive integration plan and a customized buddy program
A flexible compensation plan including the possibility of taking out a health insurance and kindergarten cheekbooks
Continuous training and language courses at work

- Outdoor activities, regular sport activities and access to our sponsored sports hall with a fantastic paddle tennis court - nothing will stop you!

Corporate bus in Martos
Canteen
Also you will have the opportunity to live in a great place with special surroundings close to Córdoba, Granada, Malaga, Seville...Take a look here and travel with us!

Don´t miss the opportunity of joining us and take advantage of being part of an international company that commits to ethics, transparency, empowerment, professionalism and teamwork. Is that you? We want to know you!

Job:

Engineering Disciplines, R&D Engineer

Organization:

Optic Design

Schedule:

Full time

Employee Status:

Regular

Job Type:

Job Posting Date:

2025-07-22
Join Us !
Being part of our team, you will join:

one of the largest global innovative companies, with more than 20,000 engineers working in Research & Development
a multi-cultural environment that values diversity and international collaboration
more than 100,000 colleagues in 31 countries... which make a lot of opportunity for career growth
a business highly committed to limiting the environmental impact if its activities and ranked by Corporate Knights as the number one company in the automotive sector in terms of sustainable development

More information on Valeo: https://www.valeo.com",Jaén,Todos
