Titulo,Empresa,Localizacion,Salario,Fecha_Publicacion,Valoracion_Empresa,Descripcion_Completa,Busqueda_Ciudad,Busqueda_Puesto
Equipo de Cocina UDON Via Sabadell,UDON,Sabadell,No especificado,29 días,"3,4","En UDON, creemos que cada persona aporta su mejor esencia _su umami_ a las recetas de nuestra oferta gastronómica, un ingrediente más con unas propiedades únicas y especiales que logran el sabor diferencial que caracteriza nuestra UDON EXPERIENCE.

Queremos que nos muestres tu Umami y desarrolles tu potencial. Para ello es imprescindible que compartas nuestros valores: que quieras formar parte de UDON, que tengas pasión por lo que haces y le pongas energía e ilusión cada día.

Requisitos

Persona con carácter alegre, entusiasta
Experiencia previa mínimo 1 año en puesto similar
Experiencia en cocina
Valorables nociones de gastronomía japonesa
Formación: ESO o similar
Flexibilidad horaria y movilidad

Competencias

Colaboración y compañerismo
Iniciativa y dinamismo
Capacidad organizativa y metódica
Capacidad resolutiva
Orientación al detalle y a la excelencia
Capacidad de adaptación
Gestión del estrés

Responsabilidades

Preparar las áreas de trabajo para el servicio
Transportar útiles y enseres necesarios para el servicio
Ajustarse a las fichas técnicas de producción y desarrollo de cada plato
Verificar que la cocina mantenga todos los requisitos de sanidad y nutrición
Planificar, ejecutar y desarrollar toda la preparación del servicio (mise en place) de todas las partidas
Verificar que todas las cantidades en gramaje, estándares de calidad, normas departamentales, políticas y procedimientos, son mantenidos por todos los empleados de cocina
Encargarse de un modo responsable de recibir, verificar, supervisar y distribuir el género recibido por los proveedores
Asegurarse de que todos los productos recibidos serán guardados a sus temperaturas correspondientes
Realizar los postres del restaurante de un modo adecuado y profesional",Todas,Sanidad
Equipo de Cocina UDON Fan,UDON,España,No especificado,29 días,"3,4","En UDON, creemos que cada persona aporta su mejor esencia _su umami_ a las recetas de nuestra oferta gastronómica, un ingrediente más con unas propiedades únicas y especiales que logran el sabor diferencial que caracteriza nuestra UDON EXPERIENCE.

Queremos que nos muestres tu Umami y desarrolles tu potencial. Para ello es imprescindible que compartas nuestros valores: que quieras formar parte de UDON, que tengas pasión por lo que haces y le pongas energía e ilusión cada día.

Requisitos

Persona con carácter alegre, entusiasta
Experiencia previa mínimo 1 año en puesto similar
Experiencia en cocina
Valorables nociones de gastronomía japonesa
Formación: ESO o similar
Flexibilidad horaria y movilidad

Competencias

Colaboración y compañerismo
Iniciativa y dinamismo
Capacidad organizativa y metódica
Capacidad resolutiva
Orientación al detalle y a la excelencia
Capacidad de adaptación
Gestión del estrés

Responsabilidades

Preparar las áreas de trabajo para el servicio
Transportar útiles y enseres necesarios para el servicio
Ajustarse a las fichas técnicas de producción y desarrollo de cada plato
Verificar que la cocina mantenga todos los requisitos de sanidad y nutrición
Planificar, ejecutar y desarrollar toda la preparación del servicio (mise en place) de todas las partidas
Verificar que todas las cantidades en gramaje, estándares de calidad, normas departamentales, políticas y procedimientos, son mantenidos por todos los empleados de cocina
Encargarse de un modo responsable de recibir, verificar, supervisar y distribuir el género recibido por los proveedores
Asegurarse de que todos los productos recibidos serán guardados a sus temperaturas correspondientes
Realizar los postres del restaurante de un modo adecuado y profesional",Todas,Sanidad
Equipo de Cocina UDON Jonquera,UDON,la Jonquera,No especificado,29 días,"3,4","En UDON, creemos que cada persona aporta su mejor esencia _su umami_ a las recetas de nuestra oferta gastronómica, un ingrediente más con unas propiedades únicas y especiales que logran el sabor diferencial que caracteriza nuestra UDON EXPERIENCE.

Queremos que nos muestres tu Umami y desarrolles tu potencial. Para ello es imprescindible que compartas nuestros valores: que quieras formar parte de UDON, que tengas pasión por lo que haces y le pongas energía e ilusión cada día.

Requisitos

Persona con carácter alegre, entusiasta
Experiencia previa mínimo 1 año en puesto similar
Experiencia en cocina
Valorables nociones de gastronomía japonesa
Formación: ESO o similar
Flexibilidad horaria y movilidad

Competencias

Colaboración y compañerismo
Iniciativa y dinamismo
Capacidad organizativa y metódica
Capacidad resolutiva
Orientación al detalle y a la excelencia
Capacidad de adaptación
Gestión del estrés

Responsabilidades

Preparar las áreas de trabajo para el servicio
Transportar útiles y enseres necesarios para el servicio
Ajustarse a las fichas técnicas de producción y desarrollo de cada plato
Verificar que la cocina mantenga todos los requisitos de sanidad y nutrición
Planificar, ejecutar y desarrollar toda la preparación del servicio (mise en place) de todas las partidas
Verificar que todas las cantidades en gramaje, estándares de calidad, normas departamentales, políticas y procedimientos, son mantenidos por todos los empleados de cocina
Encargarse de un modo responsable de recibir, verificar, supervisar y distribuir el género recibido por los proveedores
Asegurarse de que todos los productos recibidos serán guardados a sus temperaturas correspondientes
Realizar los postres del restaurante de un modo adecuado y profesional",Todas,Sanidad
Equipo de Cocina UDON Parc Central,UDON,Tarragona,No especificado,29 días,"3,4","En UDON, creemos que cada persona aporta su mejor esencia _su umami_ a las recetas de nuestra oferta gastronómica, un ingrediente más con unas propiedades únicas y especiales que logran el sabor diferencial que caracteriza nuestra UDON EXPERIENCE.

Queremos que nos muestres tu Umami y desarrolles tu potencial. Para ello es imprescindible que compartas nuestros valores: que quieras formar parte de UDON, que tengas pasión por lo que haces y le pongas energía e ilusión cada día.

Requisitos

Persona con carácter alegre, entusiasta
Experiencia previa mínimo 1 año en puesto similar
Experiencia en cocina
Valorables nociones de gastronomía japonesa
Formación: ESO o similar
Flexibilidad horaria y movilidad

Competencias

Colaboración y compañerismo
Iniciativa y dinamismo
Capacidad organizativa y metódica
Capacidad resolutiva
Orientación al detalle y a la excelencia
Capacidad de adaptación
Gestión del estrés

Responsabilidades

Preparar las áreas de trabajo para el servicio
Transportar útiles y enseres necesarios para el servicio
Ajustarse a las fichas técnicas de producción y desarrollo de cada plato
Verificar que la cocina mantenga todos los requisitos de sanidad y nutrición
Planificar, ejecutar y desarrollar toda la preparación del servicio (mise en place) de todas las partidas
Verificar que todas las cantidades en gramaje, estándares de calidad, normas departamentales, políticas y procedimientos, son mantenidos por todos los empleados de cocina
Encargarse de un modo responsable de recibir, verificar, supervisar y distribuir el género recibido por los proveedores
Asegurarse de que todos los productos recibidos serán guardados a sus temperaturas correspondientes
Realizar los postres del restaurante de un modo adecuado y profesional",Todas,Sanidad
Jefe/a de Cocina UDON Princesa,UDON,Madrid,No especificado,29 días,"3,4","En UDON, creemos que cada persona aporta su mejor esencia _su umami_ a las recetas de nuestra oferta gastronómica, un ingrediente más con unas propiedades únicas y especiales que logran el sabor diferencial que caracteriza nuestra UDON EXPERIENCE.

Queremos que nos muestres tu Umami y desarrolles tu potencial. Para ello es imprescindible que compartas nuestros valores: que quieras formar parte de UDON, que tengas pasión por lo que haces y le pongas energía e ilusión cada día.

Requisitos

Persona con carácter alegre, entusiasta
Experiencia previa mínimo 1 año en puesto similar
Experiencia en cocina
Valorables nociones de gastronomía japonesa
Formación: ESO o similar
Flexibilidad horaria y movilidad

Competencias

Colaboración y compañerismo
Orientación al cliente
Iniciativa y dinamismo
Liderazgo
Capacidad organizativa y metódica
Orientación a la venta
Capacidad resolutiva
Orientación al detalle y a la excelencia
Capacidad de adaptación
Gestión del estrés

Responsabilidades

Preparar las áreas de trabajo para el servicio
Transportar útiles y enseres necesarios para el servicio
Controlar y revisar mercancías y objetos de uso de la sección
Colaborar con el equipo de sala en la preparación y desarrollo de acontecimientos especiales
Coordinar y supervisar los cometidos propios de la actividad de su área
Informar y aconsejar al cliente sobre la composición y confección de los distintos productos a su disposición
Orientar y formar al personal de cocina según las políticas y procedimientos departamentales
Formar al personal de cocina en los principios básicos para la producción de platos
Ajustarse a las fichas técnicas de producción y desarrollo de cada plato
Planificar conjuntamente con el encargado/a o franquiciado/a todas las compras del stock necesario
Verificar que la cocina mantenga todos los requisitos de sanidad y nutrición
Mantener la total seguridad del almacenaje, asegurando que todas las áreas están correctamente cerradas y protegidas",Todas,Sanidad
Equipo de Cocina UDON Mataró Parc,UDON,Mataró,No especificado,29 días,"3,4","En UDON, creemos que cada persona aporta su mejor esencia _su umami_ a las recetas de nuestra oferta gastronómica, un ingrediente más con unas propiedades únicas y especiales que logran el sabor diferencial que caracteriza nuestra UDON EXPERIENCE.

Queremos que nos muestres tu Umami y desarrolles tu potencial. Para ello es imprescindible que compartas nuestros valores: que quieras formar parte de UDON, que tengas pasión por lo que haces y le pongas energía e ilusión cada día.

Requisitos

Persona con carácter alegre, entusiasta
Experiencia previa mínimo 1 año en puesto similar
Experiencia en cocina
Valorables nociones de gastronomía japonesa
Formación: ESO o similar
Flexibilidad horaria y movilidad

Competencias

Colaboración y compañerismo
Iniciativa y dinamismo
Capacidad organizativa y metódica
Capacidad resolutiva
Orientación al detalle y a la excelencia
Capacidad de adaptación
Gestión del estrés

Responsabilidades

Preparar las áreas de trabajo para el servicio
Transportar útiles y enseres necesarios para el servicio
Ajustarse a las fichas técnicas de producción y desarrollo de cada plato
Verificar que la cocina mantenga todos los requisitos de sanidad y nutrición
Planificar, ejecutar y desarrollar toda la preparación del servicio (mise en place) de todas las partidas
Verificar que todas las cantidades en gramaje, estándares de calidad, normas departamentales, políticas y procedimientos, son mantenidos por todos los empleados de cocina
Encargarse de un modo responsable de recibir, verificar, supervisar y distribuir el género recibido por los proveedores
Asegurarse de que todos los productos recibidos serán guardados a sus temperaturas correspondientes
Realizar los postres del restaurante de un modo adecuado y profesional",Todas,Sanidad
Equipo de Cocina UDON Aqua,UDON,España,No especificado,29 días,"3,4","En UDON, creemos que cada persona aporta su mejor esencia _su umami_ a las recetas de nuestra oferta gastronómica, un ingrediente más con unas propiedades únicas y especiales que logran el sabor diferencial que caracteriza nuestra UDON EXPERIENCE.

Queremos que nos muestres tu Umami y desarrolles tu potencial. Para ello es imprescindible que compartas nuestros valores: que quieras formar parte de UDON, que tengas pasión por lo que haces y le pongas energía e ilusión cada día.

Requisitos

Persona con carácter alegre, entusiasta
Experiencia previa mínimo 1 año en puesto similar
Experiencia en cocina
Valorables nociones de gastronomía japonesa
Formación: ESO o similar
Flexibilidad horaria y movilidad

Competencias

Colaboración y compañerismo
Iniciativa y dinamismo
Capacidad organizativa y metódica
Capacidad resolutiva
Orientación al detalle y a la excelencia
Capacidad de adaptación
Gestión del estrés

Responsabilidades

Preparar las áreas de trabajo para el servicio
Transportar útiles y enseres necesarios para el servicio
Ajustarse a las fichas técnicas de producción y desarrollo de cada plato
Verificar que la cocina mantenga todos los requisitos de sanidad y nutrición
Planificar, ejecutar y desarrollar toda la preparación del servicio (mise en place) de todas las partidas
Verificar que todas las cantidades en gramaje, estándares de calidad, normas departamentales, políticas y procedimientos, son mantenidos por todos los empleados de cocina
Encargarse de un modo responsable de recibir, verificar, supervisar y distribuir el género recibido por los proveedores
Asegurarse de que todos los productos recibidos serán guardados a sus temperaturas correspondientes
Realizar los postres del restaurante de un modo adecuado y profesional",Todas,Sanidad
Equipo de Cocina UDON Gran Via 2,UDON,España,No especificado,29 días,"3,4","En UDON, creemos que cada persona aporta su mejor esencia _su umami_ a las recetas de nuestra oferta gastronómica, un ingrediente más con unas propiedades únicas y especiales que logran el sabor diferencial que caracteriza nuestra UDON EXPERIENCE.

Queremos que nos muestres tu Umami y desarrolles tu potencial. Para ello es imprescindible que compartas nuestros valores: que quieras formar parte de UDON, que tengas pasión por lo que haces y le pongas energía e ilusión cada día.

Requisitos

Persona con carácter alegre, entusiasta
Experiencia previa mínimo 1 año en puesto similar
Experiencia en cocina
Valorables nociones de gastronomía japonesa
Formación: ESO o similar
Flexibilidad horaria y movilidad

Competencias

Colaboración y compañerismo
Iniciativa y dinamismo
Capacidad organizativa y metódica
Capacidad resolutiva
Orientación al detalle y a la excelencia
Capacidad de adaptación
Gestión del estrés

Responsabilidades

Preparar las áreas de trabajo para el servicio
Transportar útiles y enseres necesarios para el servicio
Ajustarse a las fichas técnicas de producción y desarrollo de cada plato
Verificar que la cocina mantenga todos los requisitos de sanidad y nutrición
Planificar, ejecutar y desarrollar toda la preparación del servicio (mise en place) de todas las partidas
Verificar que todas las cantidades en gramaje, estándares de calidad, normas departamentales, políticas y procedimientos, son mantenidos por todos los empleados de cocina
Encargarse de un modo responsable de recibir, verificar, supervisar y distribuir el género recibido por los proveedores
Asegurarse de que todos los productos recibidos serán guardados a sus temperaturas correspondientes
Realizar los postres del restaurante de un modo adecuado y profesional",Todas,Sanidad
Equipo de Cocina UDON Finestrelles,UDON,España,No especificado,29 días,"3,4","En UDON, creemos que cada persona aporta su mejor esencia _su umami_ a las recetas de nuestra oferta gastronómica, un ingrediente más con unas propiedades únicas y especiales que logran el sabor diferencial que caracteriza nuestra UDON EXPERIENCE.

Queremos que nos muestres tu Umami y desarrolles tu potencial. Para ello es imprescindible que compartas nuestros valores: que quieras formar parte de UDON, que tengas pasión por lo que haces y le pongas energía e ilusión cada día.

Requisitos

Persona con carácter alegre, entusiasta
Experiencia previa mínimo 1 año en puesto similar
Experiencia en cocina
Valorables nociones de gastronomía japonesa
Formación: ESO o similar
Flexibilidad horaria y movilidad

Competencias

Colaboración y compañerismo
Iniciativa y dinamismo
Capacidad organizativa y metódica
Capacidad resolutiva
Orientación al detalle y a la excelencia
Capacidad de adaptación
Gestión del estrés

Responsabilidades

Preparar las áreas de trabajo para el servicio
Transportar útiles y enseres necesarios para el servicio
Ajustarse a las fichas técnicas de producción y desarrollo de cada plato
Verificar que la cocina mantenga todos los requisitos de sanidad y nutrición
Planificar, ejecutar y desarrollar toda la preparación del servicio (mise en place) de todas las partidas
Verificar que todas las cantidades en gramaje, estándares de calidad, normas departamentales, políticas y procedimientos, son mantenidos por todos los empleados de cocina
Encargarse de un modo responsable de recibir, verificar, supervisar y distribuir el género recibido por los proveedores
Asegurarse de que todos los productos recibidos serán guardados a sus temperaturas correspondientes
Realizar los postres del restaurante de un modo adecuado y profesional",Todas,Sanidad
Equipo de Cocina UDON Lleida,UDON,Lleida,No especificado,29 días,"3,4","En UDON, creemos que cada persona aporta su mejor esencia _su umami_ a las recetas de nuestra oferta gastronómica, un ingrediente más con unas propiedades únicas y especiales que logran el sabor diferencial que caracteriza nuestra UDON EXPERIENCE.

Queremos que nos muestres tu Umami y desarrolles tu potencial. Para ello es imprescindible que compartas nuestros valores: que quieras formar parte de UDON, que tengas pasión por lo que haces y le pongas energía e ilusión cada día.

Requisitos

Persona con carácter alegre, entusiasta
Experiencia previa mínimo 1 año en puesto similar
Experiencia en cocina
Valorables nociones de gastronomía japonesa
Formación: ESO o similar
Flexibilidad horaria y movilidad

Competencias

Colaboración y compañerismo
Iniciativa y dinamismo
Capacidad organizativa y metódica
Capacidad resolutiva
Orientación al detalle y a la excelencia
Capacidad de adaptación
Gestión del estrés

Responsabilidades

Preparar las áreas de trabajo para el servicio
Transportar útiles y enseres necesarios para el servicio
Ajustarse a las fichas técnicas de producción y desarrollo de cada plato
Verificar que la cocina mantenga todos los requisitos de sanidad y nutrición
Planificar, ejecutar y desarrollar toda la preparación del servicio (mise en place) de todas las partidas
Verificar que todas las cantidades en gramaje, estándares de calidad, normas departamentales, políticas y procedimientos, son mantenidos por todos los empleados de cocina
Encargarse de un modo responsable de recibir, verificar, supervisar y distribuir el género recibido por los proveedores
Asegurarse de que todos los productos recibidos serán guardados a sus temperaturas correspondientes
Realizar los postres del restaurante de un modo adecuado y profesional",Todas,Sanidad
Equipo de Cocina UDON Ruiz de Alda,UDON,España,No especificado,29 días,"3,4","En UDON, creemos que cada persona aporta su mejor esencia _su umami_ a las recetas de nuestra oferta gastronómica, un ingrediente más con unas propiedades únicas y especiales que logran el sabor diferencial que caracteriza nuestra UDON EXPERIENCE.

Queremos que nos muestres tu Umami y desarrolles tu potencial. Para ello es imprescindible que compartas nuestros valores: que quieras formar parte de UDON, que tengas pasión por lo que haces y le pongas energía e ilusión cada día.

Requisitos

Persona con carácter alegre, entusiasta
Experiencia previa mínimo 1 año en puesto similar
Experiencia en cocina
Valorables nociones de gastronomía japonesa
Formación: ESO o similar
Flexibilidad horaria y movilidad

Competencias

Colaboración y compañerismo
Iniciativa y dinamismo
Capacidad organizativa y metódica
Capacidad resolutiva
Orientación al detalle y a la excelencia
Capacidad de adaptación
Gestión del estrés

Responsabilidades

Preparar las áreas de trabajo para el servicio
Transportar útiles y enseres necesarios para el servicio
Ajustarse a las fichas técnicas de producción y desarrollo de cada plato
Verificar que la cocina mantenga todos los requisitos de sanidad y nutrición
Planificar, ejecutar y desarrollar toda la preparación del servicio (mise en place) de todas las partidas
Verificar que todas las cantidades en gramaje, estándares de calidad, normas departamentales, políticas y procedimientos, son mantenidos por todos los empleados de cocina
Encargarse de un modo responsable de recibir, verificar, supervisar y distribuir el género recibido por los proveedores
Asegurarse de que todos los productos recibidos serán guardados a sus temperaturas correspondientes
Realizar los postres del restaurante de un modo adecuado y profesional",Todas,Sanidad
Equipo de Cocina UDON Princesa,UDON,Madrid,No especificado,29 días,"3,4","En UDON, creemos que cada persona aporta su mejor esencia _su umami_ a las recetas de nuestra oferta gastronómica, un ingrediente más con unas propiedades únicas y especiales que logran el sabor diferencial que caracteriza nuestra UDON EXPERIENCE.

Queremos que nos muestres tu Umami y desarrolles tu potencial. Para ello es imprescindible que compartas nuestros valores: que quieras formar parte de UDON, que tengas pasión por lo que haces y le pongas energía e ilusión cada día.

Requisitos

Persona con carácter alegre, entusiasta
Experiencia previa mínimo 1 año en puesto similar
Experiencia en cocina
Valorables nociones de gastronomía japonesa
Formación: ESO o similar
Flexibilidad horaria y movilidad

Competencias

Colaboración y compañerismo
Iniciativa y dinamismo
Capacidad organizativa y metódica
Capacidad resolutiva
Orientación al detalle y a la excelencia
Capacidad de adaptación
Gestión del estrés

Responsabilidades

Preparar las áreas de trabajo para el servicio
Transportar útiles y enseres necesarios para el servicio
Ajustarse a las fichas técnicas de producción y desarrollo de cada plato
Verificar que la cocina mantenga todos los requisitos de sanidad y nutrición
Planificar, ejecutar y desarrollar toda la preparación del servicio (mise en place) de todas las partidas
Verificar que todas las cantidades en gramaje, estándares de calidad, normas departamentales, políticas y procedimientos, son mantenidos por todos los empleados de cocina
Encargarse de un modo responsable de recibir, verificar, supervisar y distribuir el género recibido por los proveedores
Asegurarse de que todos los productos recibidos serán guardados a sus temperaturas correspondientes
Realizar los postres del restaurante de un modo adecuado y profesional",Todas,Sanidad
Cocinero/a UDON Meridiano,UDON,Santa Cruz,No especificado,29 días,"3,4","En UDON, creemos que cada persona aporta su mejor esencia (su umami) a las recetas de nuestra oferta gastronómica, un ingrediente más con unas propiedades únicas y especiales que logran el sabor diferencial que caracteriza nuestra UDON EXPERIENCE.

Queremos que nos muestres tu Umami y desarrolles tu potencial. Para ello es imprescindible que compartas nuestros valores: que quieras formar parte de UDON, que tengas pasión por lo que haces y le pongas energía e ilusión cada día.

Requisitos

Persona con carácter alegre, entusiasta
Experiencia previa mínimo 1 año en puesto similar
Experiencia en cocina
Valorables nociones de gastronomía japonesa
Formación: ESO o similar
Flexibilidad horaria y movilidad

Competencias

Colaboración y compañerismo
Iniciativa y dinamismo
Capacidad organizativa y metódica
Capacidad resolutiva
Orientación al detalle y a la excelencia
Capacidad de adaptación
Gestión del estrés

Responsabilidades

Preparar las áreas de trabajo para el servicio
Transportar útiles y enseres necesarios para el servicio
Ajustarse a las fichas técnicas de producción y desarrollo de cada plato
Verificar que la cocina mantenga todos los requisitos de sanidad y nutrición
Planificar, ejecutar y desarrollar toda la preparación del servicio (mise en place) de todas las partidas
Verificar que todas las cantidades en gramaje, estándares de calidad, normas departamentales, políticas y procedimientos, son mantenidos por todos los empleados de cocina
Encargarse de un modo responsable de recibir, verificar, supervisar y distribuir el género recibido por los proveedores
Asegurarse de que todos los productos recibidos serán guardados a sus temperaturas correspondientes
Realizar los postres del restaurante de un modo adecuado y profesional",Todas,Sanidad
Equipo de Cocina UDON Glòries,UDON,Barcelona,No especificado,29 días,"3,4","En UDON, creemos que cada persona aporta su mejor esencia _su umami_ a las recetas de nuestra oferta gastronómica, un ingrediente más con unas propiedades únicas y especiales que logran el sabor diferencial que caracteriza nuestra UDON EXPERIENCE.

Queremos que nos muestres tu Umami y desarrolles tu potencial. Para ello es imprescindible que compartas nuestros valores: que quieras formar parte de UDON, que tengas pasión por lo que haces y le pongas energía e ilusión cada día.

Requisitos

Persona con carácter alegre, entusiasta
Experiencia previa mínimo 1 año en puesto similar
Experiencia en cocina
Valorables nociones de gastronomía japonesa
Formación: ESO o similar
Flexibilidad horaria y movilidad

Competencias

Colaboración y compañerismo
Iniciativa y dinamismo
Capacidad organizativa y metódica
Capacidad resolutiva
Orientación al detalle y a la excelencia
Capacidad de adaptación
Gestión del estrés

Responsabilidades

Preparar las áreas de trabajo para el servicio
Transportar útiles y enseres necesarios para el servicio
Ajustarse a las fichas técnicas de producción y desarrollo de cada plato
Verificar que la cocina mantenga todos los requisitos de sanidad y nutrición
Planificar, ejecutar y desarrollar toda la preparación del servicio (mise en place) de todas las partidas
Verificar que todas las cantidades en gramaje, estándares de calidad, normas departamentales, políticas y procedimientos, son mantenidos por todos los empleados de cocina
Encargarse de un modo responsable de recibir, verificar, supervisar y distribuir el género recibido por los proveedores
Asegurarse de que todos los productos recibidos serán guardados a sus temperaturas correspondientes
Realizar los postres del restaurante de un modo adecuado y profesional",Todas,Sanidad
Equipo de Cocina UDON Valencia Centro,UDON,España,No especificado,29 días,"3,4","En UDON, creemos que cada persona aporta su mejor esencia _su umami_ a las recetas de nuestra oferta gastronómica, un ingrediente más con unas propiedades únicas y especiales que logran el sabor diferencial que caracteriza nuestra UDON EXPERIENCE.

Queremos que nos muestres tu Umami y desarrolles tu potencial. Para ello es imprescindible que compartas nuestros valores: que quieras formar parte de UDON, que tengas pasión por lo que haces y le pongas energía e ilusión cada día.

Requisitos

Persona con carácter alegre, entusiasta
Experiencia previa mínimo 1 año en puesto similar
Experiencia en cocina
Valorables nociones de gastronomía japonesa
Formación: ESO o similar
Flexibilidad horaria y movilidad

Competencias

Colaboración y compañerismo
Iniciativa y dinamismo
Capacidad organizativa y metódica
Capacidad resolutiva
Orientación al detalle y a la excelencia
Capacidad de adaptación
Gestión del estrés

Responsabilidades

Preparar las áreas de trabajo para el servicio
Transportar útiles y enseres necesarios para el servicio
Ajustarse a las fichas técnicas de producción y desarrollo de cada plato
Verificar que la cocina mantenga todos los requisitos de sanidad y nutrición
Planificar, ejecutar y desarrollar toda la preparación del servicio (mise en place) de todas las partidas
Verificar que todas las cantidades en gramaje, estándares de calidad, normas departamentales, políticas y procedimientos, son mantenidos por todos los empleados de cocina
Encargarse de un modo responsable de recibir, verificar, supervisar y distribuir el género recibido por los proveedores
Asegurarse de que todos los productos recibidos serán guardados a sus temperaturas correspondientes
Realizar los postres del restaurante de un modo adecuado y profesional",Todas,Sanidad
Cocinero/a UDON Bonaire,UDON,España,No especificado,29 días,"3,4","En UDON, creemos que cada persona aporta su mejor esencia (su umami) a las recetas de nuestra oferta gastronómica, un ingrediente más con unas propiedades únicas y especiales que logran el sabor diferencial que caracteriza nuestra UDON EXPERIENCE.

Queremos que nos muestres tu Umami y desarrolles tu potencial. Para ello es imprescindible que compartas nuestros valores: que quieras formar parte de UDON, que tengas pasión por lo que haces y le pongas energía e ilusión cada día.

Requisitos

Persona con carácter alegre, entusiasta
Experiencia previa mínimo 1 año en puesto similar
Experiencia en cocina
Valorables nociones de gastronomía japonesa
Formación: ESO o similar
Flexibilidad horaria y movilidad

Competencias

Colaboración y compañerismo
Iniciativa y dinamismo
Capacidad organizativa y metódica
Capacidad resolutiva
Orientación al detalle y a la excelencia
Capacidad de adaptación
Gestión del estrés

Responsabilidades

Preparar las áreas de trabajo para el servicio
Transportar útiles y enseres necesarios para el servicio
Ajustarse a las fichas técnicas de producción y desarrollo de cada plato
Verificar que la cocina mantenga todos los requisitos de sanidad y nutrición
Planificar, ejecutar y desarrollar toda la preparación del servicio (mise en place) de todas las partidas
Verificar que todas las cantidades en gramaje, estándares de calidad, normas departamentales, políticas y procedimientos, son mantenidos por todos los empleados de cocina
Encargarse de un modo responsable de recibir, verificar, supervisar y distribuir el género recibido por los proveedores
Asegurarse de que todos los productos recibidos serán guardados a sus temperaturas correspondientes
Realizar los postres del restaurante de un modo adecuado y profesional",Todas,Sanidad
RECEPCIONISTA,Grupo Recoletas Red Hospitalaria,España,No especificado,+ 30 d,"3,4","Empresa
RECOLETAS SALUD
Descripción de la empresa
Recoletas Salud, empresa referente en el sector de la sanidad privada, con implantación en la mayor parte del territorio nacional, y referencia de las sociedades en las que está presente, cuenta con la tecnología más avanzada y eficiente gozando de la confianza depositada en ella cada año por miles de personas
Ubicación
Provincia : Palencia
Población : Palencia Capital




Descripción del puesto vacante

Nombre del puesto
RECEPCIONISTA

Categoría
Peones-Peones Especializados-Ayudantes
Sector
Sanidad

Perfil deseado

Formación mínima
C.F. Grado Superior
Idiomas
""No es necesario""

Informática
""No es necesario""

Experiencia mínima necesaria
1 año
Descripción de la oferta
Se precisa la incorporación de un/a recepcionista para el servicio de admisión de nuestro hospital ubicado en Palencia.

Contrato indefinido a jornada completa
Horario a turnos
Condiciones del empleo
Imprescindible residencia en lugar de trabajo
No
Horario
A turnos
Jornada
Jornada Completa
Tipo de Contrato
Indefinido
Remuneración estimada *
Según convenio Sanidad Privada Palencia
Carnet de conducir
No es necesario
Imprescindible vehículo propio
Si
Salario bruto anual, excepto que se indique lo contrario.",Todas,Sanidad
Médico/a - ncias Hospitalarias,GRUPO MEDICAL SERVICE,España,No especificado,+ 30 d,"3,4","MEDICAL SERVICE CARE


Sevilla



Experiencia

Al menos 1 año de experiencia

Salario

Retribución sin especificar

Área - Puesto

Sanidad, salud y servicios sociales

Médico/a
Médico/a de Urgencias
Categoría o nivel

Técnico/a

Vacantes

2

Inscritos

5

Contrato

Contrato Indefinido

Jornada

Completa


Proceso de selección continuo.

Funciones

¿ Eres profesional médico y estás capacitado para ejercer la medicina en España ? .... ¿ Tienes experiencia y vives en Sevilla? . Buscamos profesionales de la medicina en Sevilla para una vacante en URGENCIAS HOSPITALARIAS. Medical Service Care es una empresa líder en el sector de servicios sanitarios, con más de 20 años de experiencia en selección de profesionales del campo de la salud en todo el territorio español. Contamos con un equipo de profesionales especializados en recursos humanos de la rama de la sanidad, que te ofrecerán una atención personalizada y que estudiarán personalmente tu perfil.

Requisitos

- Experiencia en urgencias. - Residencia en la zona o alrededores. - Disponibilidad inmediata. - Papeles en regla y título homologado . - Colegiación médica en España.

Se ofrece

- Estabilidad laboral. - Contrato de larga duración. - Interesante retribución. - Turnos de 7, 12 y 24 hrs - Jornada completa.
**Abstenerse a esta oferta médicos no residentes en España y sin la titulación homologada.

Etiquetas
sevilla
hospital
andalucia
medicos
urgencias
trabajomedico",Todas,Sanidad
