Titulo,Empresa,Localizacion,Salario,Fecha_Publicacion,Valoracion_Empresa,Descripcion_Completa,Busqueda_Ciudad,Busqueda_Puesto
Asesor/a de ventas,ALS SPORT,Peligros,No especificado,3 días,"4,0","Buscamos dependiente/a para ALS SPORT GRANADA. Experiencia previa en atencion al cliente, conocimientos en running y trail. Amante del deporte.

Funciones a realizar en tienda: Atencion y asesoramiento al cliente. Reposion y ordenacion del material. Fidelizacion del cliente. Cobro y cierres de caja. Entrega de pedidos por Web.

Tipo de puesto: Media jornada

Beneficios:

Uniforme proporcionado

Preguntas para la solicitud:

¿Practicas trail o running?
¿Con que frecuencia lo practicas a la semana?

Experiencia:

Tienda de ropa: 1 año (Obligatorio)
Running o trail: 1 año (Deseable)

Idioma:

Inglés (Deseable)

Ubicación del trabajo: Empleo presencial",Granada,Todos
Docente para curso de Atención Al Cliente,Asociación Socioeducativa Sempiterno,Granada,No especificado,9 días,"4,0","Estamos en búsqueda de un/a docente especializado/a en Atención al Cliente para impartir un curso intensivo de 50 horas, con una duración aproximada de dos semanas (5 horas diarias).

La persona seleccionada será responsable de planificar, impartir y evaluar la formación, garantizando una experiencia práctica y dinámica que permita al alumnado desarrollar competencias clave en atención y fidelización de clientes.

Funciones principales

Impartición de 50 horas de formación presencial.
Elaboración y/o adaptación de contenidos formativos.
Diseño de actividades prácticas y dinámicas participativas.
Evaluación del aprendizaje del alumnado.
Seguimiento y reporte del progreso formativo.

Requisitos

Experiencia demostrable en atención al cliente.
Experiencia previa como docente o formador/a.
Habilidades comunicativas y capacidad para dinamizar grupos.
Valorable formación en marketing, comercio, administración o similar.
Se valorará experiencia en formación para el empleo.

Tipo de puesto: Media jornada

Horas previstas: 5 a la semana

Ubicación del trabajo: Empleo presencial",Granada,Todos
Mozo Botones - GRANADA Hotel 4*,Canadian Aeronautics and Space Institute,Granada,No especificado,+ 30 d,"4,0","Descripción:

Buscamos Botones para Hotel 4* en Granada!

¿Te gustaría formar parte de un equipo dinámico como botones en un hotel de 4 estrellas ubicado en el corazón de Granada?

¡Entonces esta oportunidad es para ti!

Consorcio Andaluz de Servicios Integrales ofrece soluciones en materia de Outsourcing dentro del territorio de la comunidad autónoma de Andalucía, de la mano de un equipo de profesionales especializados en la externalización de servicios.

¿Cuáles serán tus funciones?

Recepción y acompañamiento de visitantes o clientes dentro del edificio o recinto.
Gestión y transporte de equipajes.
Control y organización de accesos.
Recepción de vehículos y aparcamiento de los mismos.
Atención de llamadas telefónicas básicas o derivación de las mismas.

¿Qué estamos buscando?

Educación Secundaria Obligatoria.
Experiencia mínima de 6 meses en puestos similares (deseable en hoteles).
Buena presencia, habilidades comunicativas y orientación al cliente.
Disponibilidad horaria para realizar turnos rotativos de mañana, tarde o noche.
Carnet de conducir y valorable vehículo propio.

¿Qué te ofrecemos?

Horario de 30 horas semanales de lunes a domingo, con descansos rotativos, en turnos de mañana, tarde o noche.
Contrato eventual inicial de 4 meses.
Salario 1050€ brutos/mes

¡Te esperamos para seguir creciendo contigo!

Requisitos:

Ingles nivel intermedio
Carnet de conducir tipo B (Coche)",Granada,Todos
Recepcionista Amavir Granada,Amavir,España,No especificado,+ 30 d,"4,0","Si eres profesional administrativo, te gusta el trato con las personas mayores y buscas un nuevo reto profesional, no dudes en inscribirte a nuestra oferta ¡Queremos conocerte!

Apostamos por el talento, la calidad humana, la vocación de servicio y la orientación al residente.

Tus responsabilidades estarán centradas en atender de manera telefónica y presencial a residentes y familiares para satisfacer las necesidades de comunicación, información y/o gestión administrativa del centro.

¿Cuáles son los requisitos mínimos para entrar a formar parte del EQUIPO AMAVIR?

Formación profesional.
Experiencia mínima de 3 meses en puestos de recepción.
Permiso de trabajo en vigor.

¡Y por supuesto, una gran sonrisa y ganas de trabajar!

¿Qué ofrecemos?

Contrato indefinido
Jornada completa
Centro ubicado en Huetor Vega (Granada)
Salario según convenio.
Entrar a formar parte de una compañía en pleno proceso de expansión, con un modelo de atención propio y libre de sujeciones.
Formación desde el primer día para que tu experiencia en Amavir y con nuestros residentes siempre sea inolvidable.
Retribución flexible (seguro médico, comida, transporte, guardería, formación, etc.).

¿Quieres saber más sobre quiénes somos?

Amavir es una de las compañías líderes en España en la atención a personas mayores y dependientes, Presente en 8 Comunidades Autónomas y con una plantilla de 4.700 profesionales, gestiona un total de 45 residencias y unas 8.000 plazas (entre residenciales y de centro de día).

En los centros Amavir, cada usuario es protagonista de su propia historia. Nuestro modelo de atención asistencial, “Guiados por ti”, apuesta por dar visibilidad y empoderar a la persona mayor que decide o que necesita que le acompañemos, acondicionando el entorno según sus indicaciones, directas o indirectas, para hacer de nuestra casa, la suya.

¡No dejes pasar la oportunidad de formar parte de la Familia Amavir!

AMAVIR garantiza la aplicación del principio de igualdad de oportunidades y la no discriminación en la gestión de sus procesos de reclutamiento y selección.",Granada,Todos
"Docente para formación ""Mozo de Almacén""",Andalucía Emplea +,Granada,20 mil € - 24 mil € (Proporcionado por la empresa),21 días,"4,0","Se busca profesional cualificado para impartir formaciones relacionadas con gestión, aprovisionamiento y stock en almacén.

Ubicación: Presencial en Jaén
Incorporación: Inmediata

Funciones:

Impartición de clase presencial

Requisitos:

Capacitación docente
Experiencia acreditable en el sector
Habilidades comunicativas

Tipo de puesto: Jornada completa

Sueldo: 20.000,00€-24.000,00€ al año

Beneficios:

Programa de formación

Ubicación del trabajo: Empleo presencial",Granada,Todos
¿Quieres formar parte del Equipo Bc3?,BC3 Cocinas,Atarfe,No especificado,+ 30 d,"4,0","¿Te gustaría unirte a nuestro equipo?

Si actualmente no tenemos ninguna vacante activa o no te encaja ninguna de nuestras ofertas, no dudes en mandarnos tu CV. En cualquier momento puede surgir la oportunidad!

Te esperamos!",Granada,Todos
Ayudante de cocina,Monje Taberna Espirituosa SL,Granada,2 mil € (Proporcionado por la empresa),3 días,"4,0","OFERTA DE EMPLEO – AYUDANTE DE COCINA CON EXPERIENCIA

Restaurante Verde Rama – Centro de Granada (junto a la Catedral)

En Verde Rama, restaurante consolidado en el corazón de Granada, buscamos incorporar un/a ayudante de cocina con experiencia demostrable para formar parte de nuestro equipo.

¿Qué perfil buscamos?

Experiencia previa mínima seis meses en cocina profesional.
Agilidad, organización y capacidad para trabajar bajo presión.
Conocimiento en preparación de partidas, mise en place y apoyo en servicio.
Compromiso, limpieza y atención al detalle.
Actitud positiva y capacidad de trabajo en equipo ¿Qué ofrecemos?
Incorporación a un restaurante con identidad propia y cocina de producto.
Ambiente profesional y dinámico.
Contrato según convenio.
Jornada a concretar (posibilidad de turno partido).
Estabilidad laboral y buen clima de trabajo

Tipo de puesto: Jornada completa, Contrato indefinido

Sueldo: 1.600,00€-1.700,00€ al mes

Beneficios:

Flexibilidad horaria

Ubicación del trabajo: Empleo presencial",Granada,Todos
Operario/a de montaje,Domestiko,Granada,No especificado,+ 30 d,"4,0","Se busca operario/a de montaje en banco para una empresa del sector industrial que se dedica a la fabricación y ensamblaje de componentes. La tarea principal consistirá en realizar el montaje manual de diversas piezas en un banco de trabajo, prestando especial atención a la precisión y asegurando la máxima calidad en cada paso del proceso productivo.

Las responsabilidades incluirán el ensamblaje manual de piezas y conjuntos siguiendo rigurosamente las especificaciones técnicas establecidas. Para ello, se utilizarán herramientas manuales y eléctricas adaptadas al montaje. Además, se llevará a cabo un control de calidad continuo, verificando las tolerancias de las piezas y asegurando que todo se ajusta a los estándares.

Será necesario interpretar planos y otra documentación técnica relacionada con el montaje. La persona seleccionada colaborará estrechamente con el resto del equipo de producción para cumplir con los objetivos diarios y deberá mantener un estricto cumplimiento de las normas de seguridad y orden en su área de trabajo.


Experiencia previa en montaje industrial, preferiblemente en banco o montaje manual.
Conocimientos básicos de interpretación de planos.
Buena destreza manual y atención al detalle.
Capacidad de trabajo en equipo y orientación a resultados.
Disponibilidad para trabajar en turnos.",Granada,Todos
Ayudante de cocina,Domestiko,España,No especificado,3 días,"4,0","Buscamos personal para tareas de apoyo en cocina. Las funciones principales incluirán la preparación de alimentos, el mantenimiento del orden y la limpieza del área de trabajo, y la asistencia directa al personal de cocina principal.

Se ofrece un contrato indefinido a jornada completa, brindando estabilidad laboral. La remuneración se sitúa entre 1250 y 1400 euros brutos anuales, según la experiencia y valía del candidato.

Este puesto en Chauchina es ideal para personas con ganas de aprender y desarrollarse dentro del sector de la restauración, contribuyendo al buen funcionamiento diario de la cocina.",Granada,Todos
Auxiliar administrativo/a SAD,Domestiko,Atarfe,No especificado,+ 30 d,"4,0","Buscamos un/a Auxiliar Administrativo/a para unirse al equipo del Servicio de Ayuda a Domicilio en Atarfe, Granada. La persona seleccionada brindará apoyo esencial a la coordinación del servicio y al resto del personal.

Las responsabilidades principales incluirán la gestión de tareas administrativas generales y la atención telefónica. Se atenderá tanto a las personas usuarias del servicio como al personal trabajador, resolviendo dudas y proporcionando información.

Se ofrece un contrato temporal con posibilidad de prórroga, para una jornada de 25 horas semanales. El horario será de mañanas y la remuneración se ajustará al convenio colectivo vigente.


Formación de Grado Superior en Administración y Finanzas o similar.
Experiencia mínima de 1 año en puesto similar o equivalente.
Se valorará muy positivamente manejo de GESAD.",Granada,Todos
Ayudante de cocina,La Papika,Santa Fe,No especificado,25 días,"4,0","Buscamos a una persona para trabajar de miércoles a domingo, unas 3-4 horas diarias en cocina.

Tipo de puesto: Media jornada

Sueldo: 7,00€ la hora

Licencia/Certificación:

Carnet de Manipulación de alimentos (Deseable)

Ubicación del trabajo: Empleo presencial",Granada,Todos
OPERARIO-A DE LIMPIEZA,Grupo Osga,Granada,No especificado,+ 30 d,"4,0","En GRUPO OSGA estamos COMPROMETIDOS CON LA DIVERSIDAD, LA INCLUSION Y LA IGUALDAD DE TRATO Y DE OPORTUNIDADES y en contra cualquier tipo de discriminación. Apostamos cada día y en cada puesto de trabajo, por la inclusión de personas de colectivos vulnerables en nuestros equipos de trabajo.

SOMOS PERSONAS QUE INTEGRAN A PERSONAS.

Esta oferta está dirigida a cualquier persona que reúna los requisitos técnicos y académicos exigidos, independientemente de su condición.

¡ÚNETE A GRUPO OSGA!

Categoría: Limpieza ¿Qué trabajo realizarás?:
Limpieza y desinfección de oficinas, almacén, zonas comunes, zonas exteriores, baños y escaleras.
¿Cuáles son los requisitos para este puesto?:
Capacidad de trabajar de manera independiente y como parte de un equipo.
Conocimientos de protocolos y productos de limpieza, desinfección y maquinaria (fregadora, sopladora, aspiradora, hidrolimpiadora, vaporeta, etc.).
Experiencia previa y continuada en trabajos de limpieza.
Disponer buena condición física para estar en bipedestación, recorrer largas distancias, subir y bajar escalera y realizar esfuerzo físico.
Valorable estar en posesión del Certificado de Discapacidad igual o superior al 33%.
Disponer de vehículo para llegar hasta el centro de trabajo, no hay posibilidad de transporte público.
¿Cuál será tu horario?: Realizarás una jornada de 38’5 horas semanales de lunes a sábados en turno rotativo de mañana o tarde. ¿Cuál será tu contrato?: Contrato temporal hasta el 29 de febrero de 2024. ¿Cuál será tu salario?: Según convenio. ¿Cuándo empiezas?: Lo antes posible. ¿Dónde?: En Escúzar, Granada.",Granada,Todos
Asesor/a Proyectos Confort-Renovables Granada,Leroy Merlin,Granada,No especificado,8 días,"4,0","Como Asesor/a de Proyectos Cliente, serás la clave para hacer realidad los sueños de nuestros clientes. Tu responsabilidad será acompañar al cliente desde el diseño hasta la entrega final, asegurándote de que cada detalle esté cubierto y el cliente quede 100% satisfecho.

¿Por qué te entusiasmaría esta posición?

Impacto directo en cliente: Aquí, tu trabajo tiene un propósito claro: hacer felices a nuestros clientes y cumplir sus expectativas

Desafíos que te impulsan a crecer: Cada proyecto es único, lo que te permitirá mejorar tus habilidades constantemente. Te retamos a lograr objetivos, y te ayudamos a alcanzarlos, brindándote herramientas y formación para el éxito.

Posibilidad de crecer dentro de Leroy Merlin: Como bien sabes, la estabilidad y las oportunidades de crecimiento son esenciales para tu desarrollo. Aquí tendrás la oportunidad de crecer y asumir mayores responsabilidades conforme demuestres tu capacidad.

Lo que más valoras:

Posibilidades de mejora salarial y crecimiento: Sabemos que te importa la compensación y las oportunidades. Por eso, ofrecemos un salario competitivo y la posibilidad de mejorar tus ingresos con el cumplimiento de objetivos.

Compañerismo y ambiente laboral: Aquí encontrarás un equipo que se apoya mutuamente, con un enfoque en el trabajo en equipo y la mejora continua.

¿Te interesa este reto?

Si tienes al menos 3 años de experiencia en el sector y te apasiona el trato directo con cliente, en un entorno donde los proyectos son retadores y tu esfuerzo es recompensado, ¡este es el lugar perfecto para ti!

¿Estás listo para dar el siguiente paso en tu carrera? Únete a nosotros y trabaja en una empresa donde cambiar el mundo está en nuestras manos. Haz clic para saber más sobre cómo unirte a Leroy Merlin.",Granada,Todos
Fregador/a - Meliá Sol y Nieve (Sierra Nevada) (38476),Meliá Hotels International,Granada,No especificado,24 horas,"4,0","“El mundo es tuyo con Meliá”


Descubre un camino sin límites en Meliá, donde las oportunidades de crecimiento y desarrollo son infinitas. Sumérgete en un viaje que te llevará a trabajar en varios países y a formar parte de nuestra extensa familia global.


Descubre algunos de los beneficios que ofrecemos:


My MeliáRewards: Participa en nuestro programa de fidelidad exclusivo, disfrutando de beneficios y ventajas únicas.


My MeliáBenefits: Aprovecha la compensación flexible y los descuentos exclusivos en una amplia variedad de productos y servicios, promoviendo un estilo de vida activo y saludable.


Misión del Puesto: Serás responsable de mantener la limpieza y el orden en las cocinas, asegurando que el equipo y los utensilios estén siempre listos para su uso, contribuyendo al funcionamiento eficiente del equipo culinario y al cumplimiento de los estándares de lujo del hotel.


¿Qué tendrás que hacer?
Lavar y desinfectar los utensilios de cocina, vajilla, cubertería y cristalería utilizados durante el servicio.
Limpiar y mantener en óptimas condiciones las áreas de trabajo, incluyendo fregaderos, suelos, estanterías y equipos de cocina.
- Gestionar adecuadamente los residuos y asegurar el cumplimiento de los procedimientos de reciclaje y sostenibilidad del hotel. - Colaborar en el almacenamiento de utensilios y equipo, asegurando su organización y disponibilidad para el equipo de cocina.

Revisar y garantizar el buen estado de las herramientas y equipos de limpieza asignados.
Apoyar al equipo de cocina en tareas sencillas según las necesidades operativas.
Cumplir con las normas de higiene y seguridad alimentaria establecidas por el hotel.


¿Qué buscamos?
Se valorará experiencia previa en un puesto similar, especialmente en hoteles o restaurantes de alta categoría.
Persona responsable, organizada y con capacidad para trabajar en equipo.
- Proactiva, con atención al detalle y compromiso con la limpieza y el orden. - Capacidad para realizar tareas físicas y trabajar en entornos dinámicos.

Disponibilidad para trabajar en turnos rotativos, incluidos fines de semana y festivos.
No se requiere, aunque se valorará conocimiento básico de español o inglés.


En Meliá todos somos VIP


En Meliá Hotels International apostamos por la igualdad de oportunidades entre mujeres y hombres en el ámbito laboral, contando con el compromiso de la dirección y con los principios contenidos en las políticas de Recursos Humanos. Asimismo, nos importa la difusión entre toda la plantilla de una cultura empresarial comprometida con la igualdad efectiva, y la sensibilización de sobre la necesidad de actuar conjunta y globalmente.


Impulsamos nuestro compromiso con la igualdad y la diversidad, evitando cualquier tipo de discriminación, especialmente, la relacionada con motivos de discapacidad, raza, religión, género o edad. Creemos que la diversidad y la inclusión entre nuestras personas trabajadoras es fundamental para nuestro éxito como compañía global.


Además, apostamos por el crecimiento sostenible de nuestro sector a través de un gran equipo humano socialmente responsable. En este sentido, nuestro lema es “Hacia un futuro sostenible, desde un presente responsable” Gracias a todos/as los colaboradores/as lo hacemos posible.


Para protegerte y evitar fraudes en los procesos de selección, te invitamos a consultar nuestras recomendaciones en la página ""Protege tu candidatura"".


Si quieres ser “Very Inspiring People“, síguenos en:


INSTAGRAM – TIKTOK – LINKEDIN – INDEED – GLASSDOOR",Granada,Todos
MONTADOR/ MONTADORA INDUSTRIAL,MECÀNIQUES BASSEGODA,Granada,2 mil € - 4 mil € (Proporcionado por la empresa),17 días,"4,0","Necesitamos montador/a industrial. Su función sería la realización de montajes de líneas industriales alimentarias. Imprescindible tener papeles en regla. Disponibilidad para viajar.

Tipo de puesto: Jornada completa

Sueldo: 2.200,00€-3.500,00€ al mes

Beneficios:

Comidas en la empresa
Plus transporte

Ubicación del trabajo: Empleo presencial",Granada,Todos
Segundo encargado,Amorino,Granada,No especificado,+ 30 d,"4,0","El segundo encargado trabaja estrechamente junto con el gerente de la tienda.

Cumple un gran número de tareas que contribuyen a la evolución de la facturación, la animación del equipo de las tiendas y el desarrollo de los resultados.

Es el link esencial entre el gerente y cada uno de los miembros del equipo:

Contribuye a la consecución de objetivos numéricos establecidos.
Optimiza las ventas.
Conoce la exposición adecuada de todos los productos.
Asegura la calidad del servicio al cliente
Asegura la gestión diaria de caja.
Implementa acciones destinadas a fidelizar a los clientes.
Asegura y organiza la óptima apertura y el cierre de la boutique",Granada,Todos
"Fregador/a (Office) - El Lodge & Maribel (Sierra Nevada, Granada)",Puente Romano,Sierra Nevada,No especificado,+ 30 d,"4,0","Responsabilidades Principales



Responder de manera activa y efectiva a preguntas y solicitudes de los superiores siguiendo los procedimientos del hotel.
Mantener un registro organizado de tareas para garantizar un servicio profesional.
Asegurar el cumplimiento de los estándares de limpieza, calidad y seguridad establecidos por la compañía.
Conocer y gestionar adecuadamente el almacenaje, puesta en marcha y control del menaje utilizado en cantina y puntos de venta (platos, copas, cubiertos, etc.).
Transportar y reponer alimentos y bebidas en el comedor del personal siguiendo los estándares de APPCC.
Mantener el stock de alimentos, bebidas y otros suministros, gestionando los pedidos correspondientes.
Asistir a otros empleados para asegurar una cobertura adecuada y un servicio rápido.
Cumplir con otras funciones asignadas por los Supervisores.


Requisitos:

Experiencia laboral previa en puestos similares.
Persona dinámica, innovadora y resolutiva.
Excelente trabajo en equipo.
Orientación al servicio al cliente.
Habilidades informáticas básicas.
Confianza, integridad, adaptabilidad y flexibilidad.
Buena tolerancia al estrés.
Capacidad para trabajar en multitarea.
Organización y planificación.
Conocimiento sólido de protocolos de trabajo en equipo.
Educación mínima: Diploma de Educación Primaria.
Disponibilidad para adaptar el horario según las necesidades del hotel.",Granada,Todos
"Limpiadora, ayudante de limpieza",Europroyectos Erasmus Plus,Granada,No especificado,24 horas,"4,0","Se require Limpiadora , ayudante de cocina con experiencia MEDIA JORNADA para residencia de estudiantes erasmus.

Tipo de puesto: Media jornada

Experiencia:

Gestión de proyectos: 1 año (Deseable)

Ubicación del trabajo: Empleo presencial",Granada,Todos
DIRECTOR/A ADJUNTO DE TIENDA GRANADA NEVADA TEEN,Mango,Armilla,No especificado,+ 30 d,"4,0","En Mango vestimos de pasión todo lo que hacemos. Con origen en Barcelona y presencia en más de 120 países, inspiramos al mundo con creatividad, innovación y autenticidad.
Nuestro equipo multicultural es el motor de nuestro éxito. nos enorgullece llevar la moda más allá, conectando nuestro estilo único con personas de todo el mundo.
TU NUEVO PUESTO
Buscamos un/a Assistant Store Manager para nuestra tienda MANGO Granada CC Nevada Teen.
TUS PRINCIPALES RESPONSABILIDADES:
Administrar la operación diaria de la tienda, incluyendo contabilidad, presupuesto, contratación, disciplina y programación de empleados.
Supervisar el inventario, la promoción de ventas y el mantenimiento de la apariencia de la tienda.
Implementar la comercialización y la administración financiera bajo la dirección de la región y/o administración de tienda del distrito.
Proporcionar instrucciones para la cogestión de la tienda y la gestión de departamentos, asegurando la ejecución de todas las políticas de la organización.
Asesorar y dirigir la gestión del departamento para resolver problemas operativos y mejorar el rendimiento y las condiciones del departamento
SOBRE TI:
Experiencia previa en la administración de operaciones diarias de una tienda, incluyendo contabilidad, presupuesto, contratación y programación de empleados.
Experiencia en la implementación de estrategias de comercialización y administración financiera a nivel de tienda.
Experiencia en la supervisión y dirección del personal de ventas y la gestión de departamentos.
Formación universitaria en áreas relacionadas con la administración, gestión de negocios o similar.
Experiencia en la ejecución de políticas organizacionales para alcanzar objetivos de ventas y ganancias en el entorno de una tienda.
TUS BENEFICIOS:
Como parte del equipo de Mango, tendrás un 35% de descuento en todas nuestras líneas, ¡para que estés siempre a la última!
Paquete de retribución flexible con ventajas fiscales: seguro médico, formación y programa de guardería.
En Mango, invertimos en tu crecimiento personal y profesional. Accede a una oferta de formación variada, mentorías personalizadas, programas de desarrollo continuo y oportunidades de promoción interna que te impulsarán hacia el éxito.
¡Piensa en grande! Mango te ofrece oportunidades internacionales en más de 120 mercados para expandir tu horizonte y crecer junto con nosotros a nivel global.
En Mango, creemos en una cultura inclusiva donde la creatividad y la innovación nos inspiran a llevar la moda más allá. Por ello, estamos comprometidos a ofrecer igualdad de oportunidades para todos/as, valorando la autenticidad de cada persona.
Taking Fashion
Further",Granada,Todos
Vendedor/a Energías renovables Indefinido 24h Granada,Leroy Merlin,Granada,No especificado,9 días,"4,0","Nuestras Tiendas es el lugar donde demostramos, cara a cara, nuestro propósito. Si compartes este objetivo y tu satisfacción es conseguir que los clientes puedan dar vida a sus ideas y proyectos, este es tu sitio.

Formar parte del equipo de nuestras tiendas significa trabajar en un ambiente de co-creación donde vivir nuestros valores y propósito de empresa junto al cliente.

¿Te unes a nosotros y nosotras?

Te lo enseñamos aquí en este vídeo:

Por esto contamos contigo como Vendedor/a Especialista, porque tienes un amplio conocimiento de tu oficio y nuestros productos, aportas la experiencia de trabajar como profesional de tu sector y sobre todo tienes pasión por lo que haces.

Principales funciones

Ofrecer un asesoramiento completo al habitante, en su ámbito de actuación, con el objetivo de alcanzar la satisfacción y fidelización del mismo.
Asesorar al habitante, a través del canal adecuado en cada momento, con el objetivo de ofrecerle los productos / servicios que más se ajusten a sus necesidades.
Atender al habitante con diligencia y resolver las incidencias y dudas que puedan darse durante todo el proceso de venta, personalizando y ofreciendo experiencias de compra positivas.
Detectar oportunidades de negocio en todas las interacciones con el habitante, y aprovecharlas teniendo en cuenta siempre los criterios de margen y rentabilidad para Leroy Merlin, realizando los presupuestos y los pedidos asociados, y llevando a cabo un seguimiento de los mismos.
Ofrecer a los habitantes los servicios más adaptados a la venta solución como la instalación, financiación y envíos a domicilio entre otros gestionando los pagos en el punto de venta cuando la ocasión lo permita.
Realizar la gestión administrativa de los servicios postventa de cara a prestar un servicio idóneo para el habitante.


¿Qué ofrecemos?

Nuestro Propósito

En Leroy Merlin tenemos un propósito que da sentido a lo que somos y a todo lo que hacemos, una guía que es nuestro compromiso contigo y con el planeta. Y es que todo lo que te ofrecemos busca despertar en ti la motivación de crear entornos donde vivir mejor.

Porque estamos seguros de una cosa, si nos lo proponemos, cambiar el mundo está en nuestras manos y en las tuyas.

La Acción Social es uno de los pilares fundamentales de Leroy Merlin España, siendo un valor añadido para toda la empresa, pero también para la comunidad. A través de diversas acciones: proyectos de reforma y acondicionamiento, donaciones, productos solidarios, voluntariado corporativo y nuestra Convocatoria de Ayudas ""Hogares Dignos"", contribuimos a la construcción de un mundo y de una sociedad mejor.

¡Benefíciate! Por ser Leroy Merlin

Como colaboradora o colaborador de Leroy Merlin España tienes a tu disposición más de 70 beneficios y/o ventajas clasificados en 6 categorías, pensados para brindarte la mejor experiencia por ser parte de este gran equipo.

Te beneficiarás además de la Política de Compensación Flexible y de Beneficios ofrecidos por Leroy Merlin, como son la posibilidad de convertirte en accionista de la compañía, Seguro de Salud, ayudas en guardería, cheques restaurante y diversos descuentos con grandes colaboradores comerciales, entre otros.

Contarás con una retribución fija además de la participación en los resultados y beneficios.

¡Desarróllate!

¡Fórmate y desarróllate en una empresa multinacional! Encontrarás un gran ambiente de trabajo y dispondrás de autonomía para decidir y actuar, pudiendo participar en la toma de decisiones y en proyectos transversales.

El lugar para todas y todos

La Gestión de la Diversidad es un eje fundamental en nuestra filosofía de empresa. Es por esto que está incluida en el Chárter de Diversidad, un código de compromiso promovido por la Fundación para la Diversidad y apoyado por el Ministerio de Sanidad, Política Social e Igualdad. Con esto, nos reafirmamos en nuestro compromiso con el respeto al derecho de la inclusión de todas las personas y reconocemos los beneficios que nos brindan la diversidad cultural, demográfica y social.

Leroy Merlín España, S.L.U., declara su compromiso en el establecimiento y desarrollo de políticas que integren la igualdad entre mujeres y hombres, sin ningún tipo de discriminación, así como en el impulso y fomento de medidas para conseguir la igualdad efectiva en el seno de nuestra organización. Asumimos el principio de igualdad entre mujeres y hombres en todos y cada uno de los ámbitos en los que se desarrolla nuestra actividad y en el marco de la Responsabilidad social de nuestra Organización.

Si quieres desarrollar el trabajo que te gusta, nuestra puerta está abierta para ti. Aquí no entendemos de barreras.

TU TALENTO NO TIENE LÍMITES

Sí quieres conocer más información acerca de nuestro Propósito, valores y acciones y nuestras vacantes de empleo, dejamos a tu disposición nuestra Web de Empleo Corporativa Leroy Merlin España.

¡CAMBIAR NUESTRO MUNDO ESTÁ EN NUESTRAS MANOS!",Granada,Todos
Limpiador/a//planchador/a para Residencia de Mayores H/F,Reifs Group,España,No especificado,24 horas,"4,0","Descripción
Conoce Residencias Reifs

Residencias Reifs nació en el año 2001 como empresa sociosanitaria. Durante estos años, Residencias Reifs se ha ido especializando en la gestión de residencias para personas mayores, siendo actualmente uno de los grupos de referencia en Andalucía, con centros distribuidos en toda la comunidad autónoma. Residencias Reifs se caracteriza por su compromiso con el bienestar de las personas mayores, brindándoles una atención y cuidados personalizados, privados y cercanos. Las competencias profesionales, la relación personal con las personas mayores y sus familias y la mejora continua, constituyen los pilares sobre los que se construye la misión de las Residencias de Mayores de Grupo Reifs.

Proceso de selección:

En nuestro centro REIFS TIERRA DE LORCA (FUENTE VAQUEROS, GRANADA) buscamos incorporar una persona para el puesto de LIMPIEZA.

Responsabilidades

Entre las responsabilidades que asumirías se encuentran:

– Realizar las tareas propias de limpieza comedor-office, poniendo un cuidado especial en el uso de los materiales encomendados.

– Realizar las funciones propias de lavandería, lencería, uso y atención de la maquinaria, tener cuidado de la ropa de las personas usuarias y del centro, y dar la mejor utilización a los materiales.

– Realizar las tareas propias de limpieza de las habitaciones y zonas comunes (camas, cambios de ropa, baños, ventanales y balcones, mobiliario, etc.) procurando ocasionar las menores molestias a las personas usuarias.

– Mantener siempre limpia y a punto la ropa de las personas usuarias, tanto la personal como la ropa de cama, toallas, etc., así como su recogida, clasificación y reparto posterior.

Requisitos
Te ofrecemos:

Te ofrecemos contratación para cubrir baja médica al 70% de jornada, así como la oportunidad de desarrollo profesional en una empresa en constante crecimiento.

Requisitos:

Disponibilidad. Vehículo propio.

Si quieres saber más y estás buscando un nuevo reto profesional, esta es una oportunidad perfecta para ti.

¡Te esperamos!",Granada,Todos
Asesor/a de ventas,Rosa Clara,Granada,No especificado,12 días,"4,0","CLARÁ GROUP busca un/a Asesor/a de Ventas para incorporarse en su tienda Rosa Clará Granada.

Funciones:

Atención personalizada a las clientas en todas las fases del proceso (venta y post-venta).

Potenciar las ventas de la Tienda y ayudar a alcanzar los objetivos marcados.

Colaborar en todas las gestiones necesarias para el correcto funcionamiento de la tienda (gestión de pedidos y de stock, preparación y realización de inventarios, contacto con proveedores externos, seguimiento de los arreglos y pruebas asociadas, etc).

Realización de las tareas asociadas al proceso desde la venta hasta la entrega del pedido.

Mantener los estándares Visuales y de Atención al Cliente fijados por la Marca.

Requisitos:

Experiencia mínima demostrada de 3 años en una posición similar, valorable en el Sector de la Moda Nupcial.

Valorable conocimientos de modista y experiencia en la gestión de la venta personalizada (Boutique) con una excelente atención al cliente.

Valorable nivel medio de inglés.

Persona acostumbrada a trabajar por objetivos e incentivos.

Buscamos personas proactivas, resolutivas y con habilidades de negociación, comunicación y de trabajo en equipo.

Sensibilidad por el producto y la moda.

Ofrecemos:

Plan de retribución flexible.

Acceso al Club Benefits Rosa Clará

¡Esperamos tu candidatura!



Indefinido
Tiempo parcial
18001, Granada, Granada, España
Retail Team",Granada,Todos
