Titulo,Empresa,Localizacion,Salario,Fecha_Publicacion,Valoracion_Empresa,Descripcion_Completa,Busqueda_Ciudad,Busqueda_Puesto
Operario/a de producción con gestión documental,Domestiko,España,No especificado,+ 30 d,"3,9","Únete a una empresa industrial líder en Ólvega, un sector caracterizado por su estabilidad y dinamismo, donde la meticulosidad, la organización y la precisión son pilares fundamentales para el éxito diario de la producción. Este puesto representa una excelente oportunidad para integrarte en un entorno de trabajo que utiliza procesos industriales definidos y tecnología avanzada, con un sistema de turnos bien planificado. Tu atención al detalle y tus habilidades numéricas serán altamente valoradas, marcando una diferencia significativa en la eficiencia operativa. Te ofrecemos la posibilidad de crecer profesionalmente en una compañía en constante evolución, donde la adquisición de conocimientos técnicos y operativos es una constante. Disfrutarás de un ambiente de trabajo moderno y colaborativo, enfocado en la excelencia productiva.

Tu rol será esencial para garantizar que las operaciones de producción se desarrollen de manera ordenada, precisa y altamente eficiente. Serás responsable de asegurar que toda la información y la documentación relevante se registren y gestionen de forma adecuada en las máquinas y en los procesos productivos. Tu labor tendrá un impacto directo en la calidad final del producto, la trazabilidad de los materiales y el rendimiento general de la planta, contribuyendo de manera activa al éxito colectivo del equipo. Este puesto te permitirá desarrollar tus competencias en un sector industrial robusto y con proyección de futuro, consolidando tu carrera profesional en un marco de trabajo estable y con claras oportunidades de desarrollo.

No se requieren cualificaciones específicas. Se valorará la atención al detalle, la capacidad numérica y la habilidad para el manejo de documentación y sistemas informáticos básicos.",Soria,Todos
Pastelero/a,Wemovewise,Soria,2 mil € (Proporcionado por la empresa),17 días,"3,9","WeMoveWise busca para un líder internacional de la hostelería-ocio Pasteleros/as (Pastry Cook) para crear experiencias dulces memorables en resorts premium en Francia e Italia.

Tu entorno

Resorts Premium All Inclusive en montaña, con varios puntos de restauración: buffets de alto nivel, servicios emplatados, bistronómico, show cooking y eventos especiales. Un entorno internacional donde la técnica pastelera, la precisión y la creatividad marcan la diferencia.

Tus misiones

Producción diaria de pastelería y repostería según estándares del resort
Preparación y reposición de buffets de gran volumen (600–1000 cubiertos por servicio)
Apoyo en servicios emplatados y restaurantes bistronómicos
Participación en show cooking y eventos gastronómicos
Aplicación estricta de normas de higiene y seguridad alimentaria (HACCP)
Organización y limpieza del puesto de trabajo
Colaboración con el equipo de cocina y apoyo a perfiles junior

Eres

Pastelero/a con mínimo 2 años de experiencia en restauración profesional
Riguros@ con los procesos, tiempos y estándares de calidad
Capaz de trabajar con volúmenes altos sin perder precisión
Autónom@, organizad@ y con buen ritmo de producción
No es obligatorio hablar francés ni inglés, pero sí comprender lo básico para el trabajo diario
Actitud positiva, espíritu de equipo y orientación al cliente

Lo que ofrecemos

Contrato de temporada
Alojamiento incluido dentro del resort
Comidas incluidas
Gastos de viaje cubiertos
Trabajo en destinos excepcionales (montaña)
Equipos internacionales y multiculturales
Formación continua y posibilidades reales de evolución
Experiencia internacional valorada en el CV

Localización

Peisey Vallandry – Serre Chevalier (Francia)
Pragelato (Italia)

Incorporación

Inmediata

¡Ven a hacer el show en los platos y crear experiencias únicas!

Tipo de puesto: Jornada completa, Temporal
Duración del contrato: 6 meses

Sueldo: 2.126,00€ al mes

Beneficios:

Gastos de vivienda

Preguntas para la solicitud:

¿Estás disponible para mudarte a otro país con alojamiento incluido?
¿Tienes pasaporte UE o permiso de trabajo en Francia (permiso por España no vale)?

Idioma:

Frances (Deseable)
ingles (Deseable)

Ubicación del trabajo: Empleo presencial",Soria,Todos
PERSONAL ESCUELA INFANTIL PRIMER CICLO,MEGADIVER SOCIOEDUCATIVA,España,No especificado,20 días,"3,9","Megadiver Socioeducativa S.L., selecciona personal educativo para hacer sustituciones en escuela infantil de 0-3 años. Requisitos:

- Formación: Grado/Magisterio Educación Infantil

- Formación: Técnico Educación Infantil

- No se requiere experiencia

Tipo de puesto: Jornada completa, Media jornada

Ubicación del trabajo: Empleo presencial",Soria,Todos
Integrador/a social en hogar de acogida de protección de menores,FUNDACIÓN ITAKA ESCOLAPIOS,Soria,18 mil € - 24 mil € (Proporcionado por la empresa),17 días,"3,9","País
España
Provincia
Soria - Soria
Fecha límite Inscripción
08/03/2026
Categoría
Atención Directa

Información de la ONG

Itaka Escolapios, Fundación
Valoración

(12 valoraciones)
info
% de respuesta: 86,98%
info

Objetivo

Integrador/a Social en Hogar de Acogida de protección de menores.


Se busca un profesional con contrato indefinido.


Entre las funciones del puesto de trabajo cabe destacar:



Apoyo en la intervención educativa con los menores de protección.


Participar en el proceso educativo a través del acompañamiento diario de los menores del recurso.


Colaboración en el seguimiento del plan de intervención con cada menor.


Acompañar y apoyar la intervención de la vida cotidiana y atender las necesidades de los menores conforme a las indicaciones de la entidad, de cara a favorecer el desarrollo y autonomía del menor.


Participar en proyectos específicos de actividades formativas, de ocio y tiempo libre...


Mantener la seguridad y el orden del hogar.


Informar diariamente de las actuaciones desarrolladas.


Trabajar en equipo para conseguir los objetivos educativos planteados para cada caso.


Otras funciones que requiera el proyecto.


Trabajar en equipo para la consecución de los objetivos del proyecto y de cada menor.


Trabajo a turnos, que incluyen noches y apoyos de día.




Perfil:

Ciclo Formativo de Grado Superior en Integración Social o Diplomado o Graduado en Educación Social o del mismo ámbito con clara vocación al trabajo con menores y con habilidades personales y profesionales para el trabajo en equipo.




Competencias:

Capacidad de aprendizaje, Optimismo y entusiasmo, Flexibilidad, Fiabilidad técnica y personal, Comunicación interpersonal, Trabajo en equipo

Nivel:

Empleado

Tipo de contrato:

Jornada completa

Duración:

Indefinido

Salario:

Entre 18.001 y 24.000 € bruto/anual

Estudios mínimos:

Formación Profesional Grado Superior

Experiencia mínima:

No requerida

Fecha de inicio:

09/02/2026

Nº de vacantes:

1",Soria,Todos
Comercial Soria - Salario fijo + Comisiones,Verisure,Soria,No especificado,+ 30 d,"3,9","En Securitas Direct queremos ampliar nuestro equipo en Soria y buscamos personas apasionadas por las ventas para crecer con nosotros.

Lo que ofrecemos:

Un plan de carrera donde tú eres el/la dueño/a de tu desarrollo.
Contrato indefinido, alta en seguridad social, coche, tarjeta Solred y Sodexo y todas las herramientas que necesites.
Formación y acompañamiento.
En una de las mejores empresas para trabajar (reconocida como Top Employer), con un ambiente de trabajo divertido y súper dinámico.
Dentro de la red comercial más grande de Europa, donde trabajarás rodeado de los mejores compañeros/as. Estamos constantemente pensando cómo sorprender y reconocer a nuestros equipos.

Tus funciones:

Realización de estudios de seguridad a nuestros potenciales clientes (negocio y residencial).
Venta e instalación de nuestros sistemas de alarmas.

Requisitos:

Carnet de conducir y coche propio (primeros meses)
Residir en Soria o alrededores.
Nuestro ADN: Pasión, Compromiso, Innovación, Trabajo en Equipo, Confianza y Responsabilidad.

En Securitas Direct las personas estamos en el centro. Trabajamos para crear un entorno diverso e inclusivo en el que se garantice la igualdad de oportunidades, según nuestro compromiso con la integración efectiva, evitando cualquier tipo de discriminación en el trabajo.

¿Tienes ambición y pasión por las ventas? ¡Te estamos buscando!",Soria,Todos
Comercial de ventas,Cañada Real,España,20 mil € - 25 mil € (Proporcionado por la empresa),21 días,"3,9","Buscamos un/a Comercial de Ventas en Cañada Real, empresa referente en la alimentación de los sorianos, para llevar nuestra cartera de clientes en Soria y provincia. En este rol serás responsable de gestionar las relaciones con clientes existentes y desarrollar nuevas oportunidades de ventas.

Tus principales responsabilidades incluirán:

Venta: Utilizar tus habilidades de venta y negociación para cerrar acuerdos con clientes.
Relaciones con clientes: Construir y mantener relaciones sólidas con los clientes, brindando un asesoramiento profesional y un excelente servicio de atención al cliente.
Ampliar nuestra actual cartera de clientes, aportando valor añadido a la empresa.
Recoger y gestionar los pedidos de los clientes en el ERP empresarial, utilizando herramientas digitales y de inteligencia artificial.
Marketing: Colaborar con el responsable de marketing para desarrollar y ejecutar campañas que impulsen el crecimiento de la cartera de clientes.

Requisitos:

Habilidades de negociación y comunicación con clientes.
Excelentes habilidades de relación y servicio al cliente.
Iniciativa y proactividad para ampliar la red comercial.
Capacidad para desarrollar y ejecutar estrategias de captación de cuentas y promoción.
Organización y conocimientos básicos de ofimática.
Valorable experiencia en ventas.

Ofrecemos:

Remuneración variable en función de ventas.
Tarjeta de crédito para abonar gastos y facilitar la relación con clientes.
Seguro de salud privado.
Entorno de trabajo dinámico y estable.

Tipo de puesto: Jornada completa, Contrato indefinido

Sueldo: 20.000,00€-25.000,00€ al año

Beneficios:

Coche de empresa
Flexibilidad horaria
Seguro médico privado
Teléfono de empresa
Ticket restaurante

Experiencia:

Ventas: 1 año (Deseable)

Ubicación del trabajo: Empleo presencial",Soria,Todos
Responsable de Control de Gestión.,REBI S.L.U.,Soria,No especificado,20 días,"3,9","Indefinido
Tiempo completo
Híbrido (42004, Soria, Soria, España)
A-Finanzas y Administración

POSICIÓN Y DEPARTAMENTO

Área Finanzas y Administración

Responsable departamento

Sin equipo a cargo .





FUNCIONES, TAREAS Y RESPONSABILIDADES

Desarrollar y dirigir los procesos de control de gestión facilitando el seguimiento y control de la actividad de la compañía y la toma de decisiones para el cumplimiento de los objetivos estratégicos establecidos.

Contribuir al desarrollo de herramientas, procedimientos y metodologías internas que impulsen la eficiencia en la gestión de proyectos.

Elaborar informes periódicos sobre el estado de costes, plazos y desviaciones para poder proponer medidas correctores.

Análisis del Rendimiento Financiero: Elaboración del presupuesto. Recopilar, analizar y consolidar el presupuesto de las distintas áreas del centro. Realizar un análisis detallado del rendimiento del negocio en relación con el presupuesto anual, las previsiones y los resultados financieros reales. Identificar desviaciones, patrones y oportunidades a partir de los datos financieros, proporcionando recomendaciones para optimizar el rendimiento empresarial. Garantizar el control de los costes y desempeño de los proyectos y unidades operativas. Desarrollar modelos de previsión sólidos para proporcionar proyecciones financieras oportunas y precisas. Participar en las integraciones de activos para adaptar los distintos criterios de negocio a los estándares de la empresa.

Elaboración De Informes Financieros y Presentaciones: Desarrollar informes financieros claros y detallados (predicciones, proyecciones, cierres, simulaciones, desarrollos, comparativas,...), utilizando Excel avanzado para la organización y análisis de datos. Crear presentaciones en PowerPoint de alto nivel que resuman los resultados financieros, aportando propuestas de acciones concretas y dirigidas a la toma de decisiones.

Storytelling Financiero: Convertir el análisis financiero en una narrativa clara y simple, presentando hallazgos de forma comprensible para la dirección y las diferentes áreas de la compañía. Comunicar de manera efectiva los resultados y las recomendaciones, facilitando la comprensión y la toma de decisiones estratégicas basadas en datos.

Planificación y Proyección Financiera: Apoyar en la planificación financiera a largo plazo, colaborando en la creación de modelos financieros que proyecten el rendimiento futuro del negocio. Contribuir en la elaboración y ajuste de presupuestos, asegurando que las previsiones reflejen los cambios en las condiciones del mercado y el negocio.

Colaboración en el Uso de ERP y Herramientas Financieras: Utilizar el ERP para extraer y gestionar datos financieros relevantes para el análisis. Optimizar el uso de estas herramientas para garantizar que los datos financieros sean precisos, actualizados y fácilmente accesibles.

Adaptabilidad y Cumplimiento De Plazos: Trabajar de manera flexible y proactiva en un entorno en constante cambio, ajustando rápidamente las previsiones y análisis en función de las nuevas realidades empresariales. Asegurar el cumplimiento de plazos estrictos para la entrega de informes y análisis financieros.

Definición de las políticas, procesos y procedimientos del área.

Gestión de los riesgos en el alcance de su departamento.

Motivar al personal, facilitar la colaboración, el trabajo en equipo y fomentar el buen ambiente de trabajo en relación con las actividades de su competencia .

Registrar y mantener actualizada la documentación relacionada y generada

¿QUÉ OFRECEMOS?

Buen ambiente de trabajo

Tipo contrato: Indefinido, con 6 meses de período de prueba.

Jornada: completa, 40 horas/semana

Horario: Lunes a jueves entrada flexible de 7:30 a 8:30, 8:30 horas de trabajo efectivo. Viernes entrada flexible de 7:30 a 8:30, 6 horas de trabajo efectivo. Jornada Intensiva Agosto.

Dedicación exclusiva.

Convenio Sector de Industria, Servicios e Instalaciones del Metal de Soria.

Categoría/Grupo /Nivel: según convenio, grupo 1

Vacaciones: 22 días por convenio.

Seguro de vida y accidentes: según convenio colectivo aplicable y condiciones ofrecidas por la compañía en cada momento.

Acceso al plan de compensación flexible: podrás contratar los productos ofrecidos, con los límites y criterios establecidos en el plan de compensación flexible vigente en cada momento.

Fecha de incorporación: inmediata.

Centro de trabajo: C/ Medinaceli, 2B, 1º - Soria.

REQUISITOS DEL PERFIL

Formación: Licenciatura en Económicas, Administración de Empresas o una disciplina relacionada o similares relacionados con las responsabilidades de la posición. Deseable formación adicional en Control de Gestión, Finanzas Corporativas.

Conocimientos: avanzados en las responsabilidades de la posición y administración de Office 365 y sus aplicaciones.

Experiencia: 5 años de experiencia laboral en las funciones descritas.

Idiomas: inglés mínimo B2, deseable francés B2.

Software: Avanzado en Word y Excel (Office 365) y conocimiento del ERP Business Central

Viajes: aproximadamente un 20%.

Perfil detallista, analítico y minucioso

Cualidades para trabajar en equipo, pero con una alta autonomía.

Proactividad.

Persona orientada a resultados, técnica y analítica.

Análisis y tratamiento de la información.

Flexible y adaptable a entornos híbridos

Habilidades de comunicación (escrita y oral en español e inglés).

Planificación y organización

Persona rigurosa, lógica, metódica, gran capacidad de escucha y análisis, con gran orientación a la resolución de problemas, consecución de resultados.

Capacidad para realizar y gestionar múltiples tareas y proyectos al mismo tiempo

Negociación

Integridad

PROCESO DE SELECCIÓN

En REBI valoramos el talento sin importar raza, color, religión, edad, género, orientación sexual, identidad de género, origen nacional, discapacidad u otras circunstancias personales o sociales. Promovemos la igualdad de oportunidades, enfocándonos en identificar y desarrollar el potencial de las personas basándonos únicamente en sus capacidades laborales, siempre desde el respeto a la diversidad y la no discriminación.


1️⃣ Envía tu currículum: No te liaremos rellenando mil campos, es simple, solo necesitas cargar tu CV, y unas breves preguntas.
2️⃣ Preselección : Si tu perfil encaja con nuestros requisitos, contactaremos contigo para conocernos a través de una video entrevista, en algunas ocasiones precedida de una breve entrevista telefónica.
3️⃣ Entrevista: Sí tu perfil encaja en nuestro equipo , nos pondremos en contacto contigo para una entrevista en nuestras instalaciones (pueden también realizarse pruebas técnicas o de idiomas de las que te informaremos previamente).
4️⃣ Tanto si has sido seleccionado/a como si no, nuestro equipo contactará contigo.




Indefinido
Tiempo completo
Híbrido (42004, Soria, Soria, España)
A-Finanzas y Administración",Soria,Todos
Camarero/recepcionista Hotel,ANDADERA SERVICIOS DE OCIO S.L.U,España,No especificado,4 días,"3,9","Se busca persona responsable, resolutiva, con don de gentes, que le guste y sepa trabajar en equipo, para trabajar como camarero/recepcionista en Hotel-Bar-Restaurante en Vinuesa (Soria).

A poder ser con experiencia previa en el sector hotelero y/o restauración.

Se ofrece alojamiento y manutención.

Contrato fijo

Incorporación 1ª quincena de Marzo.

Tipo de puesto: Jornada completa, Contrato fijo

Beneficios:

Flexibilidad horaria
Uniforme empresa
Alojamiento
Manutención
Buen ambiente laboral

Ubicación del trabajo: Empleo presencial

Tipo de puesto: Jornada completa, Indefinido

Beneficios:

Comidas en la empresa
Flexibilidad horaria
Opción a contrato indefinido
Uniforme proporcionado

Ubicación del trabajo: Empleo presencial",Soria,Todos
Camarero - Recepcionista Hotel Rural,ANDADERA SERVICIOS DE OCIO S.L.U,España,No especificado,4 días,"3,9","Se busca persona responsable, resolutiva, con don de gentes, que le guste y sepa trabajar en equipo, para trabajar como camarero y recepcionista de hotel-bar-restaurante en Vinuesa.

A poder ser con experiencia previa en el sector hotelero o restauración y que sea formal.

Con disponibilidad para trabajar fines de semanas y festivos.

Se ofrece alojamiento y manutención.

Contrato fijo

Incorporación 1ª quincena de Marzo.

Tipo de puesto: Jornada completa, Contrato fijo.

Beneficios:

Flexibilidad horaria
Alojamiento
Manutención
Uniforme empresa

Ubicación del trabajo: Empleo presencial

Tipo de puesto: Jornada completa, Indefinido

Beneficios:

Comidas en la empresa
Flexibilidad horaria
Opción a contrato indefinido
Uniforme proporcionado

Ubicación del trabajo: Empleo presencial",Soria,Todos
Operario/a de producción,Domestiko,España,No especificado,8 días,"3,9","En Ólvega, buscamos a una persona para un puesto de operario de producción con responsabilidades en gestión documental. Este rol es fundamental para la correcta organización y seguimiento de nuestras operaciones industriales. La precisión y la atención al detalle serán tus principales aliados para asegurar la calidad y la trazabilidad de nuestros productos.

El puesto implica la manipulación de documentación y datos con exactitud, integrándose en un entorno de trabajo con procesos definidos y tecnología avanzada. La jornada laboral es completa y se organiza en turnos rotativos de lunes a viernes, incluyendo un turno de noche de domingo a jueves, lo que permite una buena conciliación. Las condiciones salariales se ajustan al convenio sectorial.

Tendrás contacto directo con maquinaria moderna y sistemas eficientes, lo que te permitirá ampliar tus conocimientos técnicos. Tu labor será esencial para registrar y controlar la información en las máquinas y para verificar datos y cantidades mediante cálculos numéricos, impactando directamente en la calidad final y el rendimiento de la planta.

No requerida",Soria,Todos
Camarero,ANDADERA SERVICIOS DE OCIO S.L.U,España,No especificado,4 días,"3,9","Se busca persona responsable, resolutiva, con don de gentes, que le guste y sepa trabajar en equipo, para trabajar en un bar-restaurante-hotel en Vinuesa.

A poder ser con experiencia previa en el sector hotelero o restauración.

Para trabajar también fines de semana y festivos.

Se ofrece alojamiento y manutención.

Contrato fijo.

Incorporación 1ª quincena de Marzo.

Tipo de puesto: Jornada completa

Beneficios:

Flexibilidad horaria
Alojamiento
Manutención
Uniforme empresa
Buen ambiente laboral

Ubicación del trabajo: Empleo presencial

Tipo de puesto: Jornada completa, Indefinido

Beneficios:

Comidas en la empresa
Flexibilidad horaria
Opción a contrato indefinido
Uniforme proporcionado

Ubicación del trabajo: Empleo presencial",Soria,Todos
Conductor/a de reparto con carnet B,Domestiko,España,No especificado,24 horas,"3,9","Buscamos una persona con carnet B para un puesto de conductor/a de reparto en Ólvega. Si te gusta estar al volante, interactuar con la gente y tener libertad para organizar tu día, esta es una oportunidad para unirte a un proyecto con continuidad.

La jornada completa te permitirá tener un horario estable y un ritmo de trabajo constante, facilitando la planificación de tu vida personal. Te integrarás en una organización consolidada, donde tu trabajo será fundamental para el día a día.

Tendrás bastante autonomía para gestionar tus rutas y serás una parte importante de nuestro equipo. Tu principal tarea será hacer llegar los paquetes a su destino a tiempo y en buen estado, asegurando un servicio de calidad y la satisfacción de nuestros clientes. El contrato es temporal.

Carnet de conducir B en vigor. Experiencia o soltura en conducción y reparto. Responsabilidad y orientación al servicio.",Soria,Todos
Operario de producción en sector metal,Domestiko,España,No especificado,24 horas,"3,9","En el sector del metal, en el Polígono Industrial de Ágreda, se busca personal para tareas de producción. Si te desenvuelves bien en entornos de fábrica y te gusta trabajar de forma activa, esta es una oportunidad interesante para integrarte en un proyecto con proyección.

La oferta es de contratación temporal, con altas posibilidades de pasar a la plantilla de la empresa. El sistema de trabajo se organiza en 4º turno, lo que permite una buena planificación y un ritmo constante en la producción. Formarás parte de un equipo donde la colaboración y el compañerismo son importantes.

Tu labor será esencial en el proceso de fabricación. Trabajarás con herramientas manuales, asegurando la seguridad y precisión en cada paso. Contribuirás a mantener la calidad de los productos y a que la producción se desarrolle de forma eficiente, cumpliendo los tiempos y estándares establecidos.

Experiencia previa en entorno industrial o en el sector del metal. Destreza demostrable en el uso de herramientas manuales. Capacidad de responsabilidad y constancia en el desempeño de las tareas. Disponibilidad para incorporarse de manera inmediata. Se valorará la familiaridad con procesos productivos y el trabajo en equipo.",Soria,Todos
Personal de cocina,Domestiko,España,No especificado,2 días,"3,9","Se busca personal de cocina para un albergue en Munilla (La Rioja). La oportunidad laboral es para cubrir un puesto con un contrato temporal de seis meses, que se desarrollará desde marzo hasta agosto.

El horario de trabajo se adaptará según las necesidades puntuales del albergue y la ocupación por parte de los grupos que lo soliciten, ofreciendo flexibilidad.

Se valorará la experiencia previa en entornos de cocina y la capacidad para trabajar en equipo.",Soria,Todos
Monitor/a Deportivo Multidisciplinar,Synergym Holding,Soria,No especificado,+ 30 d,"3,9","¿Quieres trabajar como trainer en un gimnasio donde reina el compañerismo, teniendo formación continua y oportunidades de crecimiento sin parar?

¡Únete al equipo y ayúdanos a nuestra misión de mejorar la vida de las personas haciendo que el fitness de calidad sea accesible!

¿Cuál será tu misión?

Tu misión es detectar y satisfacer las necesidades de nuestros/as socios/as, ayudándoles a alcanzar sus objetivos de fitness y bienestar.

Tu trabajo es fundamental para crear una experiencia positiva y transformadora en cada sesión, elevando el ánimo y la motivación de los socios y contribuyendo a su salud y felicidad.

Tu rol es crucial porque serás la cara visible de Synergym para muchos de nuestros socios/as.


¿Cómo será trabajar en Synergym?


+ Apoyo de los/las compañeros/as: Disfrutarás de un entorno laboral con compañerismo y alegría. Siempre tendrás apoyo de tus compañeros/as y superiores para superar cualquier dificultad.

+ Oportunidades de crecimiento: Comenzarás como trainer y, con dedicación, podrás mejorar tus condiciones económicas y ascender a roles como Club Manager, Master trainer, Área Manager, o participar en proyectos transversales.

+ Confianza y apoyo de superiores: Confiaremos en ti, delegándote responsabilidades y ofreciéndote oportunidades para demostrar tus capacidades.

+ Aprendizaje constante: Desde el primer día, recibirás un acompañamiento continuo y una formación integral en técnicas de clases dirigidas, gestión y atención al cliente, asegurando tu éxito y seguridad en el rol.

+ Synergym Academy: Recibirás una formación completa en fisiología, biomecánica y técnicas específicas de entrenamiento y gestión, con acompañamiento constante y certificación en sala fitness.

+ Beat Programmes: Aprenderás diversas clases dirigidas y entrenamientos sin coste, desarrollando competencias clave como comunicación y gestión de grupos, asegurando tu crecimiento profesional continuo.

+ Trabajo en equipo: Serás parte de un equipo unido, donde todos trabajamos juntos para satisfacer a nuestros/as usuarios/as y alcanzar nuestras metas. Disfrutarás de un entorno con personas empáticas y soporte continuo.

+ Impacto positivo: Contribuirás al bienestar de los/as usuarios/as, viendo el impacto positivo de tu trabajo en sus vidas, ya sea ayudándolos a perder peso o a mejorar sus hábitos.

+ Horario continuo y estabilidad: Tendrás horarios continuos que permiten una mejor organización personal y laboral, evitando los tradicionales horarios partidos del sector.

+ Sueldo variable: Tendrás un sueldo fijo más un variable por incentivos, que pueden sumar hasta 200€ a tu sueldo, según la consecución de KPIs, con evaluaciones semestrales que pueden mejorar tu salario.

¿De qué te encargarás como Trainer?


Realización de Clases Dirigidas: Prepararás y dirigirás diversas actividades: Boompa, Flow, Zumdance y Rumble entre otras.


Atención Personalizada a los/as Socios/as: Ofrecerás asesoramiento individualizado o en la sala, ayudando a los/las socios/as a establecer y alcanzar sus metas de fitness a través de planes personalizados y apoyo continuo.


Synergym trabaja con el firme compromiso de tratar todas las candidaturas bajo la premisa de no discriminación e imparcialidad, y valorando las capacidades, logros y experiencia independientemente de su edad, sexo, nacionalidad, raza o discapacidad. Se valorarán positivamente candidaturas con certificado de discapacidad.

Fit together!",Soria,Todos
LIMPIADOR/A,Grupo Mimara,España,No especificado,+ 30 d,"3,9","Desde Grupo Mimara estamos seleccionando un/a limpiador/a para incorporarse al equipo multidisciplinar en nuestro centro asistencial para personas mayores ubicado la zona de Quintana Redonda, Soria para la sustitución de una IT.

Funciones:

Realizar la limpieza general de habitaciones, pasillos, baños, comedores y áreas comunes.
Desinfectar superficies, mobiliario médico y equipos de uso frecuente.
Retirar residuos y manejar la separación adecuada de desechos comunes y sanitarios.
Mantener el orden en las áreas de trabajo y almacenamiento.
Reposición de suministros (jabón, papel higiénico, toallas de papel, etc.).
Reportar cualquier desperfecto, necesidad de mantenimiento o situación anómala.
Cumplir con los protocolos de higiene y bioseguridad.
Brindar trato amable y respetuoso a los residentes y en general a todo el personal.

Requisitos:

Experiencia previa en limpieza, servicios generales o funciones similares (deseable en entornos de salud o residencias).
Conocimientos básicos de productos de limpieza y técnicas de desinfección.
Disponibilidad para turnos rotativos (mañana, tarde o fin de semana).
Responsabilidad, puntualidad y compromiso.
Buen trato interpersonal y sensibilidad para trabajar con adultos mayores.
Actitud de servicio y capacidad para trabajar en equipo.

¿Qué ofrecemos?:

Incorporación a un equipo comprometido, en un entorno profesional centrado en el bienestar de las personas mayores.
Contrato temporal a jornada completa, con posibilidad de continuidad según desempeño y necesidades del centro.

Tipo de puesto: Contrato temporal
Duración del contrato: 3 meses

Ubicación del trabajo: Empleo presencial",Soria,Todos
Auxiliar Ayuda Domicilio,Domestiko,España,No especificado,+ 30 d,"3,9","Se necesita Auxiliar de Ayuda a Domicilio para la zona de Vinuesa, en Soria. Las responsabilidades principales incluyen la atención directa a los usuarios en su propio hogar, siguiendo las indicaciones de los técnicos responsables del servicio.

Las tareas abarcan la ayuda y supervisión en la higiene personal, la alimentación, y el vestido. También se encargará de mantener el orden en el domicilio, incluyendo la preparación de comidas, compras y tareas de lavandería y planchado. Además, se prestará apoyo en las movilizaciones y traslados dentro del hogar, así como en actividades de ocio y ayuda para levantarse, acostarse o realizar cambios posturales.

Se valorará la experiencia previa o formación específica en atención sociosanitaria a personas dependientes, ya sea en domicilio o instituciones. Se requiere residencia en el municipio o contar con vehículo propio para los desplazamientos necesarios. La jornada laboral será parcial, con un horario establecido de lunes a viernes de 12:00 a 14:45h y de 18:30 a 20:00h, y los sábados de 12:00 a 14:45h. Se ofrece un contrato indefinido.",Soria,Todos
Operario taller mecánico,Molinero Logística,España,No especificado,+ 30 d,"3,9","Puesto: Operario taller mecánico
Publicación: 01/12/2022
Ubicación: Ólvega
Jornada: Completa
Requisitos: Estudios mínimos
Ciclo Formativo Grado Medio - Instalación y Mantenimiento
Experiencia: No Requerida
Incorporación: Inmediata



En Molinero Logística nos encontramos en búsqueda de un
operario de taller, que se encargará de realizar tareas de mecánica
básica.
Se requiere una persona con capacidad de trabajo en equipo, con
formación en mecánica y actitud proactiva.
Se valorará experiencia previa en puesto de similares
características.",Soria,Todos
