Titulo,Empresa,Localizacion,Salario,Fecha_Publicacion,Valoracion_Empresa,Descripcion_Completa,Busqueda_Ciudad,Busqueda_Puesto
Abogado/a Junior Laboral,Pérez-Llorca,Barcelona,No especificado,+ 30 d,"2,8","Buscamos un/a abogado/a de aproximadamente 2-3 años de experiencia especializado/a en Laboral, para nuestra oficina de Barcelona.

Requisitos




Grado en Derecho.
Imprescindible Máster de especialización en Laboral.
Un nivel alto de inglés.

Ofrecemos




Buscamos personas motivadas por involucrarse en nuestro proyecto, en un despacho con vocación internacional, con voluntad de crecer y progresar profesionalmente.




Posibilidad de carrera profesional en un despacho en expansión.
Incorporación inmediata a la oficina de Barcelona.
Retribución competitiva.



En Pérez-Llorca abogamos por la igualdad de oportunidades para las personas que opten a las ofertas de empleo del Despacho independientemente de su sexo, raza, edad, nacionalidad, estado civil, ideas políticas o religiosas, orientación sexual o situación familiar y/o personal. Apostamos por el talento sin etiquetas y queremos contribuir a la creación de empleo estable y de calidad, sin ningún sesgo en los procesos de selección.

Barcelona",Todas,Legal
ADMINISTRATIVOS/AS – OFICINA DE EXTRANJERÍA,Travesia Legal,Vic,No especificado,27 días,"2,8","Despacho profesional de ámbito jurídico y administrativo especializado en extranjería busca 2 Administrativos/as para incorporarse a su equipo en Vic. Se ofrece contrato temporal de 6 meses, con funciones administrativas orientadas a la gestión de expedientes de extranjería, atención a clientes y apoyo al equipo jurídico.
Gestión, organización y archivo de expedientes de extranjería. Atención telefónica y presencial a clientes extranjeros. Coordinación de agendas, citas y control de vencimientos de trámites. Redacción de comunicaciones administrativas. Tramitación de solicitudes ante la Oficina de Extranjería y Consulados. Gestión de correos electrónicos y seguimiento de documentación. Apoyo administrativo general al equipo jurídico. Manejo de información confidencial y cumplimiento de plazos legales.

Experiència 1 anys. Se requiere experiencia mínima de 1 año en tareas administrativas, preferentemente en despachos profesionales o áreas de extranjería, gestión de trámites, visados, renovaciones de residencia o permisos de trabajo. Se valorará experiencia en atención a clientes extranjeros y coordinación de expedientes con fechas límite.
espanyol (parlat Superior, escrit Superior)
anglès (parlat Baix, escrit Baix)
Competències / coneixements: Capacidad de organización y planificación del trabajo, atención al detalle, responsabilidad, discreción en el manejo de información confidencial, capacidad de trabajo autónomo y en equipo, habilidades de comunicación y atención al cliente; conocimientos en gestión de expedientes de extranjería, tramitación ante la Oficina de Extranjería y Consulados, gestión documental y archivo, redacción de comunicaciones administrativas, uso de herramientas informáticas (Office / Google Workspace) y plataformas digitales para seguimiento de trámites.


Contracte laboral temporal (6 mesos)
Jornada completa
Salari mensual brut des de '1300' fins a '1600'
Altres dades d'interès: Horario de lunes a domingo en turnos rotativos. Incorporación a un despacho profesional con buen ambiente de trabajo. Puesto estable, con funciones administrativas variadas y posibilidades de continuidad y desarrollo profesional.",Todas,Legal
Abogado Senior,Like Abogados,Madrid,No especificado,+ 30 d,"2,8","La persona seleccionada desempeñará las siguientes funciones:

Mercantil/Societario (actas, juntas, pactos de socio, etc.).
Redacción y revisión de contratos en materia Civil y Mercantil.
Operaciones societarias.

El candidato debe tener:

Licenciatura/Grado en Derecho.
Valorable Máster en Asesoría jurídica de Empresa.
Valorable Oposiciones a judicatura, Notaria, o Registro.
Experiencia mínima de 3 años.
Imprescindible nivel alto de inglés: C-1.

Ofrecemos oportunidades de carrera y desarrollo profesional.",Todas,Legal
Economista Broseta Abogados,BROSETA,España,No especificado,20 días,"2,8","Valencia (Híbrido)

Valencia, Valencia/València, España (Híbrido)
Experiencia
3 Años de Experiencia

Descripción

En BROSETA seguimos creciendo y ampliando nuestros equipos de trabajo. En esta ocasión, buscamos profesionales que aporten una experiencia profesional previa de entre 2 y 3 años en materia de presentación de impuestos y contabilidad para el soporte a diferentes proyectos.



Requisitos

Titulados universitarios en ADE o estudios similares
Experiencia profesional de entre 2 y 3 años en puestos similares.
Nivel avanzado de inglés.



Localización (Híbrido)",Todas,Legal
Abogado/a Junior - Procesal y Concursal (Dispute Resolution & Insolvency),KPMG,Madrid,No especificado,9 días,"2,8","Abogado/a Junior - Procesal y Concursal (Dispute Resolution & Insolvency)

Ubicación: Madrid, ES, 28046
Fecha de publicación: 17 feb 2026

¿Te defines por tu talento y tu visión?

Entonces, tú también puedes marcar la diferencia. Únete a un entorno profesional que contribuye a la transformación de empresas y sociedad. Alcanza tus metas, supera tus límites y únete a una firma que va más allá de los servicios profesionales.

Porque marcar la diferencia no es solo algo que decimos. Es lo que hacemos.

Desarrolla tu carrera con nosotros.

¿Qué podrás hacer?


Con un equipo ubicado en Madrid, Barcelona, A Coruña, Valencia, Sevilla, Palma de Mallorca, Málaga y Las Palmas de Gran Canaria, el Departamento de Dispute Resolution & Insolvency (Legal Procesal, insolvencia y reestructuraciones) de KPMG Abogados ofrece asesoramiento legal integral a clientes nacionales e internacionales, en la solución de toda clase de disputas, escenarios pre-litigiososos y de distress.


En concreto, nuestra amplia experiencia nos permite abarcar desde DRI, entre otras, las siguientes funciones:


Asistencia jurídica completa, agotando todas las instancias del ámbito jurisdiccional que resulten precisas, tanto nacionales como europeas, en defensa de los intereses de nuestros clientes.
Asistencia jurídica completa en procedimientos arbitrales.
Asistencia jurídica en la fase pre-litigiosa.
Asistencia jurídica en toda clase de conflictos en materia contractual, societaria, financiera, competencia, de seguros, responsabilidad de administradores, construcción y urbanismo, patrimonial, y disputas relacionados con contratos de agencia, licencia, concesión, distribución y franquicia, etc
Asesoramiento legal en materia concursal, tanto a acreedores como deudores e inversores, en operaciones de M&A, compraventa de unidades productivas, concursos de acreedores y procesos de reestructuración, interviniendo en la redacción de documentos, escritos procesales y asistencia a vistas.
Asesoramiento a administradores/consejos de administración.
Asesoramiento legal en transacciones, interviniendo en la determinación de la estrategia, mitigación o eliminación de riesgos.
Asesoramiento legal y apoyo al resto de áreas de KPMG Abogados, y de consultoría de KPMG Asesores.


¿Qué necesitas saber?


Grado en Derecho con Máster de Acceso a la Abogacía. – Se evalúa muy positivamente tener la doble licenciatura en Derecho y ADE.
Motivación contrastada por la práctica de Derecho Procesal y Concursal/reestructuraciones.
Experiencia acreditada en despachos de primer nivel como abogado/a procesalista de entre 1 y 3 años, así como en asistencia a vistas.
Nivel de inglés: C1.
Alto nivel en el uso de Word, Excel, PPT, AI

¿Qué valor añadido te podemos aportar?

Un gran ambiente de trabajo, tanto dentro como fuera de la oficina
Oportunidades internacionales y red de contactos global
Formación continua y plan de carrera a tu medida
Salario competitivo y plan de remuneración flexible
31 días laborables de vacaciones
La tarde de tu cumpleaños libre
Flexibilidad y posibilidad de teletrabajo
Acceso a Kteam, nuestra plataforma de bienestar, servicios, solidaridad y promociones
Los beneficios pueden variar para programas de becas y/o prácticas

Nuestro compromiso en KPMG es promover ambientes de trabajo en los que se trate con respeto y dignidad a las personas, garantizando la igualdad de oportunidades en su selección, formación y promoción ofreciendo un entorno de trabajo libre de cualquier discriminación por motivo de género, edad, discapacidad, orientación sexual, identidad o expresión de género, religión, etnia, estado civil o cualquier otra circunstancia personal o social. Y es que cada persona tiene un valor único y especial que aportar a la firma.

Nuestros valores marcan la diferencia. Marca la diferencia, impulsa tu talento.",Todas,Legal
Prácticas Legales - Gestión de contratos de Terrenos,RWE,Barcelona,No especificado,14 días,"2,8","Standort(e):
Barcelona, Catalonia, ES, 8002




RWE Renewables Iberia S.A.U.
To start as soon as possible, full time, fixed term


Únete a nuestro equipo como Prácticas en el Área Legal – Gestión de Contratos de Terrenos.

Apoyarás en la gestión, actualización y organización de la base de datos de los contratos de ocupación de terrenos de las instalaciones de la empresa (parques eólicos y plantas fotovoltaicas), asegurando que toda la información esté completa, actualizada y correctamente registrada. Asimismo, colaborarás en el envío de la política de protección de datos a las contrapartes contractuales.

Objetivo del puesto

Apoyo en revisión y elaboración de documentación legal
Gestión y organización documental, así como:
Recopilar los contratos físicos de terrenos firmados por la empresa
Digitalizar e insertar los contratos en la base de datos central
Soporte en la preparación de presentaciones, base de datos o materiales de formación interna, así como:
Verificar que la información de los contratos esté completa y actualizada
Organizar la base de datos para asegurar su fácil acceso y consulta
Detectar posibles errores u omisiones en la información registrada
Colaborar con el equipo legal y otras áreas para resolver dudas técnicas
Envío de la política de protección de datos a las contrapartes de los contratos
Tareas administrativas del área legal en general

Requisitos y experiencia

Ser graduado o estudiante de Derecho (preferentemente)
Para iniciar las prácticas lo antes posible
Buen manejo de herramientas informáticas (Excel, bases de datos)
Atención al detalle y habilidades de organización
Responsabilidad y ética profesional
Capacidad para trabajar de manera autónoma y en equipo

Se ofrece:

Experiencia práctica.
Oportunidad de colaborar con el departamento legal de la empresa
Certificado de participación al finalizar el periodo
Prácticas remuneradas

Se ofrece:

Experiencia práctica.
Oportunidad de colaborar con el departamento legal de la empresa
Certificado de participación al finalizar el periodo
Prácticas remuneradas


Apply with just a few clicks: ad code 91819, application period: 27/02/2026
Any questions? Contact HR: Ebru Merdivan, ebru.merdivan@rwe.com

We look forward to meeting you. Of course, you can find us on LinkedIn, Instagram, Facebook, YouTube and Xing, too.

We value diversity and therefore welcome all applications - regardless of gender, disability, nationality, ethnic and social origin, religion/belief, age, sexual orientation, and identity. #inclusionmatters

RWE Renewables Europe & Australia is a leading player in the renewable energy sector with over 30 years of experience. We currently operate onshore wind farms, solar plants and battery storage systems with around 5 gigawatts of installed capacity in our core markets in Europe and Australia.

Supported by a workforce of around 2,000 employees, we continue to expand our renewable generation capacity in a value-accretive way. Our expertise spans the entire project lifecycle: we develop, plan, finance, build and operate our projects. With a strong project pipeline, we are working with communities to create a long-term value for everyone, today and for the future.",Todas,Legal
Legal Counsel,Santander,Boadilla del Monte,No especificado,+ 30 d,"2,8","Legal Counsel

Country: Spain

IT STARTS HERE

Santander ( www.santander.com ) is evolving from a global, high-impact brand into a technology-driven organization , and our people are at the heart of this journey. Together , we are driving a customer-centric transformation that values bold thinking, innovation , and the courage to challenge what’s possible.

This is more than a strategic shift. It’s a chance for driven professionals to grow, learn, and make a real difference .

Our mission is to contribute to help more people and businesses prosper . We embrace a strong risk culture and all our professionals at all levels are expected to take a proactive and responsible approach toward risk management.

Santander Corporate & Investment Banking (Santander CIB) is Santander's global division that supports some of the world's most complex and sophisticated corporate and institutional clients, offering customized services and value-added wholesale products to best meet their needs.

THE DIFFERENCE YOU MAKE

SCIB is looking for a Legal Counsel based out of Boadilla del Monte .

As a Legal Counsel, you will provide legal advice to the different Fixed Income Business units (including Securitisation products, DCM, HY, distribution of structured notes, etc.) and to the Volcker Team.

We’re shaping the way we work through innovation, cutting-edge technology, collaboration and the freedom to explore new ideas. To succeed in this role, you will be responsible for:

Legal advice to the DCM Origination business in the establishment of new debt programmes for third parties and group companies, in the structuring and placement of standalone issuances (including high yield transactions), and drawdowns under debt programmes, etc. and to the structured notes distribution business. Drafting and/or reviewing relevant legal documentation, including prospectuses, final terms / notes Ts&Cs, placement and dealer agreements, legal opinions, auditors’ letters, etc.
Legal advice to traditional, synthetic securitisations, warehousing and lending services as structurer / placement agent or lender, as appplicable. Drafting and /or reviewing relevant legal documentation including terms sheets, prospectuses, escrituras, final terms /notes Ts&Cs, subscription agreements, legal opinions, auditors' letters, etc.
Assisting with the review and analysis of Volcker requests.
Legal advice to other matters related to Fixed Income affairs which require Legal team`s assessment or intervention.

WHAT YOU’LL BRING

Our people are our greatest strength. Every individual contributes unique perspectives that make us stronger as a team and as an organization. We’re enabling teams to go beyond by valuing who they are and empowering what they bring.

The following requirements represent the knowledge, skills, and abilities essential for success in this role. Reasonable accommodations may be made to enable individuals with disabilities to perform the essential functions.

Professional Experience

+2 years of experience in legal advisory to Capital Markets and/or Treasury matters (Required)

Education

Degree in Law. (Required)
Financial background and/or a degree in Business Management or similar will be a plus. (Preferred)

Languages

Very high level of English. Knowledge of other languages will be an asset. (Required)

Hard Skills

Specific experience with derivatives and banking and finance transactions will be a plus. (Preferred)

WE VALUE YOUR IMPACT

Your contribution matters , and it’s recognized. You can expect a fair, competitive reward package that reflects the impact you create and the value you deliver. But we know rewards go beyond numbers.

We’re enable our teams to go beyond through global opportunities and broad career paths.
Flexibility that works. Enjoy a hybrid working models —some days remote, some days onsite with your team—along with flexible hours.
Learning for life . Access hundreds of courses on our platforms, including exclusive access to our global learning space: Santander Open Academy (www.santanderopenacademy.com)
Competitive rewards. Receive a highly competitive salary with performance-based bonuses, motivating you to keep growing with us.
Financial advantages. Benefit from preferential banking terms, special interest rates on loans, life insurance, and more.
Your health is our priority. Through BeHealthy, our global wellness programme, we promote Holistic wellbeing.
We know family is everything . That’s why we offer childcare support and family-friendly programmes tailored to each life stage.
Always by your side. Get access to Santander Contigo , our program for employees and their families offering legal, emotional, and administrative advisory services.
Extra benefits . Gym/WellHub membership, medical centers in some of our facilities, meal subsidy, parking, shuttle service from various points in Madrid, as well as exclusive discounts and offers for Santander employees. And that’s only the beginning—we’ll tell you more when you join!

We’re here to keep you motivated , help you reach your goals, and celebrate your progress, every step of the way.

LOCAL COMPLIANCE

Santander is proud of being an organization where there are equal opportunities regardless of age, gender, disability, civil status, race, religion or sexual orientation. We are committed to providing an inclusive and accessible application process for all candidates.

WHAT TO DO NEXT

If this sounds like a role you are interested in, then please apply.



READY TO TAKE THE NEXT STEP IN YOUR JOURNEY?",Todas,Legal
Abogado/a Junior Área Protección de Datos,BROSETA,Madrid,No especificado,11 días,"2,8","Derecho Mercantil · Madrid (Híbrido)

Perfil
Abogada/o
Madrid, Madrid, España (Híbrido)
Experiencia
2 Años de Experiencia

Derecho Mercantil
Abogada/o

Descripción

En BROSETA buscamos al mejor talento para unirse a nuestro proyecto de crecimiento.

En esta ocasión queremos incorporar en la Sede de Madrid un / una Abogado/a con experiencia de entre 1 y 3 años en asesoramiento en materia de protección de datos personales, comercio electrónico , tecnologías de la información y propiedad industrial y intelectual.


Asesoramiento y resolución de consultas en materia de protección de datos personales, comercio electrónico y tecnologías de la información.
Realización de proyectos de adaptación a la normativa de protección de datos personales (RGPD y LOPDGDD).
Elaboración de cláusulas, políticas de privacidad y textos legales para la recogida y tratamiento de datos personales.
Redacción de contratos con implicaciones en materia de protección de datos personales.
Elaboración de informes, análisis de riesgos y evaluaciones de impacto desde la perspectiva legal.



Requisitos

Graduado/a o Licenciado/a en Derecho.
Colegiación como abogado/a.
Posgrado en materia de protección de datos o tecnologías de la Información.
Experiencia en puesto similar de 2 años.
Conocimiento/experiencia en RGPD y doctrina de la AEPD.
Experiencia en propiedad industrial e intelectual
Con interés en Legal Tech.
Nivel de inglés C1 acreditable.
Vocación de servicio.
Proactividad y trabajo en equipo.
Visión de negocio.",Todas,Legal
Abogado/a Laboralista - Ourense,Mercadona,Orense,No especificado,13 días,"2,8","Ourense
Municipios con vacante disponibles
Ourense
Tipo de contrato
Fijo
Buscamos profesionales con talento y compromiso. Si tienes habilidades sólidas en investigación y redacción legal, te ofrecemos un entorno de trabajo desafiante, oportunidades de desarrollo profesional y la posibilidad de contribuir al éxito de nuestro equipo legal.


Qué te ofrecemos
Formación remunerada
Proyección laboral dentro de la empresa
Colegiación y seguro de RC a cargo de la empresa
Si lo que has especificado en tu perfil coincide con lo que buscamos, te podemos ofrecer:
Jornada Completa
Jornadas de lunes a viernes en horario partido (mañana y tarde) y sábados según necesidad.



Retribución anual bruta de
59.362€ a 90.115€


Cómo será tu día a día
Prestarás asesoramiento laboral general.
Redactarás escritos laborales para trabajadores (comunicaciones de sanción, despido, solicitudes de permisos, conciliación, etc.). Te responsabilizarás de la preparación y defensa de procesos judiciales laborales (negociación, recopilación de pruebas, asistencia a juicio, presentación de recursos…) y
asistirás a Inspecciones de Trabajo (alegaciones y recursos).
No te preocupes por la experiencia, la formación corre de nuestra cuenta.",Todas,Legal
Administrativo/a,Domestiko,España,No especificado,15 días,"2,8","Se busca persona para puesto administrativo en Bilbao.

Las responsabilidades principales incluirán la gestión de seguros y citas médicas, así como la emisión de llamadas salientes y la redacción de informes. También se encargará de la atención telefónica y otras tareas administrativas habituales propias del puesto.

El contrato será temporal a jornada completa, con una carga de 25 horas semanales. El horario se distribuirá de lunes a viernes, en turnos de mañana, generalmente entre las 09:00 y las 14:00 horas, respetando los descansos legales.


Experiencia mínima de un año en un puesto de trabajo igual o similar al descrito.
Buscamos a una persona proactiva y responsable.
Valorable residencia cercana al puesto de trabajo.
Valorable GM/GS en administración o similar.",Todas,Legal
Abogado/a Junior para despacho especializado en Extranjería,Santoni Abogados,Madrid,No especificado,14 días,"2,8","Despacho especializado en Derecho de Extranjería y procedimientos contencioso-administrativos busca abogado/a junior en régimen de colaboración mercantil (autónomo/a).

Se trata de una colaboración profesional orientada a largo plazo, con participación activa en la gestión de expedientes y posibilidad de crecimiento dentro del despacho.

Funciones:

Redacción de escritos en materia de extranjería (arraigo, reagrupación familiar, nacionalidad, asilo, recursos).
Preparación y seguimiento de procedimientos contencioso-administrativos.
Apoyo en estrategia procesal.
Atención y seguimiento de clientes.
Gestión y organización de expedientes.

Requisitos:

Grado en Derecho y colegiación.
Alta en régimen de autónomos o posibilidad de darse de alta.
Excelente redacción jurídica.
Organización, responsabilidad y compromiso.

Se valorará:

Experiencia previa en Derecho de Extranjería.
Manejo de plataformas administrativas y LexNET.
Capacidad de trato cercano y empático con el cliente.

Se ofrece:

Colaboración mercantil con remuneración por porcentaje/expediente o fijo mensual (según acuerdo).
Posibilidad de crecimiento y continuidad.

Tipo de puesto: Media jornada

Beneficios:

Flexibilidad horaria
Teletrabajo opcional

Ubicación del trabajo: Teletrabajo híbrido en 28005 Madrid, Madrid provincia",Todas,Legal
Beca Litigación Legal BNP Paribas Personal Finance,BNP Paribas,Madrid,No especificado,7 días,"2,8","GRUPO BNP PARIBAS

El Grupo BNP Paribas es el principal banco de la Unión Europea y uno de los más importantes a nivel internacional. Contamos con cerca de 185.000 empleados en 65 países. En España somos más de 5.100 empleados en 13 líneas de negocio.

PERSONAL FINANCE

BNP Paribas Personal Finance, a través de su marca comercial Cetelem, es especialista en crédito al consumo, préstamos personales y gestión de tarjetas. Es partner financiero de importantes empresas de distribución, de bienes de consumo y concesionarios de automóviles y, además, un referente de análisis de mercado gracias a los estudios del Observatorio Cetelem. BNP Paribas Personal Finance cuenta con 20.000 empleados prestando servicio a más de 20 millones de clientes.

SOBRE EL PUESTO

MISIÓN

De manera temporal por el incremento de los procedimientos judiciales recibidos contra las entidades del grupo hay colaboradores que dan soporte operacional al departamento procesal reuniendo toda la documentación e información necesaria para que los abogados puedan realizar una defensa integral de los procedimientos judiciales con toda la información necesaria.

Asimismo, realizan bajo guías de actuación definidas por el área legal gestiones auxiliares administrativas relacionadas con los procedimientos judiciales y comunicaciones a las diferentes áreas implicadas o impactadas por la recepción de dicho procedimiento.

RESPONSABILIDADES

Gestión con finanzas para trámites de pagos y consignaciones juzgados
Control de procedimientos legales.
Recepción y archivo demandas.
Análisis y volcado de sentencias a aplicativo interno jurídico.
Petición información/documentación departamentos correspondientes (Extracto, Reclamaciones, Cartas Requerimientos Previo, Contratos originales, etc).
Petición de paralización de gestiones (SAC/IMPAGADOS/CTX), bajas ASNEF y bloqueo financiación fraude.
Cumplimentar fichero excel de Procedimientos Judiciales (21 celdas).
Envío de la demanda al abogado.
Envío del Reporting de las ORI´s a nuestro enlace jurídico con Riesgo.
Gestión de documentación pedida y envío al abogado o departamento correspondiente.
Consultas sobre allanamientos, acuerdos o forma de contestación a demanda.
Recepción de la copia de la contestación demanda/acuerdo, almacenamiento y cumplimentación de fichero.
Reporting a Finanzas envío de excel con Provisiones a final de mes con todos los procedimientos calculados de manera individual en cada demanda recibidos en el mes y actualización de los procedimientos de meses y años anteriores.
Reporting a Riesgo con los procedimientos a añadir, anular, modificaciones y costes a final de mes.
Reporting a SAC/IMPAGADOS/CTX de procedimientos judiciales recibidos contra la entidad.

REQUISITOS



Estudiantes Derecho, ADE, o similares

COMPETENCIAS

Orientación a resultados
Flexibilidad
Trabajo en equipo y Cooperación
Iniciativa
Atención al detalle
Proactividad

OFRECEMOS:

Disponibilidad inmediata de incorporación
Beca de 6 meses (Necesitamos poder firmar convenio con la Universidad/Centro de Estudios)

BENEFICIOS

Modelo híbrido de teletrabajo.
Un día de vacaciones por mes tcompletado (conforme duración de Convenio con la universidad).
Únete a BNP Paribas PF España, certificada por ChooseMyCompany
con el sello de calidad HappyIndex Trainee. Este sello nos califica como una compañía atractiva para los estudiantes, gracias al feedback de nuestros propios becarios.

COMPROMISO DE DIVERSIDAD E INCLUSIÓN

BNP Paribas Grupo en España es un empleador que ofrece igualdad de oportunidades y se enorgullece de brindar igualdad de oportunidades de empleo a todos los que buscan trabajo. Nos comprometemos activamente a garantizar que ninguna persona sea discriminada por motivos de edad, discapacidad, cambio de género, estado civil o de matrimonio, embarazo y maternidad/paternidad, raza, religión o creencias, sexo u orientación sexual. La equidad y la diversidad están en el centro de nuestra política de contratación porque creemos que fomentan la creatividad y la eficiencia, lo que a su vez aumenta el rendimiento y la productividad. Por tanto, en igualdad de condiciones en cuanto a cualificación y competencias para el puesto, accederá la persona candidata del sexo menos representado en ese nivel. Nos esforzamos por reflejar la sociedad en la que vivimos, manteniendo la imagen de nuestros clientes.",Todas,Legal
TLS | Beca Master Habilitante Legal Bilbao,PwC,España,No especificado,+ 30 d,"2,8","Job Description & Summary

PwC, Firma líder mundial en servicios profesionales, se encuentra en un continuo proceso de expansión y crecimiento de sus distintas líneas de negocio.

En este contexto, queremos incorporar a un/a becario/a que acepte el desafío de desarrollar su carrera dentro del área de Servicios Legales y Fiscales TLS (Tax & Legal Services), en el departamento de Legal Bilbao.

Funciones :

Apoyo en la gestión de los documentos e información.
Colaboración en la búsqueda y análisis de información y documentación.
Colaboración en las tareas de archivo documental, apoyo en la presentación y gestión de documentos jurídicos.
Colaboración en la redacción y cumplimentación de documentos jurídicos, etc.

Requisitos:

Licenciatura/Grado Derecho, ADE, Derecho + ADE, Economía.
Cursando actualmente master de acceso a la abogacía.
Nivel de inglés alto, hablado y escrito.
Dominio de herramientas ofimáticas, particularmente entorno Word, Excel, Power.

Competencias requeridas:

Capacidad de trabajo en equipo.
Alta motivación.
Iniciativa.
Proactividad en la resolución de problemas.
Comunicativo/a, con una buena visión comercial.
Capaz de detectar oportunidades.

Si buscas trabajar en una firma líder y formar parte de un gran equipo de Asesores Legales y Fiscales de reconocido prestigio en el sector, PwC te ofrece la posibilidad de desarrollar tu carrera en un entorno retador, en continuo aprendizaje y en constante búsqueda de la excelencia profesional.",Todas,Legal
Beca Legal tech- ECIX GROUP,ECIX GROUP,Madrid,No especificado,+ 30 d,"2,8","Sobre nosotros

En Ecix Tech, somos una de las principales consultoras especializadas en la gestión de riesgos en privacidad, compliance y ciberseguridad. Con un fuerte enfoque tecnológico, desarrollamos proyectos innovadores para nuestros clientes del IBEX 35 en diversos sectores a nivel nacional.

Somos pioneros en el desarrollo de inteligencia artificial aplicada al sector legal y contamos con una variedad de herramientas propias que optimizan nuestros procesos, brindando un valor añadido y una calidad de servicio superior a nuestros clientes.

Con más de cien consultores especializados repartidos entre Madrid y Barcelona, nuestro equipo recibe formación constante para garantizar el cumplimiento de los altos estándares que nuestros clientes exigen.

Qué buscamos

¿Cual es el perfil ideal?



Grado en Derecho
Máster en Derecho digital/ similar o interés en el sector legal tech
Idioma: Italiano nativo o bilingüe
Firmar practicas curriculares o extracurriculares

Tus tareas

¿Qué aprenderás con nosotros?



Elaboración de documentación en materia de protección y privacidad de datos.
Preparación de cláusulas contractuales, avisos legales para paginas webs, dpas y material de formación.
Apoyo para buscar novedades legislativas o jurisprudencia relevante del sector.
Preparación de infografías y presentación a equipos y clientes relacionadas con el sector


Qué ofrecemos

Incorporación en una de las firmas especializadas en el Legal Tech.
Remuneración de ayuda al estudio.
Aprendizaje continuo
Trabajo con referentes de mercado que te permitirán crecer y desarrollarte profesionalmente.
Uso de las últimas tecnologías legal tech.
Servicio a clientes nacionales e internacionales.
Un entorno de trabajo que ofrece igualdad de oportunidades

¿Quiénes somos?

Ecix Tech en la principal Regtech y Legal Tech especializada en el desarrollo de herramientas tecnológicas e IA orientada a la protección de datos, compliance, ciberseguridad y blanqueo de capitales.

Nuestros equipos están formados por perfiles heterogéneos, involucrando en los proyectos profesionales con vertiente técnica (ingenieros, desarrolladores, etc) y profesionales ligados al sector jurídico.

Dando servicio al 70% de empresas del IBEX35, estamos posicionados en el mercado como la consultora de referencia en estas materias.",Todas,Legal
LEGAL ASSISTANT (CON DISCAPACIDAD RECONOCIDA),Fundación GoodJob,Barcelona,No especificado,+ 30 d,"2,8","A la Fundació GoodJob, una organització sense ànim de lucre dedicada a la integració laboral de persones amb discapacitat, estem buscant talent. Si ets una persona proactiva, altament organitzada i amb excel·lents habilitats comunicatives, ets la persona que necessitem! Busquem un/a Specialist Assistant per incorporar-se a una firma internacional, amb un entorn de treball dinàmic, divers i altament professional. Es requereixen coneixements i/o experiència en almenys alguna d’aquestes àrees: elaboració d’informes i presentacions, gestió d’agenda i coordinació de reunions, atenció de trucades telefòniques i missatges i consultes i gestions dels membres dels equips A més, comptaràs amb el suport del nostre equip perquè la teva integració al nou entorn laboral sigui exitosa i t’ajudarem a assolir els teus objectius. Ubicació del lloc de treball: Barcelona Si compleixes els requisits, no dubtis a inscriure’t i ens posarem en contacte amb tu per conèixer els teus interessos i realitzar un procés de selecció en línia. És el teu moment, T’ESTEM ESPERANT! Què t’oferim? - Jornada completa - Incorporació a un equip cohesionat i multicultural - Participació en un projecte innovador i amb projecció internacional
Elaboració d'informes i presentacions Gestió de l'agenda i coordinació de reunions Atenció telefònica Consultes i gestions dels membres de l'equip

Experiència 2 anys. Bones habilitats comunicatives Experiència prèvia com a assistant i/o administratiu/va d’almenys 3 anys Domini del paquet Office Es valorarà formació específica
anglès (parlat Superior, escrit Superior)
Competències / coneixements: Planificació i organització Treball en equip Proactivitat Comunicació


Contracte laboral indiferent
Jornada completa",Todas,Legal
