Titulo,Empresa,Localizacion,Salario,Fecha_Publicacion,Valoracion_Empresa,Descripcion_Completa,Busqueda_Ciudad,Busqueda_Puesto
Carrocero/a,Eurofirms,España,No especificado,16 días,"3,5","Empleo de Carrocero/a, Padron
Fecha de publicación:
11/02/2026
Horario:
Jornada completa de 40 horas semanales entre lunes y viernes en turnos rotativos de mañana y tarde con los descansos establecidos por ley.
Vacantes:
7
Salario:
A concretar
Población:
Padron



Descripción de la oferta de empleo de Operario/a de producción en Padron

Reconocida empresa ubicada en Padrón necesita la incorporar carroceros/as. Las tareas a desempeñar son las siguientes:

Montaje de diversas piezas, equipos, elementos, prefabricados e instalaciones.
Utilización de herramientas manuales.
Ensamblaje de piezas y componentes mecánicos.
Entre otras tareas propias del puesto de trabajo.
Función:
Operario/a de producción
Requisitos:
- Experiencia previa en un puesto de trabajo igual o similar al descrito.

Buscamos a una persona responsable y proactiva.
Valorable residencia cercana al puesto de trabajo.
Formación:
GM/GS en carrocería, automoción o similares.
Idiomas:
Castellano hablado y escrito correctamente",A Coruña,Todos
Comercial Tienda productos TIC- Ribeira,The Wise para Telyco,Ribeira,2 mil € (Proporcionado por la empresa),2 días,"3,5","¿Quieres trabajar en una empresa que te apoye y ayude a vender productos y servicios de tecnología combinando un salario fijo con un atractivo plan de comisiones? Si te apasiona el mundo comercial y buscas un empleo estable ...

Buscamos un Comercial con ganas de desarrollarse y desempeñar este perfil híbrido combinando conocimientos de telecomunicaciones con habilidades comerciales y de atención al cliente

Lugar: Ribeira

Sector: Telecomunicaciones

Funciones

Venta de servicios y productos de Tecnológicos y de Telefónia
Atención al cliente y resolución de problematica.
Venta presencial y telefónica.

Requisitos

Educación secundaria obligatoria
Idioma Gallego
Haber trabajado por objetivos
Experiencia comercial.
Deseable Experiencia laboral en telefonia, Movistar, The Phone House, Orange etc

Competencias

Orientación a las ventas
Orientación al cliente
Orientación a resultados
Motivación por el sector de las telecomunicaciones
Habilidades de atención al cliente
Habilidades digitales
Comprometido con el servicio y atención al cliente
Habilidades de venta y atención telefónica

Condiciones

Horario de L-V + sábado por la mañana, hasta 35,5 horas/semanales
Salario bruto mes 1.500€ incluyendo pagas extras prorrateadas
Carnet de conducir

Tipo de puesto: Jornada completa, Contrato indefinido

Sueldo: 1.500,00€-1.800,00€ al mes

Ubicación del trabajo: Empleo presencial",A Coruña,Todos
Oficial de 1ª Encofrador,NUDIMU S.L.,España,No especificado,+ 30 d,"3,5","SE BUSCAN ENCOFRADORES OFICIALES DE 1ª.

OBRAS EN DISTINTAS ZONAS DE ESPAÑA.

Tipo de puesto: Jornada completa, Contrato indefinido

Ubicación del trabajo: Empleo presencial",A Coruña,Todos
Operario de mantenimiento,Proyectos y Servicios Galaica Norte,España,No especificado,23 días,"3,5","Oferta de empleo: Operario/a de Mantenimiento General

Somos una empresa en crecimiento y buscamos incorporar a nuestro equipo una persona polivalente, con ganas de trabajar y seguir desarrollándose, para realizar tareas de mantenimiento general.

¿Qué harás en tu día a día?

Realizar trabajos básicos de mantenimiento en instalaciones y equipos.
Detectar pequeñas averías y colaborar en su solución.
Apoyar en tareas de reparación (electricidad, fontanería, ajustes mecánicos, etc.).
Mantenimiento de zonas exteriores y jardines.
Uso y cuidado de herramientas y materiales.
Colaborar con el equipo para que todo funcione correctamente y de forma segura.

¿Qué buscamos?

Persona resolutiva y con buena mano para el mantenimiento en general.
Conocimientos prácticos en una o varias áreas: electricidad, fontanería, mecánica, bricolaje, jardinería, etc.
Capacidad para trabajar de forma organizada y responsable.
Actitud proactiva, ganas de aprender y compromiso con el trabajo.
Buen encaje en trabajo en equipo.

Requisitos (flexibles):

Experiencia previa en mantenimiento general, obras, instalaciones, industria, servicios o puestos similares.
Formación técnica o experiencia práctica valorable, pero no imprescindible.
Obligatorio carnet de conducir para desplazarse al centro de trabajo

¿Qué ofrecemos?

Estabilidad laboral en una empresa en expansión.
Buen ambiente de trabajo.
Formación y aprendizaje continuo.
Contrato a negociar.
Jornada intensiva los viernes y en verano.

Si eres una persona resolutiva y con ganas de estabilidad, ¡queremos conocerte!
Envíanos tu currículum y cuéntanos brevemente tu experiencia.

Tipo de puesto: Jornada completa

Beneficios:

Jornada intensiva en verano
Jornada intensiva los viernes

Ubicación del trabajo: Empleo presencial",A Coruña,Todos
DOCENTE para Certificado de Profesionalidad (Básico de Prevención de Riscos Laborais),GABA FORMACIÓN S.L.,España,No especificado,24 horas,"3,5","Se busca docente con experiencia en Prevención de Riesgos Laborales para impartir el módulo FCOXXX26: Básico de Prevención de Riscos Laborais de 60 horas en un curso AFD da área Administrativa.

Requisitos a cumplir (al menos uno de ellos):

Licenciado, ingeniero, arquitecto o el titulo de grado correspondiente u otros títulos equivalentes.
Diplomado, ingeniero técnico, arquitecto técnico o el titulo de grado correspondiente o otros títulos equivalentes.
Técnico Superior de las familia profesionales de Administración y Gestión - Comercio y Marketing.
Certificados de profesionalidad de nivel 2 del área profesional de Administración y Auditoría de la familia profesional de Administración y Gestión.

Tipo de puesto: Media jornada

Educación:

Diplomatura/Grado (Deseable)

Experiencia:

DOCENCIA: 1 año (Obligatorio)

Ubicación del trabajo: Empleo presencial",A Coruña,Todos
Frigorista,Grupo Nortempo,España,25 mil € - 30 mil € (Proporcionado por la empresa),8 días,"3,5","Desde Nortempo Selección estamos seleccionando para una de nuestras empresas clientes un/a: Técnico/a Frigorista para reparaciones de frío y clima.

Buscamos un perfil con actitud proactiva especializado en el montaje, puesta en marcha y mantenimiento de sistemas frigoríficos para una empresa especializada en diseño e instalación de equipos frigoríficos y de climatización en las cercanías de Santiago de Compostela.

Funciones:

Diagnóstico,reparación y mantenimiento de equipos de frío comercial e industrial y sistemas de climatización.
Reparación de cámaras frigoríficas, equipos de aire acondicionado, bombas de calor y maquinaria de refrigeración.
Detección de fugas, cargas de gas y verificación del funcionamiento del circuito frigorífico.
Sustitución e instalación de componentes.
Mantenimiento preventivo y correctivo de instalaciones.
Interpretación de esquemas eléctricos y frigoríficos.
Realización de informes técnicos y comunicación de incidencias.
Comprobación de equipos.

Requisitos


- Formación en Frío y Climatización, Mantenimiento o Electricidad. - Carné de Manipulación de Gases Fluorados en vigor. - Conocimientos en refrigeración, electricidad y termodinámica. - Experiencia previa al menos de 5 años en reparación de equipos de frío o climatización. - Autonomía, capacidad de diagnóstico y orientación al cliente. - Capacidad de aprendizaje y participación en proyectos de instalaciones de alta complejidad. - Carné de conducir. - Disponibilidad para guardia (se comenta en entrevista). - Incorporación lo antes posible.



Se ofrece


- Estabilidad: contrato indefinido. - Jornada laboral de 9:00 a 14:00 y de 15:30 a 18:00h rotando con jornada a turnos de mañana y tarde. - Retribución: negociable en función de la experiencia y valía + dietas (se comenta en entrevista). - Oportunidades de desarrollo profesional en un entorno dinámico y en crecimiento. - Vehículo de empresa. - Formación a cargo de la empresa. Si cumples con los requisitos y estás interesado/a en formar parte de un equipo profesional ¡Inscríbete! ¡Te esperamos!

Requisitos

Formación en Frío y Climatización, Mantenimiento o Electricidad.
Carné de Manipulación de Gases Fluorados en vigor.
Conocimientos en refrigeración, electricidad y termodinámica.
Experiencia previa al menos de 5 años en reparación de equipos de frío o climatización.
Autonomía, capacidad de diagnóstico y orientación al cliente.
Capacidad de aprendizaje y participación en proyectos de instalaciones de alta complejidad.
Carné de conducir.
Disponibilidad para guardia (se comenta en entrevista).
Incorporación lo antes posible.

Estudios mínimos Máster
Experiencia mínima Más de 5 años
Se Ofrece

Estabilidad: contrato indefinido.
Jornada laboral de 9:00 a 14:00 y de 15:30 a 18:00h rotando con jornada a turnos de mañana y tarde.
Retribución: negociable en función de la experiencia y valía + dietas (se comenta en entrevista).
Oportunidades de desarrollo profesional en un entorno dinámico y en crecimiento.
Vehículo de empresa.
Formación a cargo de la empresa. Si cumples con los requisitos y estás interesado/a en formar parte de un equipo profesional ¡Inscríbete! ¡Te esperamos!",A Coruña,Todos
Carpintero madera,"CERRALAR SISTEMAS Y MONTAJES, S.L.",España,2 mil € - 3 mil € (Proporcionado por la empresa),+ 30 d,"3,5","Instalador en obra de estructuras de madera y montaje de mobiliario. Preferiblemente, con experiencia en el sector. Disponibilidad geográfica. Incorporación inmediata.

Tipo de puesto: Jornada completa

Sueldo: 1.500,00€-2.500,00€ al mes

Ubicación del trabajo: Viajes periódicos",A Coruña,Todos
Abogado/a,Grupo Nortempo,España,24 mil € - 33 mil € (Proporcionado por la empresa),26 días,"3,5","Perfil Legal Junior (II) – Consultora Tecnológica





En Grupo Nortempo estamos colaborando con una importante consultora tecnológica, con presencia en proyectos tanto a nivel nacional como internacional. Buscamos a una persona con experiencia inicial en el ámbito jurídico, con ganas de seguir desarrollándose y crecer dentro de un equipo legal consolidado, en un entorno dinámico e innovador.


¿Qué harás en este puesto?




Asesoramiento Autónomo: Resolver consultas legales de las diferentes áreas de la empresa con independencia, escalando únicamente asuntos de alta complejidad estratégica.
Redacción Contractual: Redactar, revisar y negociar contratos, convenios y escritos legales con supervisión limitada, garantizando la seguridad jurídica.
Gestión Procesal: Controlar exhaustivamente la agenda de plazos y vencimientos en procedimientos judiciales y administrativos.
Documentación de Litigios: Preparar de forma autónoma la documentación probatoria y los escritos de trámite requeridos para la defensa de la empresa.
Investigación Avanzada: Analizar legislación, doctrina y jurisprudencia para fundamentar dictámenes y estrategias legales complejas.
Vigilancia Normativa: Monitorizar cambios legislativos (fiscal, mercantil, laboral) y proponer proactivamente adaptaciones en los procedimientos internos.
Gestión de Expedientes: Asegurar el orden, archivo y control de calidad de los expedientes jurídicos del departamento.


✅ ¿Qué buscamos en ti?




Formación: Licenciatura / Grado en Derecho. Valorable formación adicional.
Experiencia: mínimo 3 años.
Conocimiento legal: Dominio de Derecho Fiscal, Mercantil y aconsejable Laboral.
Nivel alto de inglés: mínimo B2, preferiblemente C1.
Perfil autónomo, proactivo, comunicativo, con habilidades de negociación y buena capacidad analítica.
Disponibilidad para trabajar 100% presencialmente en oficina.


Condiciones del puesto:




Contrato indefinido.
Jornada laboral: de lunes a viernes 09:00-18:00h. Agosto 09:00-15:00h.
Ubicación: presencial en oficina (sin modalidad híbrida).
Rango salarial: 28.000 – 34.000€ brutos anuales, según perfil y experiencia.
Incorporación inmediata.
Seguro médico.
Plan de formación interno, posibilidad de crecimiento dentro de la empresa.


¿Estás preparado/a para el siguiente paso en tu carrera?


Inscríbete ahora, ¡queremos conocerte!


Requisitos


- Formación: Licenciatura / Grado en Derecho. Valorable formación adicional. - Experiencia: mínimo 3 años. - Conocimiento legal: Dominio de Derecho Fiscal, Mercantil y aconsejable Laboral. - Nivel alto de inglés: mínimo B2, preferiblemente C1. - Perfil autónomo, proactivo, comunicativo, con habilidades de negociación y buena capacidad analítica. - Disponibilidad para trabajar 100% presencialmente en oficina.


Se ofrece


- Contrato indefinido. - Jornada laboral: de lunes a viernes 09:00-18:00h. Agosto 09:00-15:00h. - Ubicación: presencial en oficina (sin modalidad híbrida). - Rango salarial: 24.000 – 34.000€ brutos anuales, según perfil y experiencia. - Incorporación inmediata. - Seguro médico - Plan de formación interno, posibilidad de crecimiento dentro de la empresa.

Requisitos

Formación: Licenciatura / Grado en Derecho. Valorable formación adicional.
Experiencia: mínimo 3 años.
Conocimiento legal: Dominio de Derecho Fiscal, Mercantil y aconsejable Laboral.
Nivel alto de inglés: mínimo B2, preferiblemente C1.
Perfil autónomo, proactivo, comunicativo, con habilidades de negociación y buena capacidad analítica.
Disponibilidad para trabajar 100% presencialmente en oficina.

Estudios mínimos Máster
Experiencia mínima Al menos 3 años
Se Ofrece

Contrato indefinido.
Jornada laboral: de lunes a viernes 09:00
18:00h. Agosto 09:00
15:00h.
Ubicación: presencial en oficina (sin modalidad híbrida).
Rango salarial: 24.000 – 34.000€ brutos anuales, según perfil y experiencia.
Incorporación inmediata.
Seguro médico
Plan de formación interno, posibilidad de crecimiento dentro de la empresa.",A Coruña,Todos
Mecánico/a,Grupo Nortempo,España,24 mil € (Proporcionado por la empresa),14 días,"3,5","Oferta de empleo: Mecánico/a SAT de Vehículos Industriales





Una empresa especializada en el sector del alquiler y gestión de maquinaria industrial busca incorporar a su equipo un/a Mecánico/a SAT de Vehículos Industriales para su delegación en Ferrol. Buscamos a un profesional con experiencia en mantenimiento, diagnóstico y reparación de maquinaria, con capacidad para trabajar de forma autónoma y orientado a ofrecer un servicio técnico de calidad.


Requisitos:
Formación en Mecánica, Electromecánica, Mantenimiento Industrial o similar.
Experiencia previa en reparación de maquinaria industrial, vehículos industriales o equipos similares.
Conocimientos en sistemas mecánicos, hidráulicos y eléctricos.
Manejo de herramientas de diagnóstico y reparación.
Valorable experiencia previa en servicios SAT.
Carné de conducir B.


Funciones principales:
Realizar mantenimiento preventivo y correctivo de maquinaria industrial, incluyendo sistemas mecánicos, hidráulicos y eléctricos.
Diagnosticar averías y ejecutar reparaciones utilizando herramientas y equipos especializados.
Efectuar pruebas de funcionamiento y verificaciones tras cada intervención para asegurar el rendimiento óptimo.
Registrar y documentar todas las actuaciones en SAT Mobile, incluyendo averías, reparaciones y piezas utilizadas.
Asesorar técnicamente a los clientes y mantener una comunicación clara sobre el estado de los equipos.


Se ofrece:
Contrato estable en una empresa consolidada del sector.
Vehículo de empresa para desplazamientos en servicio técnico.
Buen ambiente de trabajo y apoyo de un equipo técnico especializado.
Condiciones económicas competitivas según experiencia aportada.
Horario: de lunes a viernes de 8:00 a 17:00


Requisitos


Formación en Mecánica, Electromecánica, Mantenimiento Industrial o similar. Experiencia previa en reparación de maquinaria industrial, vehículos industriales o equipos similares. Conocimientos en sistemas mecánicos, hidráulicos y eléctricos. Manejo de herramientas de diagnóstico y reparación. Valorable experiencia previa en servicios SAT. Carné de conducir B.


Se ofrece


Contrato estable en una empresa consolidada del sector. Vehículo de empresa para desplazamientos en servicio técnico. Buen ambiente de trabajo y apoyo de un equipo técnico especializado. Condiciones económicas competitivas según experiencia aportada. Horario: de lunes a viernes de 8:00 a 17:00

Requisitos

Formación en Mecánica, Electromecánica, Mantenimiento Industrial o similar. Experiencia previa en reparación de maquinaria industrial, vehículos industriales o equipos similares. Conocimientos en sistemas mecánicos, hidráulicos y eléctricos. Manejo de herramientas de diagnóstico y reparación. Valorable experiencia previa en servicios SAT. Carné de conducir B.

Estudios mínimos Máster
Experiencia mínima Al menos 2 años
Se Ofrece

Contrato estable en una empresa consolidada del sector. Vehículo de empresa para desplazamientos en servicio técnico. Buen ambiente de trabajo y apoyo de un equipo técnico especializado. Condiciones económicas competitivas según experiencia aportada. Horario: de lunes a viernes de 8:00 a 17:00",A Coruña,Todos
Albañil Oficial alicatador,"NORDESIA Desarrollos, sl",España,2 mil € - 3 mil € (Proporcionado por la empresa),+ 30 d,"3,5","Empresa de Proyecto y Obra en Coruña

Buscamos obrero oficial para organizar y realizar obras de reformas de locales comerciales y viviendas.

Que sepa alicatar, hacer tabiques y revocos. Con experiencia demostrada.

La empresa le pone vehículo, herramienta y peón ayudante.

Necesita tener PRL de 60h y Carnet conducir

Tipo de puesto: Jornada completa

Sueldo: 2.000,00€-2.500,00€ al mes

Preguntas para la solicitud:

Carnet de conducir

Experiencia:

alicatado y tabiques: 3 años (Deseable)

Licencia/Certificación:

Prevención de riesgos laborales (Deseable)

Ubicación del trabajo: Empleo presencial",A Coruña,Todos
Monitor/a Zumba,LUDIBE,Santiago,"12,00 € - 15,00 € Por hora (Proporcionado por la empresa)",+ 30 d,"3,5","Somos una agencia especializada en la prestación de servicios de ocio, tiempo libre y formación que opera a nivel nacional.

Para dar respuesta a las necesidades de nuestros clientes, necesitamos incorporar monitores en las principales ciudades de España.

Buscamos personas responsables, comunicativas y con amplios conocimientos en materia de formación y/o actividades de ocio y tiempo libre en:

ZUMBA

Tipo de puesto: Contrato fijo discontinuo

Sueldo: 12,00€-15,00€ la hora

Preguntas para la solicitud:

¿ En que ciudad resides?
¿ En qué tipo de formación o taller tienes experiencia?

Experiencia:

Monitor en Animación y Gestión de grupos: 2 años (Deseable)

Ubicación del trabajo: Empleo presencial",A Coruña,Todos
Teleoperador/a con italiano fluido,"Vevi Systems, S.L.",España,1 mil € (Proporcionado por la empresa),15 días,"3,5","Buscamos un/a Teleoperador/a con habilidades comunicativas y comerciales para formar parte de nuestro equipo.
Se valora persona atenta, dinámica, con buena actitud, disposición a aprender y trabajar en equipo.

Requisitos:

Español e Italinoa avanzado o nativo
Habilidades comunicativas

Responsabilidades:

Contactar con clientes y asesorarles sobre nuestros servicios
Resolver dudas y ofrecer soporte inicial básico
Realizar seguimiento a clientes
Registrar información en sistema interno
Apoyar en tareas internas del equipo

Tipo de puesto: Jornada completa, Media jornada

Sueldo: 1.300,00€-1.400,00€ al mes

Posibilidad de trasladarse/mudarse:

15003 A Coruña, A Coruña provincia: Desplazarse al trabajo sin problemas o planificar mudarse antes de comenzar a trabajar (Obligatorio)

Ubicación del trabajo: Empleo presencial",A Coruña,Todos
Jefe de Ventas,"Lexgal Formacion, S.L.",España,2 mil € (Proporcionado por la empresa),5 días,"3,5","Jefe de ventas de un nuevo equipo de ventas , seleccionando nuevos vendedores/as a la plantilla e incluso con personal antiguo.

Llevar el equipo de Vendedores al Telefono con personal antiguo y los nuevos que se seleccionen .

Nos dedicamos a la Formacion Bonificada a nivel nacional en las empresas, cursosytercersectorydependencia.es y lexgalformacion.es .

El Jefe de Vetas , tiene que Vender y hacer que los vendedores cumplan los odjetívos que se le planteen en sus contratos.

Obtendrá incentivos sobre sus ventas y el montante de sus vendedores.

Imprescindible conocer la formación Bonificada a través Fundae.

Tipo de puesto: Jornada completa, Contrato indefinido

Sueldo: A partir de 1.600,00€ al mes

Ubicación del trabajo: Empleo presencial",A Coruña,Todos
Comercial Senior – Sector Rotulación / Imagen Corporativa,AceroLED,España,30 mil € (Proporcionado por la empresa),16 días,"3,5","Ubicación: Bergondo, A Coruña

Horario: Jornada continua de 7:00 a 15:00

Contrato: Indefinido presencial

Salario: Fijo competitivo a partir de 30.000 € + variable ligado a resultados, margen y desarrollo de cartera + pluses

¿Quiénes somos?

En ACEROLED, somos especialistas en la fabricación de letras corpóreas e iluminación profesional. Apostamos por la innovación, el trabajo bien hecho y un ambiente laboral donde las personas importan tanto como los proyectos.

¿Qué buscamos?

En ACEROLED no buscamos un comercial genérico. Buscamos una/un comercial senior, con experiencia en el sector, capaz de generar negocio, abrir cuentas estratégicas y trabajar con foco en margen y rentabilidad. Si disfrutas vendiendo, negociando y viendo resultados tangibles de tu trabajo, este es tu lugar!

Tus responsabilidades:

Captación activa de nuevos clientes B2B y apertura de cuentas estratégicas
Gestión, desarrollo y fidelización de cartera asignada
Negociación comercial con foco en margen, rentabilidad y viabilidad técnica
Coordinación continua con oficina técnica y producción para asegurar la correcta ejecución
de los proyectos
Participación activa en la definición y mejora de la estrategia comercial

Requisitos imprescindibles:

Experiencia de al menos 3 años en el sector
Incorporación inmediata
Carné de conducir en vigor
Lo que esperamos de ti:
Experiencia demostrable en rotulación, letras corpóreas, señalética o sectores afines
Capacidad real para generar negocio y cerrar ventas
Perfil autónomo, organizado y orientado a objetivos
Habilidad para trabajar con objetivos claros y medibles

Se valorará especialmente:

Experiencia gestionando clientes de cierto volumen o complejidad técnica
Visión estratégica del mercado y capacidad de detectar oportunidades
Habilidades de negociación avanzadas y comunicación clara
Capacidad de liderazgo y proyección de crecimiento dentro del área comercial

Te ofrecemos:

Contrato indefinido desde el inicio
Sistema retributivo claro: fijo + variable potente vinculado a objetivos consensuados
Jornada continua que facilita la conciliación
Autonomía real en el día a día y participación en decisiones comerciales
Proyecto estable, con recorrido y posibilidad de crecimiento profesional

Si eres una persona con experiencia y te apasiona el trabajo bien hecho, este es tu sitio.

Envía tu CV a rrhh@aceroled.es con el asunto: Oferta empleo Comercial

Nuestro compromiso con la igualdad: La presente oferta de empleo está redactada teniendo en cuenta la imparcialidad y no discriminación por razón de género, raza, ideología o cualquier otro motivo. Especialmente, se tiene en cuenta el respeto a la normativa vigente relativa a la igualdad de género entre mujeres y hombres.

Tipo de puesto: Jornada completa, Contrato indefinido

Sueldo: A partir de 30.000,00€ al año

Ubicación del trabajo: Empleo presencial",A Coruña,Todos
Cinema Staff - Personal de Cine CINESA,Cinesa/UCI,España,No especificado,27 días,"3,5","Cinema Staff Personal de Cine

Localización:

En dependencia de: General Manager

CINESA es la empresa líder en exhibición cinematográfica en España, gracias a los 11 millones de espectadores que cada año visitan una de las más de 400 salas repartidas en los 35 cines que tiene en las mejores localizaciones de las principales ciudades españolas.

¿Te apasiona el cine y estás buscando una oportunidad laboral flexible? ¿Quieres desarrollar tus habilidades en servicio al cliente y comenzar un camino hacia el crecimiento profesional?

¡Entonces el puesto de Cinema Staff en CINESA es perfecto para ti!

Nuestro Cinema Staff es el corazón de nuestros cines y siempre tiene al cliente en el centro de todo lo que hacen.

Descripción del puesto:

Como Cinema Staff, estarás asistiendo a nuestros clientes durante todo su recorrido en el cine.

Aquí están las principales actividades del Cinema Staff:

Dar la bienvenida a los clientes desde la entrada, ofreciendo orientación y apoyo en cuanto a nuestra oferta cinematográfica, boletos y programas de fidelización
Controlar los boletos y estar disponible para cualquier necesidad en la sala
Verificar y preparar espacios cómodos, limpios y ordenados
Presentar deliciosos menús a nuestros clientes
Trabajar como parte de un equipo dinámico e interconectado
Involucrar a los clientes en nuestras actividades desde la entrada hasta la salida, haciéndolos sentir en el centro de una aventura memorable

Tu perfil:

Tienes habilidades para trabajar con clientes y te sientes capaz de hacer que se sientan especiales en nuestro cine
Quieres trabajar con otros, estar en contacto con los clientes y ser parte de un equipo
Estás dispuesto(a) a aprender sobre la marcha y todos los días
Estás disponible para trabajar en horarios vespertinos, nocturnos y fines de semana, incluyendo días festivos
Tienes acceso a un medio de transporte para regresar a casa de manera segura, incluso por la noche

Tus beneficios:

Oportunidad de un trabajo flexible que puede ser compatible con otros compromisos laborales, de estudio o familiares
Aprendizaje en el trabajo y de colegas expertos, con un enfoque especial en la experiencia del cliente
Un camino de crecimiento profesional predefinido y acceso a nuestros programas de desarrollo de talentos (Brand Hero y Experience Hero)
Acceso gratuito a la plataforma Goodhabitz para aprender lo que desees, como desees, incluso desde tu móvil
Acceso gratuito a nuestro programa confidencial de asistencia para empleados, una plataforma en línea que ofrece asesoramiento y apoyo en temas como finanzas, salud y bienestar mental
Boletos mensuales gratuitos para el cine
Grandes descuentos en deliciosos menús, comida y bebidas en el cine
Y la magia del cine...",A Coruña,Todos
Auxiliar de Cajas/Reposición,Carrefour,España,No especificado,5 días,"3,5","¡Hola! ¡Queremos conocerte!
¿Te apasiona el mundo del comercio? ¿Te preocupas por los detalles? ¿Te consideras una persona dinámica? ¡Te estábamos esperando!
Carrefour es una empresa líder en comercio de alimentación y distribución y queremos que inicies una carrera profesional llena de posibilidades con nuestros mejores profesionales.
Pretendemos que todos los días sean un aprendizaje, que crezcas y llegues tan lejos como quieras. Te ofrecemos formación a cargo de la empresa y la posibilidad de promocionar internamente para seguir creciendo con nosotros.
¿Qué buscamos?
Que nuestros clientes quieran volver y para ello hay que empezar por nuestros colaboradores. Nuestro objetivo es encontrar personas con don de gentes, dinámicas, con capacidad de aprendizaje y a las que les guste trabajar en equipo.
¿Cuáles serían tus funciones?
Aportar la ayuda que nuestros clientes necesiten en su recorrido por la tienda. Te ocuparás del mantenimiento de la imagen de la tienda, organizar el almacén, cobrar en caja y reponer los productos, para dar a nuestros clientes el servicio que están buscando.


Nos encantará conocerte si cuentas con:

Educación Secundaria Obligatoria (formación mínima requerida).
Habilidades: orientación al cliente, trabajo en equipo, proactividad.
Se valora la experiencia previa pero no es imprescindible.",A Coruña,Todos
Dependienta,Inditex,España,No especificado,12 días,"3,5","Dependienta de tienda. Horario de mañana por semana y fines de semana puedo hacer jornada completa.

Tipo de puesto: Media jornada, Contrato temporal
Duración del contrato: 4 meses

Beneficios:

Flexibilidad horaria

Ubicación del trabajo: Empleo presencial",A Coruña,Todos
Empleado de tienda,Action,Santiago,No especificado,8 días,"3,5","Empleado de tienda

¿Quieres trabajar en una buena empresa en tu localidad? ¿Con buenos compañeros y un buen horario laboral? ¡Ven y apúntate para ser empleado de tienda en Action!

¡Trabaja donde esté Action!

Juntos, como compañero, te asegurarás de que la tienda esté llena, ordenada y limpia.
También para que los clientes encuentren los productos rápidamente y no necesiten pedir ayuda. Por supuesto, les ayudarás si no pueden encontrar su producto favorito o si buscan uno de nuestros 150 nuevos productos que añadimos a nuestra gama cada semana.
¿Te hemos dicho ya que, como empleado, tendrás un 15 % de descuento en cualquier artículo? Gracias a las tareas variadas, el tiempo se te pasará volando en tu jornada laboral. Ocupa un puesto de caja durante un rato y repón después los estantes y habrás terminado la jornada.


¿Quieres más Action?

Tenemos un crecimiento rápido y te invitamos a que crezcas con nosotros. Sobre todo si puedes trabajar y atender a los clientes con una sonrisa. Busca tus puntos fuertes con el responsable de tienda, y quién sabe, es posible que acabes haciendo carrera en nuestra organización internacional.

Te ofrecemos:
Contrato indefinido jornada parcial (55% Jornada). Con una media de un poco más de 20 horas semanales
Salario atractivo por encima de convenio
Trabajo por turnos
Planificación de turnos en función de las necesidades
Descuento de empleado del 15 % en todos los productos
Un ambiente de trabajo agradable con compañeros responsables
Empleo con el mayor descuento en productos no alimentarios de Europa
¿Cumples los requisitos?
Estás disponible al menos 20 horas a la semana en los días en que nuestra tienda está abierta.
Eres una persona con energía y estás encantado de formar parte de un equipo motivado.
Cumples con los requisitos de la cultura empresarial de Action: orientación al cliente, respeto, trabajo en equipo, disciplina y sencillez.
¿Te interesa?

¿También quieres que el mejor trabajo esté cerca de casa? Envíanos tu currículum o, al menos, una breve presentación con tus datos de contacto.",A Coruña,Todos
Prácticas Formación Profesional Galicia,El Corte Inglés,Santiago,No especificado,+ 30 d,"3,5","Sabemos que el talento joven tiene el poder de transformar el futuro. Si estás buscando una oportunidad para aprender, crecer y dejar tu huella, este es tu momento.
A través de nuestros programas de prácticas y recién graduados, encontrarás un equipo dispuesto a acompañarte, y un entorno donde tus ideas cuentan y tu desarrollo es nuestra prioridad.

¿Quieres comenzar tu camino con nosotros? Descubre todo lo que podemos lograr juntos.

¡Únete a nuestro equipo y da el paso hacia el comienzo de tu carrera profesional!
El proyecto que te espera.
Buscamos estudiantes comprometidos que quieran vivir su primera experiencia profesional en un entorno dinámico y orientado al cliente. Podrás vivir una experiencia única como Personal en Prácticas en El Corte Inglés, acompañando a nuestros clientes en su experiencia de compra.
Funciones principales y requisitos.
Aplicar conocimientos y habilidades en un entorno laboral
Aprendizaje y mejora continua
Participar en las diferentes tareas asignadas por el tutor relacionadas con el área de estudio.
Colaborar con el equipo de trabajo para alcanzar los objetivos y metas establecidas.

Te ofrecemos una variedad de beneficios sociales que contribuirán a tu bienestar.
Aprendizaje continuo: Acceso a programas de formación y desarrollo para potenciar tus habilidades y competencias desde el primer día.
Seguimiento personalizado.
Participarás en proyectos reales y con impacto en negocio.
Oportunidades de crecimiento y desarrollo.
Entorno diverso y multidisciplinar.
Formarás parte de una comunidad de talento joven con las que compartirás aprendizajes, retos y éxitos.
El futuro empieza hoy y queremos que formes parte de él.
Da el primer paso y construyamos juntos un camino lleno de experiencias.
Si cumples con los requisitos o crees que podrías ser parte de este proyecto, estamos deseando conocerte.",A Coruña,Todos
