Titulo,Empresa,Localizacion,Salario,Fecha_Publicacion,Valoracion_Empresa,Descripcion_Completa,Busqueda_Ciudad,Busqueda_Puesto
Ayudante de camarero/a,Leonardo Hotels,España,No especificado,24 horas,"3,4","DESCRIPCIóN

Leonardo Hotels busca un/a Ayudante de Camarero


Leonardo Hotels, división europea de Fattal Hotels con más de 200 hoteles en Europa, Gran Bretaña e Israel, continúa su crecimiento y apuesta por el talento en restauración como parte esencial de la experiencia del cliente.


En Leonardo vivimos nuestro lema SER TÚ MISMO / BE YOURSELF. Apostamos por personas con iniciativa, criterio profesional y pasión por el servicio. En la Familia Leonardo, tus ideas y tu forma de hacer las cosas suman.


Leonardo Hotels, una prestigiosa cadena hotelera, busca incorporar un/a Ayudante de Camarero/a a su equipo en un hotel vacacional. Si posees experiencia previa en el sector de la hostelería, te apasiona el servicio al cliente y buscas un entorno de trabajo dinámico y profesional, esta es tu oportunidad.

Serás responsable de asistir al equipo de sala y bar, garantizando una experiencia excepcional para nuestros huéspedes.


Funciones

Elaboración de una amplia gama de bebidas, desde cafés y tés hasta cócteles.
Preparación y organización de las estaciones de trabajo y áreas de servicio para asegurar la eficiencia.
Asegurar la limpieza y el orden del área de bar en todo momento.
Brindar un servicio amable, eficiente y personalizado a los clientes, atendiendo a sus necesidades y solicitudes.
Realización de las tareas de apertura y cierre tanto del bar como del buffet de desayunos.
Atención a los clientes durante el servicio de desayuno y reposición de los elementos del buffet.
Montaje y preparación de mesas para los diferentes servicios.
Toma de comandas, servicio de vinos y alimentos con bandeja.
Colaboración en el montaje de salas para eventos y banquetes, asegurando que todo esté perfecto para la ocasión.


Buscamos a una persona proactiva, con gran capacidad de trabajo en equipo y una fuerte orientación al detalle. Es fundamental tener una actitud positiva y ganas de aprender y desarrollarse profesionalmente en el sector hotelero.


Requisitos:

Experiencia demostrable de al menos 1 año como Ayudante de Camarero/a o puesto similar.
Conocimientos básicos de preparación de bebidas y servicio de sala.
Habilidad para trabajar en un entorno de ritmo rápido.
Capacidad para realizar múltiples tareas y priorizar eficientemente.
Excelentes habilidades de comunicación.
Disponibilidad para trabajar en turnos rotativos, incluyendo fines de semana y festivos.


Se valorará:

Conocimiento de idiomas, especialmente inglés.
Experiencia previa en hoteles vacacionales.
Formación en hostelería o restauración.
Proactividad y ganas de asumir nuevas responsabilidades.",Todas,Hostelería
SE NECESITA EMPLEADO PARA FUENLABRADA NEXUM,AmRest,Madrid,No especificado,+ 30 d,"3,4","Responsabilidades
Atender y servir los pedidos a los clientes
Preparar deliciosos platos siguiendo nuestros altos estándares de calidad
Ofrecer un servicio excelente a nuestros clientes
Mantener en condiciones óptimas el lugar de trabajo
¿Qué buscamos?
Profesionales con experiencia que disfruten con la hostelería y les apasione la atención al cliente. Si es tu caso, ¡te estamos esperando!
Valorable experiencia en el sector, pero si no la tienes, no te preocupes: ¡Nosotros te formamos!
Compromiso y responsabilidad
Motivación por crecer dentro de nuestra marca
Disponibilidad horaria
Energía positiva
Orientación al cliente
Ganas de aprender
¿Qué te ofrecemos?
La posibilidad de hacer carrera dentro de la marca.
Poder moverte a otras empresas del Grupo.
Recibir una formación continua y especializada.
Programa de descuentos
Acceso a nuestra plataforma de idiomas",Todas,Hostelería
Ayudante camarero/a - INNSiDE Ibiza (San Antonio) (38257),Meliá Hotels International,España,No especificado,14 días,"3,4","“El mundo es tuyo con Meliá”


Descubre un camino sin límites en Meliá, donde las oportunidades de crecimiento y desarrollo son infinitas. Sumérgete en un viaje que te llevará a trabajar en varios países y a formar parte de nuestra extensa familia global.


Descubre algunos de los beneficios que ofrecemos:


My MeliáRewards: Participa en nuestro programa de fidelidad exclusivo, disfrutando de beneficios y ventajas únicas.


My MeliáBenefits: Aprovecha la compensación flexible y los descuentos exclusivos en una amplia variedad de productos y servicios, promoviendo un estilo de vida activo y saludable.


Misión del puesto
Asegurar el apoyo operativo en el servicio de alimentos y bebidas, colaborando con los waiters y chef de rang para garantizar un servicio rápido, eficiente y alineado con los estándares de calidad, ofreciendo una actitud cercana y profesional que contribuya a la satisfacción del cliente.


¿Qué tendrás que hacer?
Ejecutar las tareas asignadas antes, durante y después del turno, siguiendo las indicaciones del waiter/chef de rang o responsable.
Preparar, reponer y comunicar necesidades de material y suministros, asegurando orden y evitando roturas o mermas.
Participar en los briefings de inicio de turno para conocer VIPs, especiales del día, ocupación y directrices del servicio.
Montar mesas, estaciones y elementos de servicio según estándares de calidad, verificando que todo esté completo.
Manejar bandejas, alimentos y bebidas con seguridad y precisión, evitando accidentes, derrames o roturas.
Apoyar al waiter en la entrega del servicio, manteniendo una actitud amable, profesional y alineada con el SOP del puesto.


¿Qué buscamos?
Formación
ESO o Grado Superior.
Idiomas
Español
Inglés avanzado (muy valorable un tercer idioma).
Conocimientos específicos
Formación relacionada con restauración (FP o cursos).
Orientación al detalle, dinamismo y proactividad.
Trabajo en equipo y actitud orientada al servicio.
Experiencia
1 año en un puesto similar.


En Meliá todos somos VIP


En Meliá Hotels International apostamos por la igualdad de oportunidades entre mujeres y hombres en el ámbito laboral, contando con el compromiso de la dirección y con los principios contenidos en las políticas de Recursos Humanos. Asimismo, nos importa la difusión entre toda la plantilla de una cultura empresarial comprometida con la igualdad efectiva, y la sensibilización de sobre la necesidad de actuar conjunta y globalmente.


Impulsamos nuestro compromiso con la igualdad y la diversidad, evitando cualquier tipo de discriminación, especialmente, la relacionada con motivos de discapacidad, raza, religión, género o edad. Creemos que la diversidad y la inclusión entre nuestras personas trabajadoras es fundamental para nuestro éxito como compañía global.


Además, apostamos por el crecimiento sostenible de nuestro sector a través de un gran equipo humano socialmente responsable. En este sentido, nuestro lema es “Hacia un futuro sostenible, desde un presente responsable” Gracias a todos/as los colaboradores/as lo hacemos posible.


Para protegerte y evitar fraudes en los procesos de selección, te invitamos a consultar nuestras recomendaciones en la página ""Protege tu candidatura"".


Si quieres ser “Very Inspiring People“, síguenos en:


INSTAGRAM – TIKTOK – LINKEDIN – INDEED – GLASSDOOR",Todas,Hostelería
Monitores y camareros,Xjump Centros de Ocio,Ponferrada,No especificado,+ 30 d,"3,4","MONITORES/AS Y CAMAREROS/AS – APERTURA XJUMP PONFERRADA (AGOSTO 2025)

Descripción del puesto
Xjump, parque de ocio infantil y camas elásticas, selecciona personal para su nueva apertura en Ponferrada prevista en agosto de 2025.

Puestos vacantes

Monitores/as

Experiencia demostrable en trato con niños
Se valorarán titulaciones relacionadas: Educación Infantil, TAFAD (Técnico en Animación de Actividades Físicas y Deportivas), Magisterio o similares
Abstenerse personas sin experiencia o sin estudios relacionados

Camareros/as

Experiencia en servicio de barra y office
Buena atención al cliente
Abstenerse personas sin experiencia

Condiciones de jornada

Diferentes tipos de jornada entre 15 y 30 horas semanales
Disponibilidad para trabajar en turnos de tarde, fines de semana y festivos

Requisitos generales

Persona responsable, dinámica y con capacidad de trabajo en equipo
En caso de ser seleccionado/a y citación para entrevista presencial, se solicitará certificado de delitos de naturaleza sexual y antecedentes penales conforme a la legislación vigente

Ofrecemos

Incorporación a un equipo joven y dinámico
Formación inicial a cargo de la empresa
Contrato de trabajo adaptado a la apertura

Importante: solo se atenderán currículums enviados a través de esta plataforma (Indeed).

Tipo de puesto: Media jornada

Horas previstas: entre 15 y 30 a la semana

Preguntas para la solicitud:

¿Cuentas con experiencia en TAFAD, HOSTELERÍA ó MAGISTERIO? Indica en cual y cuanto tiempo
¿Cómo te consideras dentro de un equipo de trabajo?
¿Cómo gestionas los momentos de estrés por alta afluencia o tareas?
Si un compañer@ incumple una acción, protocolo ó actúa incorrectamente con otro miembro de la plantilla ¿Cómo lo gestionas?
¿Has trabajado anteriormente con protocolos y procesos de empresa?
¿Cómo te desplazarías al centro de trabajo?

Licencia/Certificación:

Carnet de Manipulación de alimentos (Obligatorio)

Ubicación del trabajo: Empleo presencial",Todas,Hostelería
Camarero/a - Melia Ibiza (Sta. Eulalia) (38245),Meliá Hotels International,España,No especificado,14 días,"3,4","“El mundo es tuyo con Meliá”


Descubre un camino sin límites en Meliá, donde las oportunidades de crecimiento y desarrollo son infinitas. Sumérgete en un viaje que te llevará a trabajar en varios países y a formar parte de nuestra extensa familia global.


Descubre algunos de los beneficios que ofrecemos:


My MeliáRewards: Participa en nuestro programa de fidelidad exclusivo, disfrutando de beneficios y ventajas únicas.


My MeliáBenefits: Aprovecha la compensación flexible y los descuentos exclusivos en una amplia variedad de productos y servicios, promoviendo un estilo de vida activo y saludable.


Misión del puesto
Brindar un servicio atento, cordial y profesional, asegurando que alimentos y bebidas se presenten correctamente y cumplan los estándares de calidad, garantizando la satisfacción de huéspedes y clientes.


¿Qué tendrás que hacer?
Ejecutar las tareas asignadas antes, durante y después del turno, siguiendo instrucciones del responsable.
Preparar y verificar el material necesario para el servicio, evitando roturas o mermas y manteniendo el área organizada.
Ofrecer un servicio rápido y correcto según SOP, asegurando que cada orden coincida con solicitudes del cliente.
Montar mesas y bandejas siguiendo los estándares de presentación, retirando inmediatamente productos no conformes.
Gestionar el cobro y presentación de cuentas cumpliendo los procedimientos establecidos.
Participar en briefings, formaciones y mantener una actitud impecable en trato, imagen y cumplimiento de normas.


¿Qué buscamos?
Formación
ESO o Grado Superior.
Idiomas
Español
Inglés avanzado (tercer idioma muy valorable).
Conocimientos específicos
Formación relacionada con restauración (FP o cursos).
Orientación al cliente, detalle y excelencia en el servicio.
Trabajo en equipo, dinamismo y organización.
Experiencia
1 año en puesto similar o 2 años como ayudante de camarero.


En Meliá todos somos VIP


En Meliá Hotels International apostamos por la igualdad de oportunidades entre mujeres y hombres en el ámbito laboral, contando con el compromiso de la dirección y con los principios contenidos en las políticas de Recursos Humanos. Asimismo, nos importa la difusión entre toda la plantilla de una cultura empresarial comprometida con la igualdad efectiva, y la sensibilización de sobre la necesidad de actuar conjunta y globalmente.


Impulsamos nuestro compromiso con la igualdad y la diversidad, evitando cualquier tipo de discriminación, especialmente, la relacionada con motivos de discapacidad, raza, religión, género o edad. Creemos que la diversidad y la inclusión entre nuestras personas trabajadoras es fundamental para nuestro éxito como compañía global.


Además, apostamos por el crecimiento sostenible de nuestro sector a través de un gran equipo humano socialmente responsable. En este sentido, nuestro lema es “Hacia un futuro sostenible, desde un presente responsable” Gracias a todos/as los colaboradores/as lo hacemos posible.


Para protegerte y evitar fraudes en los procesos de selección, te invitamos a consultar nuestras recomendaciones en la página ""Protege tu candidatura"".


Si quieres ser “Very Inspiring People“, síguenos en:


INSTAGRAM – TIKTOK – LINKEDIN – INDEED – GLASSDOOR",Todas,Hostelería
Limpiador/a residencias,Domestiko,España,No especificado,29 días,"3,4","Se busca personal para realizar labores de limpieza en residencias de Langreo. Se valorará experiencia previa, especialmente en hostelería, hospitales o centros de mayores.

También se considerará conocimiento sobre productos y suministros de limpieza, así como formación específica en limpieza de dependencias sanitarias.

Las funciones principales incluirán la limpieza diaria de habitaciones, baños y zonas comunes, utilizando tanto herramientas convencionales como equipos más modernos. Se realizarán también otras tareas que surjan según las necesidades del centro. La jornada laboral será parcial, de 31 horas semanales.",Todas,Hostelería
Oferta encargados Leon,McDonald's,España,No especificado,7 días,"3,4","Vive la experiencia de trabajar en McDonald´s.

¿Qué buscamos?

Un encargado, capaz de asegurar el desarrollo del turno asignado (apertura, medio o cierre), respetando y haciendo respetar los procedimientos operacionales de calidad, servicio, limpieza y seguridad alimentaria, así como las buenas prácticas de gestión de recursos humanos.

¿Te ves reflejado/a?

Estas son las ventajas de trabajar con nosotros:

Contrato de trabajo a tiempo completo.
Formación a cargo de la empresa
Oportunidades de ascenso y desarrollo. El 100% de las promociones son internas.
Ambiente dinámico y en el que participarás en las diferentes áreas del restaurante
Nuestra pasión son nuestros clientes y la satisfacción por el trabajo bien hecho.
Trabajo en equipo.
Buen ambiente de trabajo y compañerismo en nuestros restaurantes.
Horarios con un mes de antelacion.

Únete a McDonald´s. Más que un empleo



Capacidad de organización y trabajo en equipo.
Se valorará positivamente experiencia previa en funciones de encargado de negocio.
Estudios mínimos: Educación Secundaria Obligatoria.
Conocimientos necesarios
Atención al cliente
Dinamismo
Flexibilidad
Restauración
Trabajo en equipo
Iniciativa, Responsabilidad, polivalente y Disponibilidad de Horario.

Liderazgo, precisión y disciplina, empatía, orden, capacidad de comunicación, inteligencia emocional.",Todas,Hostelería
Ayte. Camarero/a - Rte. MB**,Marriott International,España,No especificado,+ 30 d,"3,4","Additional Information
Job Number26209985
Job CategoryFood and Beverage & Culinary
LocationThe Ritz-Carlton Tenerife Abama, Calle Maria Zambrano 2, Tenerife, Tenerife, Spain, 38687
ScheduleFull Time
Located Remotely?N
Position Type Non-Management


Reconocido internacionalmente, MB** by Martín Berasategui es un referente de la alta gastronomía, donde la creatividad culinaria, la excelencia técnica y un servicio impecable se unen para ofrecer una experiencia gastronómica única. Cada detalle —desde el producto hasta el servicio en sala— está cuidadosamente diseñado para sorprender, emocionar y crear recuerdos inolvidables.

ÚNETE A NUESTRO EQUIPO

…como Ayudante de Camarero/a en MB** by Martín Berasategui.

¿A quién buscamos?

¿Te apasiona el servicio de sala, la alta gastronomía y el trabajo bien hecho? Como Ayudante de Camarero/a, formarás parte esencial del equipo de sala, apoyando al camarero/a y al maître para garantizar una experiencia fluida, elegante y acorde a los más altos estándares de un restaurante con estrellas Michelin.

Tu atención al detalle, actitud proactiva y ganas de aprender marcarán la diferencia en cada servicio. Si disfrutas trabajando en un entorno exigente, dinámico y orientado a la excelencia, y quieres crecer profesionalmente dentro de la restauración de alto nivel, nos encantará conocerte.

Tus responsabilidades incluirán…

Apoyar al equipo de sala durante el servicio, asegurando una coordinación fluida y eficiente.
Preparar y mantener las mesas según los estándares del restaurante (mise en place).
Asistir en el servicio de alimentos y bebidas, siguiendo las indicaciones del camarero/a.
Garantizar la limpieza, el orden y la correcta presentación de la sala en todo momento.
Reponer material, cristalería, cubertería y menaje durante el servicio.
Retirar platos y mantener el ritmo adecuado del servicio con discreción y elegancia.
Colaborar en la atención al cliente, mostrando siempre una actitud amable y profesional.
Anticiparse a las necesidades del equipo y de los comensales.
Cumplir con las normas de higiene, seguridad alimentaria y protocolos internos.
Mantener una imagen personal impecable y una comunicación respetuosa y cuidada.

Lo que buscamos en ti…

Actitud positiva, ganas de aprender y orientación al detalle.
Vocación por el servicio y la restauración de alto nivel.
Experiencia previa en restauración o sala (valorable, no imprescindible).
Capacidad para trabajar en equipo en un entorno exigente y de alto ritmo.
Buenas habilidades de comunicación y trato con el cliente.
Flexibilidad horaria y disponibilidad para trabajar en turnos, fines de semana y festivos.
Conocimientos básicos de servicio de sala y protocolo (valorable).
Español e inglés; otros idiomas serán un plus.
Excelente presencia, higiene y profesionalidad.
Permiso de trabajo válido para España.

Cómo te inspiramos…

Salario atractivo acorde a un entorno de alta gastronomía.
Beneficios de viaje “Explore Rate” en más de 9.500 hoteles Marriott en todo el mundo, extensivos a familiares, pareja y padres.
20 % de descuento en alimentos y bebidas a nivel mundial y 50 % en la oferta gastronómica del resort.
Programa de beneficios corporativos con descuentos en ocio y experiencias gastronómicas.
Sorpresa especial por tu cumpleaños.
Estancia gratuita en el resort tras tu primer año de servicio.
Pagas 13ª y 14ª.
Formación continua y desarrollo profesional a través de la universidad corporativa.
Oportunidades de crecimiento dentro de restaurantes de alta gama y una compañía internacional.
Comidas incluidas en el restaurante de empleados.
Uniforme y servicio de lavandería incluidos.
Eventos internos, celebraciones y actividades de team building.
Participación en programas de responsabilidad social corporativa.
Cobertura médica corporativa integral.

(Todos los beneficios y programas están sujetos a normativa interna y legislación aplicable. No existe derecho legal adquirido sobre los beneficios, y estos pueden ser modificados por la empresa.)

¿Te interesa?

Presenta tu candidatura a través de MarriottCareers con tu documentación.

Marriott International es un empleador comprometido con la igualdad de oportunidades, la diversidad y la inclusión. En MB** by Martín Berasategui, nuestro equipo crea experiencias gastronómicas memorables guiadas por los Gold Standards y los valores de la alta cocina. Tu papel será contribuir, con dedicación y excelencia, a que cada servicio supere las expectativas del cliente.

Con más de 100 hoteles galardonados en todo el mundo, las damas y caballeros de The Ritz-Carlton crean experiencias tan excepcionales que el huésped recuerda durante mucho tiempo, incluso cuando ya se ha ido. Queremos atraer a los mejores profesionales del sector hotelero del mundo para que creen recuerdos duraderos, ya que creemos que todos tienen éxito cuando están empoderados para ser creativos, amables y compasivos.



Todos los días, establecemos los estándares para un servicio de lujo excepcional y especial en todo el mundo y nos enorgullecemos de brindar excelencia en el cuidado y el confort de los huéspedes.

Tu función será asegurarte de que los “estándares de oro” de The Ritz-Carlton se cumplan con amabilidad y atención todos los días. Los estándares de oro son la base de The Ritz-Carlton, lo que nos guía para que cada día sea mejor que el anterior. Gracias a esta base y la creencia de que nuestra cultura conduce al éxito, The Ritz Carlton se ha ganado la reputación de marca mundial líder en el sector hotelero de lujo. Como parte del equipo, aprenderás y pondrás en práctica los estándares de oro, como la promesa del empleado, el credo y los valores de servicio. Además, te prometemos que te ofreceremos la oportunidad de estar orgulloso del trabajo que haces y de tu equipo.

Al unirte a The Ritz-Carlton, te unes a una cartera de marcas con Marriott International. Estarás donde puedes llevar a cabo tu mejor trabajo, comenzarás a cumplir tu propósito, formarás parte de un increíble equipo mundial y te convertirás en tu mejor versión.",Todas,Hostelería
Camarero de barra y sala en el Pirineo,AS FUEBAS DE PATRICIO,España,2 mil € (Proporcionado por la empresa),24 horas,"3,4","Buscamos camarero/a para incorporarse a nuestro equipo en restaurante de montaña con proyecto estable y bien valorado.

Inicio: Marzo/Abril

Condiciones:

Jornada 40 h semanales
Sueldo base + propinas
Plus a final de temporada
Incentivos por ticket medio
Contrato fijo discontinuo. 9 meses al año, indefinido en el tiempo. Es decir, el contrato no termina al pasar los 9 meses.
Vacantes temporales verano también disponibles.

Alojamiento y desplazamiento:

Alojamiento disponible a precio simbólico pactado con vecin@s. (Hay 2 vecin@s que alquilan su casa/ habitaciones, nosotros os ponemos en contacto o lo gestionamos)
Ayuda con el desplazamiento si es necesario

Requisitos: Mínimo 3 años de experiencia en puesto + Inglés fluido

Qué perfil buscamos:

Una persona con experiencia en sala y con las bases claras del protocolo del servicio
Capacidad para explicar la carta, recomendar platos y acompañar al cliente durante la comida
Actitud comercial
Ganas de trabajar bien, con atención al detalle y buen trato

Tipo de puesto: Jornada completa

Sueldo: 1.500,00€-1.600,00€ al mes

Beneficios:

Plus transporte

Experiencia:

Hostelería: 3 años (Obligatorio)

Idioma:

Inglés (Obligatorio)

Ubicación del trabajo: Empleo presencial",Todas,Hostelería
Auxiliar de Cocina 25/30H o Tren de Lavado 30h - Capitol,Muerde La Pasta,España,No especificado,+ 30 d,"3,4","DESCRIPCIóN

¿Listo/a para este desafío? ¡Únete a Muerde la Pasta! Inscríbete ahora y comienza tu próxima aventura profesional. Buscamos auxiliares de cocina para unirse a nuestro equipo.

Si eres una persona dinámica, responsable, enérgica, positiva y te gusta trabajar en equipo, ¡esta es tu oportunidad!


Funciones:

Seguir los procedimientos establecidos para la preparación y presentación de productos.
Controlar tiempos y calidad en el servicio de las distintas partidas.
Mantener la limpieza y el orden en la zona de trabajo.
Apoyar en la gestión de almacén y recepción de mercancía.
Posiciones específicas para friegue..


Se ofrece:

Contrato indefinido.
Formación inicial a cargo de la empresa.
Incorporación a un equipo dinámico y estable.
Posibilidad de realizar horas complementarias


REQUISITOS

Ganas de aprender y trabajar en equipo.
Actitud responsable y dinámica en un entorno de ritmo ágil.
Disponibilidad para trabajar fines de semana.
Compromiso con la limpieza y el orden.
Valorable experiencia en hostelería, pero no imprescindible.",Todas,Hostelería
CREW sala,AmRest,España,No especificado,+ 30 d,"3,4","Responsabilidades
Atender y servir los pedidos a los clientes
Preparar deliciosos platos siguiendo nuestros altos estándares de calidad
Ofrecer un servicio excelente a nuestros clientes
Mantener en condiciones óptimas el lugar de trabajo
¿Qué buscamos?
Profesionales con experiencia que disfruten con la hostelería y les apasione la atención al cliente. Si es tu caso, ¡te estamos esperando!
Valorable experiencia en el sector, pero si no la tienes, no te preocupes: ¡Nosotros te formamos!
Compromiso y responsabilidad
Motivación por crecer dentro de nuestra marca
Disponibilidad horaria
Energía positiva
Orientación al cliente
Ganas de aprender
¿Qué te ofrecemos?
La posibilidad de hacer carrera dentro de la marca.
Poder moverte a otras empresas del Grupo.
Recibir una formación continua y especializada.
Programa de descuentos
Acceso a nuestra plataforma de idiomas",Todas,Hostelería
Personal de cocina - Aeropuerto VIP lounge (terminal 4),DO & CO,Madrid,No especificado,7 días,"3,4","Descripción de la empresa


DO & CO es una empresa de restauración gourmet líder en catering aéreo en España, con más de cuarenta años de trayectoria y una sólida cultura basada en valores familiares.

Dentro de nuestra línea de excelencia de alta gama, emprendemos un nuevo vuelo. En el marco de su crecimiento, la compañía inaugura una nueva Sala VIP en la terminal del aeropuerto de Barajas, un espacio exclusivo donde la gastronomía de referencia a nivel mundial y un servicio al cliente de primer nivel marcan el estándar. Reconocidos como el mejor catering del mundo, trasladamos nuestra experiencia a tierra para ofrecer una vivencia única al pasajero. En DO & CO, las personas son el motor de cada despegue; por ello, el bienestar, la integración y el desarrollo de los equipos forman parte esencial de este proyecto desde su origen.


Descripción del empleo


Nos encontramos en la búsqueda de perfiles de personal de cocina para nuestra sala más exclusiva en el aeropuerto de Madrid

Si tienes ganas de involucrarte desde cero en un nuevo proyecto, te apasiona la excelencia y buscas un lugar donde seguir desarrollándote y creciendo profesionalmente, te esperamos en nuestro TALENT DAY


Requisitos

Experiencia en hostelería premium, hoteles 4–5 o restauración de alto nivel.
Disponibilidad para trabajar en horario de 5:30-23:30

Información adicional


Creemos que nuestros empleados son el motor de nuestro éxito y nos esforzamos por crear un entorno de trabajo positivo y solidario. Como miembro de nuestro equipo, tendrá acceso a una serie de beneficios, entre los que se incluyen:

Alimente su jornada laboral con deliciosos almuerzos y tentempiés, menu diario gratuito.
Únase a nuestra dinámica empresa donde sus ideas son bienvenidas y valoradas.
Eleve su carrera con auténticas oportunidades de crecimiento, ¡incluso en el extranjero!
Aproveche la oportunidad de trabajar con un líder mundial del entretenimiento gourmet de lujo y deje su huella en el sector.

DO&CO es un empleador que ofrece igualdad de oportunidades. Se tendrá en cuenta a todos los candidatos sin distinción de raza, color, religión, sexo, orientación sexual, identidad de género, nacionalidad, condición de veterano o discapacidad.",Todas,Hostelería
HOST/HOSTESS,EVOK HOTELS COLLECTION,Madrid,No especificado,+ 30 d,"3,4","Evok Collection es un grupo francés de hoteles y restaurantes de lujo con presencia en Europa. Su filosofía se basa en ofrecer a sus huéspedes “una vida de ensueño”, a través de una interpretación única, contemporánea y sofisticada del arte de vivir, en algunos de los principales centros culturales y de estilo de vida.

Con establecimientos en París, Madrid y Roma, Brach invita a descubrir un estilo de vida elegante y cercano. Su propuesta combina calidez, autenticidad y una visión moderna del espíritu de barrio, creando una experiencia inmersiva y vibrante tanto para viajeros como para clientes locales.

En el Hotel Brach Madrid, buscamos incorporar un/una Host/Hostess a media jornada para reforzar nuestro equipo de Restauración. Buscamos una persona proactiva y orientada al detalle, con experiencia en hoteles de lujo o restauración de alto nivel, que represente los valores de excelencia y hospitalidad de la marca.

HOST/HOSTESS – Media Jornada

Misión del puesto
Ser la primera imagen del restaurante, ofreciendo una acogida cálida, profesional y personalizada, garantizando una experiencia excepcional para nuestros clientes desde su llegada.
Responsabilidades

Dar la bienvenida a los clientes con un trato cercano y profesional.

Gestionar reservas y control de mesas de forma eficiente.

Coordinar con los equipos de sala para asegurar un servicio fluido.

Acompañar a los clientes a su mesa y atender sus necesidades iniciales.

Mantener el área de ordenada y alineada con los estándares del hotel.

Resolver incidencias básicas con discreción y orientación al cliente.

Perfil requerido

Experiencia previa como Host/Hostess en hoteles de lujo, restaurantes gastronómicos o establecimientos premium.

Excelente presencia y habilidades de comunicación.

Clara orientación al cliente y atención al detalle.

Capacidad para trabajar en equipo y bajo presión.

Nivel alto de inglés (imprescindible). Se valorarán otros idiomas.

Disponibilidad para trabajar en media jornada, con flexibilidad horaria.

Qué ofrecemos

Contrato a media jornada.

Incorporación a un hotel de lujo con un proyecto sólido y en crecimiento.

Excelente ambiente de trabajo y equipo multicultural.

Condiciones acordes a la experiencia y al puesto.

Si te apasiona la hospitalidad y quieres formar parte de una experiencia única, nos encantará conocerte.",Todas,Hostelería
Recepción/Desayunos - Colectia Hotel Ondarreta,Yurbban Hospitality Group,España,No especificado,+ 30 d,"3,4","Sobre Yurbban Hospitality Group
En Yurbban no solo ofrecemos alojamiento, creamos momentos que se recuerdan.
Somos un grupo hotelero con alma, donde la hospitalidad, la sostenibilidad y la autenticidad van de la mano.
Nos mueve sorprender, hacer las cosas bien y disfrutar mientras las hacemos.

Nuestra esencia
WOW, CONSCIOUS, HONEST, PASSION y TEAM son mucho más que palabras.
Nos encanta innovar, cuidamos de las personas y del planeta, actuamos con transparencia, damos el 100 % en cada reto y, sobre todo, trabajamos juntos para lograrlo.

Por qué unirte a nosotros
Formar parte de Yurbban es crecer en un entorno donde las ideas cuentan y el buen ambiente se siente.
Operamos alojamientos en Barcelona, Madrid, Sevilla, San Sebastián, Miami, Chía y Bogotá, con un propósito claro: hacer que cada experiencia sea única.

Estamos buscando a un/a recepcionista / desayunos en Colectia Hotel Ondarreta de San Sebastián para la temporada (del 15/04 al 15/10), puesto clave en la experiencia del huésped, combinando la atención en recepción con la preparación y el servicio de desayunos, asegurando un inicio de día cuidado y una estancia fluida y acogedora.

Responsabilidades:

Preparación y servicio del desayuno buffet del hotel.

Preparación de mesas y cubiertos, reposición de productos y control del buffet.

Hornear y cocinar los productos establecidos para el servicio de desayunos.

Limpieza y recogida de mesas y del área de buffet.

Realización de check-in y check-out de los huéspedes.

Facturación y gestión de cobros.

Gestión de pedidos de lavandería y control de amenities.

Arqueo de caja.

Control de la limpieza de habitaciones.

Detección de posibles averías y comunicación al departamento de mantenimiento.

Requisitos:

Estudios en turismo o formación similar.

Experiencia previa en el sector turístico u hotelero.

Experiencia en restauración, especialmente en montaje de mesas y preparación de productos de buffet.

Valorable título de manipulación de alimentos.

Capacidad de organización autónoma.

Don de gentes y experiencia en atención al público.

Disponibilidad horaria, con turnos ajustables según la ocupación del hotel.

Idiomas: español e inglés, valorable francés.

Qué te ofrecemos:

Salario acorde a la posición y experiencia

Oportunidades de crecimiento dentro del grupo en expansión con un plan de carrera personalizado

Formación continua con Yurbban Academy

Un lugar donde el buen ambiente y la profesionalidad van de la mano

Afterworks y actividades de teambuilding trimestrales

30 días de vacaciones naturales + tu cumpleaños libre

Descuentos en todos los hospedajes nacionales e internacionales para ti y tu familia & amigos

Plan de retribución flexible (restaurante, transporte, seguro médico, guardería)

Gestión de anticipos con Payflow

Acceso al Club de Beneficios con miles de descuentos en ocio, viajes, deporte y más

Si deseas formar parte de una experiencia donde cada día representa una oportunidad para crear momentos inolvidables para nuestros huéspedes, ¡aplica ahora!
¡Únete a Yurbban Hospitality Group!",Todas,Hostelería
