Titulo,Empresa,Localizacion,Salario,Fecha_Publicacion,Valoracion_Empresa,Descripcion_Completa,Busqueda_Ciudad,Busqueda_Puesto
ASSISTANT STORE MANAGER ALMERÍA CC MEDITERRÁNEO TEEN (NUEVA APERTURA),Mango,España,No especificado,+ 30 d,"3,4","En Mango vestimos de pasión todo lo que hacemos. Con origen en Barcelona y presencia en más de 120 países, inspiramos al mundo con creatividad, innovación y autenticidad.

Nuestro equipo multicultural es el motor de nuestro éxito. Nos enorgullece llevar la moda más allá, conectando nuestro estilo único con personas de todo el mundo.

TU NUEVO PUESTO

Buscamos un/a Assistant Store Manager para nuestra nueva tienda MANGO Almería CC Mediterráneo Teen.

TUS PRINCIPALES RESPONSABILIDADES:

Administrar la operación diaria de la tienda, incluyendo contabilidad, presupuesto, contratación, disciplina y programación de empleados.
Supervisar el inventario, la promoción de ventas y el mantenimiento de la apariencia de la tienda.
Implementar la comercialización y la administración financiera bajo la dirección de la región y/o administración de tienda del distrito.
Proporcionar instrucciones para la cogestión de la tienda y la gestión de departamentos, asegurando la ejecución de todas las políticas de la organización.
Asesorar y dirigir la gestión del departamento para resolver problemas operativos y mejorar el rendimiento y las condiciones del departamento

SOBRE TI:

Experiencia previa en la administración de operaciones diarias de una tienda, incluyendo contabilidad, presupuesto, contratación y programación de empleados.
Experiencia en la implementación de estrategias de comercialización y administración financiera a nivel de tienda.
Experiencia en la supervisión y dirección del personal de ventas y la gestión de departamentos.
Formación universitaria en áreas relacionadas con la administración, gestión de negocios o similar.
Experiencia en la ejecución de políticas organizacionales para alcanzar objetivos de ventas y ganancias en el entorno de una tienda.

TUS BENEFICIOS:

Como parte del equipo de Mango, tendrás un 35% de descuento en todas nuestras líneas, ¡para que estés siempre a la última!

Paquete de retribución flexible con ventajas fiscales: seguro médico, formación y programa de guardería.

En Mango, invertimos en tu crecimiento personal y profesional. Accede a una oferta de formación variada, mentorías personalizadas, programas de desarrollo continuo y oportunidades de promoción interna que te impulsarán hacia el éxito.

¡Piensa en grande! Mango te ofrece oportunidades internacionales en más de 120 mercados para expandir tu horizonte y crecer junto con nosotros a nivel global.

En Mango, creemos en una cultura inclusiva donde la creatividad y la innovación nos inspiran a llevar la moda más allá. Por ello, tenemos el compromiso de ofrecer igualdad de oportunidades para todas las personas, valorando la autenticidad de cada individuo.

Taking Fashion
Further",Almería,Todos
Limpiador/a hospitales,Domestiko,España,No especificado,+ 30 d,"3,4","Se busca profesional con experiencia en tareas de limpieza, especialmente valorada en entornos hospitalarios. Se considerará favorablemente la familiaridad con productos de limpieza y sus suministros, así como formación específica en la limpieza de áreas sanitarias.

El manejo de maquinaria propia del sector hospitalario será un plus. Se requiere como mínimo el Título en Educación General Básica o la ESO.

Las funciones incluirán la limpieza de diversas áreas como pasillos, zonas comunes, aseos, quirófanos y urgencias, empleando tanto métodos tradicionales como equipos de limpieza modernos y de fácil manejo. Se ofrece una jornada laboral completa, con horario de lunes a domingo y los descansos correspondientes. El contrato será de carácter temporal.",Almería,Todos
VENDEDOR/A 30H - ROQUETAS DE MAR,JYSK,España,No especificado,+ 30 d,"3,4","Descripción de la empresa


JYSK es la marca de muebles, decoración y sistemas de descanso de origen escandinavo por excelencia. Desde que abrimos nuestra primera tienda en Dinamarca en 1979 no hemos parado de crecer, y hoy, con más de 3600 tiendas, estamos presentes en más de 50 países a nivel mundial. En JYSK queremos seguir creciendo y, para ello, necesitamos a los mejores en nuestro equipo.


Descripción del empleo


¿Te entusiasman las ventas? ¿Quieres proporcionar el mejor servicio al cliente de JYSK en España junto con tu equipo? ¿Te gusta la variación y un ritmo de trabajo dinámico?

¡Entonces puedes ser el Vendedor que estamos buscando!

QUÉ TE OFRECEMOS

Te ofrecemos la oportunidad de unirte a una empresa de distribución que escucha a sus colaboradores y se esfuerza cada día para ser un excelente lugar para trabajar. Somos dinámicos y tu desarrollo es crucial para nosotros. Además, como embajador de JYSK, obtienes lo siguiente:

Contrato Indefinido a 30 horas semanales
Oportunidades para tu crecimiento y desarrollo: nuestro objetivo es que el 80% de nuestros futuros managers provengan de la promoción interna. Descubre más aquí.
Concursos internos entre tiendas con atractivos premios
Bonificaciones competitivas que premian los grandes resultados de ventas
Un horario de trabajo flexible
15% de descuento en todas las tiendas JYSK
Seguro de salud privado, fiesta anual, actividades internas (participación en eventos patrocinados como carreras, voluntariados, etc.)

CÓMO SERÁ TU TRABAJO EN JYSK

Serás responsable de las ventas en la tienda: ofrecerás a nuestros clientes el mejor servicio con una sonrisa
Garantizarás que la tienda esté 100% limpia y repuesta de nuestros productos
Participarás en el proceso de recepción de la mercancía y su correcta gestión y almacenaje
Tendrás la oportunidad de especializarte en tu propia área en la tienda

Conoce a uno de nuestros Sales Assistant y aprende cómo somos como empleador aquí.

QUÉ DEBES TRAER

Disfrutas hablando con los clientes y les proporcionas la mejor experiencia de compra que puedan imaginar
Estar en movimiento es parte de tu día a día, y no tienes problema en asumir tareas físicas como mover productos o preparar pedidos.
Eres un buen compañero para tu equipo: juntos os esforzáis para conseguir grandes resultados
Te gusta la variedad y eres flexible: tanto en las tareas como en los horarios
Tienes disponibilidad para trabajar en horarios rotativos
Estudios de Educación Secundaria Obligatoria o superiores

Información adicional


Proceso de selección en España:

Procesamos las solicitudes de forma continua y completamos la contratación cuando encontramos al candidato adecuado
Revisaremos tu candidatura en el plazo de 1 semana (días laborables)
Si tiene éxito, te enviaremos un link para que respondas a algunas preguntas en vídeo
A continuación, te haremos una breve entrevista telefónica
En caso de que superes todas las fases anteriores te invitaremos a una entrevista presencial

SOBRE NOSOTROS

Creemos que nuestros colaboradores son la clave de nuestro éxito, pasando de una tienda en 1979 a más de 3500 tiendas en todo el mundo en la actualidad. Por eso nos esforzamos en ofrecer desarrollo y posibilidades de crecimiento dentro de JYSK, y también nos sentimos orgullosos de premiar el compromiso y el gran esfuerzo de nuestros colaboradores. Nuestros tres valores fundamentales JYSK: comerciante, compañero y espíritu corporativo, expresan el comportamiento y la actitud que esperamos de cada persona en JYSK. Confiamos unos en otros, y creemos en la delegación y la libertad con responsabilidad.

JYSK quiere incluir a todos, sin importar la edad, la identidad de género, la raza,la etnia, la orientación sexual, la capacidad física o mental. Juntos, aseguramos nuestra cultura inclusiva que anima, apoya y celebra las diversas voces de nuestros colaboradores. Porque una gran mezcla de mentes, talentos y personalidades únicas nos hace un equipo más fuerte.

Para más información, por favor visita nuestra página de carrera

Conoce cómo tratamos tus datos en nuestra Política de Privacidad.",Almería,Todos
Personal de recepción con,Domestiko,España,No especificado,20 días,"3,4","Se busca persona para tareas de recepción en El Ejido, Almería.

Las funciones principales incluyen la apertura y cierre de las instalaciones, atender a visitantes y empleados, y llevar un control de las visitas. También se encargará de la gestión de suministros de oficina, agua y café, realizando los pedidos necesarios para su reposición. Se gestionará la recepción y envío de correspondencia y paquetes, revisando las facturas asociadas.

Además, se coordinarán los pedidos de comida para el centro, manteniendo el orden y la presentación de las áreas comunes, especialmente las salas de reuniones. Se atenderán llamadas telefónicas, filtrando y transfiriendo las que sean necesarias, y se crearán solicitudes de compra registrando la información pertinente. Se ofrecerá apoyo en la organización de eventos y viajes, y asistencia directa a clientes que acudan al centro para recoger productos o realizar pedidos por teléfono.

Se requiere experiencia previa en puestos de recepción y tareas administrativas a nivel de empresa, así como un nivel de inglés mínimo B2. La contratación será temporal para cubrir una baja por IT, con un horario de lunes a viernes de 9:00 a 14:00.",Almería,Todos
Equipo de Sala UDON Torrecárdenas,UDON,España,No especificado,+ 30 d,"3,4","En UDON, creemos que cada persona aporta su mejor esencia (su umami) a las recetas de nuestra oferta gastronómica, un ingrediente más con unas propiedades únicas y especiales que logran el sabor diferencial que caracteriza nuestra UDON EXPERIENCE.

Queremos que nos muestres tu Umami y desarrolles tu potencial. Para ello es imprescindible que compartas nuestros valores: que quieras formar parte de UDON, que tengas pasión por lo que haces y le pongas energía e ilusión cada día.

Requisitos

Iniciativa
Atención al detalle
Compañerismo
Orientación a la venta
Colaboración
Orientación a resultados
Comunicación
Trabajo en Equipo
Capacidad de Adaptación
Capacidad para seguir procedimientos (metódico/a)
Gestión del estrés
Capacidad organizativa
Capacidad Resolutiva
Orientación al cliente
Orientación a la Excelencia
Dinamismo

Competencias

Persona con carácter alegre, entusiasta
Experiencia previa mínimo 1 año en puesto similar
Experiencia en servicio a mesa y barra
Formación: ESO o similar
Inglés a nivel comprensión oral y habla
Valorable otros idiomas
Valorables nociones de gastronomía japonesa
Flexibilidad horaria y movilidad

Responsabilidades

Ejecutar y desarrollar toda la preparación del servicio (mise en place) de todas las áreas de la sala.
Realizar la atención directa al cliente para el consumo de bebidas o comidas.
Transportar útiles y enseres necesarios para el servicio (carga).
Controlar y revisar mercancías y objetos de uso de la sección.
Realizar los procedimientos y cometidos propios de la actividad de su área.
Informar y aconsejar al cliente sobre la oferta gastronómica del restaurante.
Conocer los diferentes alergenos de los platos y saber informar al cliente del contenido de la carta de alergenos.
Colaborar con las formaciones de su área específica.
Asegurarse de fichar correctamente la entrada y la salida en cada tuno de trabajo.
Llevar el uniforme homologado, completo, limpio y planchado.",Almería,Todos
VENDEDOR/A 16H - 30H ROQUETAS CAMPAÑA VERANO (TEMPORAL),Mango,España,No especificado,+ 30 d,"3,4","En Mango vestimos de pasión todo lo que hacemos. Con origen en Barcelona y presencia en más de 120 países, inspiramos al mundo con creatividad, innovación y autenticidad.
Nuestro equipo multicultural es el motor de nuestro éxito. nos enorgullece llevar la moda más allá, conectando nuestro estilo único con personas de todo el mundo.
TU NUEVO PUESTO:
Buscamos vendedores/as para nuestra tienda MANGO Roquetas para trabajar de junio a septiembre durante la campaña de verano.
TUS PRINCIPALES RESPONSABILIDADES:
Vender prendas de vestir, accesorios, calzado y artículos de piel, así como servicios relacionados como estilismo y personal shopping.
Interactuar con los clientes y empleados de apoyo a las ventas para maximizar la generación de ingresos y mejorar la experiencia del cliente.
Asistir e informar a los consumidores acerca de las ofertas, incluyendo la selección y compra de productos, con un conocimiento amplio de las políticas de la organización.
Realizar funciones de apoyo a nivel de tienda, incluyendo almacenamiento, servicio al cliente, programación, operaciones del día a día, cajas y servicios de prevención de pérdidas.
Ayudar con la realización de pedidos online si un producto no está disponible en la tienda.
SOBRE TI:
Experiencia previa en ventas al por menor, preferiblemente en el sector de la moda.
Formación profesional o experiencia equivalente en áreas relacionadas con la atención al cliente y ventas.
Conocimiento amplio de las políticas de la organización, productos y/o servicios.
Experiencia en la realización de pedidos online y manejo de sistemas de gestión de inventarios.
Formación en técnicas de estilismo, personal shopping, sastrería y personalización de productos.
TUS BENEFICIOS:
Como parte del equipo de Mango, tendrás un 35% de descuento en todas nuestras líneas, ¡para que estés siempre a la última!
Paquete de retribución flexible con ventajas fiscales: seguro médico, formación y programa de guardería.
En Mango, invertimos en tu crecimiento personal y profesional. Accede a una oferta de formación variada, mentorías personalizadas, programas de desarrollo continuo y oportunidades de promoción interna que te impulsarán hacia el éxito.
¡Piensa en grande! Mango te ofrece oportunidades internacionales en más de 120 mercados para expandir tu horizonte y crecer junto con nosotros a nivel global.
En Mango, creemos en una cultura inclusiva donde la creatividad y la innovación nos inspiran a llevar la moda más allá. Por ello, estamos comprometidos a ofrecer igualdad de oportunidades para todos/as, valorando la autenticidad de cada persona.
Taking Fashion
Further",Almería,Todos
Vendedor/a muebles 20H,Conforama,España,No especificado,10 días,"3,4","Descripción:

CONFORAMA es una compañía multinacional, líder en el equipamiento del hogar. Somos más de 2500 personas repartidas en 57 tiendas entre la península ibérica e islas. Compartimos una visión común: poner el confort al alcance de todos nuestros clientes satisfaciendo plenamente sus expectativas.

Somos una empresa joven y dinámica, en la que el talento y la calidad humana de las personas son el principal valor. Entendemos el talento interno como el factor más importante y diferencial de nuestro proyecto. Creamos un ambiente de trabajo positivo, agradable y donde las personas puedan ser felices.

Actualmente y para nuestra tienda en Huércal de Almería (Almería), precisamos cubrir un puesto de vendedor/a de muebles a 20h.

Dependiendo del Jefe de Sección se responsabilizará de:

Asesoramiento, atención y venta al cliente.
Resolución de incidencias.
Mantenimiento de la sección en óptimas condiciones de presentación y estado.
Garantizar una presencia suficiente de productos en la sección.
Controlar el día a día de las ofertas y promociones que se llevan a cabo.
Consecución de los objetivos de venta presupuestados.
Apoyo general a la tienda.

Ofrecemos:

Contrato indefinido.
Salario fijo + variables (en funciones de objetivos)
Formación contínua para que puedas seguir creciendo junto a nosotros

Requisitos:

Imprescindible disponibilidad para trabajar a jornada parcial de lunes a sábado y domingos/festivos, autorizados por la comunidad autónoma, respetando el descanso establecido según convenio colectivo de Grandes Superficies.
Valoraremos experiencia previa en comercio o experiencia en el sector de la gran distribución.
Estudios mínimos E.S.O
Buena presencia y dicción, atención al cliente, dinamismo, tenacidad, negociación y organización",Almería,Todos
Camarero de barra y sala,Restaurante la ola,España,2 mil € - 3 mil € (Proporcionado por la empresa),4 días,"3,4","Oferta de empleo: camarero de sala, barra

Se requiere experiencia previa

Jornada completa, horarios flexibles

Se ofrece alojamiento compartido

contratos indefinidos

Estamos situados en la Isleta del moro, ( cabo de gata )

Envie CV para más información a

Gerencia@laolarestaurante.es

Tipo de puesto: Jornada completa, Indefinido

Sueldo: 1.600,00€-2.800,00€ al mes

Beneficios:

Flexibilidad horaria
Jornada intensiva en verano
Opción a contrato indefinido
Uniforme proporcionado

Experiencia:

Camarero : 1 año (Deseable)

Ubicación del trabajo: Empleo presencial",Almería,Todos
STORE MANAGER ALMERIA CC MEDITERRÁNEO TEEN (NUEVA APERTURA),Mango,España,No especificado,+ 30 d,"3,4","En Mango vestimos de pasión todo lo que hacemos. Con origen en Barcelona y presencia en más de 120 países, inspiramos al mundo con creatividad, innovación y autenticidad.

Nuestro equipo multicultural es el motor de nuestro éxito. Nos enorgullece llevar la moda más allá, conectando nuestro estilo único con personas de todo el mundo.

TU NUEVO PUESTO

Buscamos un/a Store Manager para nuestra nueva tienda MANGO Almería CC Mediterráneo Teen.

TUS PRINCIPALES RESPONSABILIDADES:

Administrar la operación diaria de la tienda, incluyendo contabilidad, presupuesto, contratación, disciplina y programación de empleados.
Supervisar el inventario, la promoción de ventas y el mantenimiento de la apariencia de la tienda.
Implementar la comercialización, administración financiera y supervisión del personal de ventas.
Asegurar la ejecución de todas las políticas de la organización para lograr las ventas proyectadas y los objetivos de ganancias.
Asesorar y dirigir la gestión del departamento para resolver problemas operativos y mejorar el rendimiento y las condiciones del departamento.

SOBRE TI:

Experiencia previa de 3 a 5 años en gestión de tiendas o roles similares.
Formación universitaria en administración de empresas, comercio o áreas relacionadas.
Conocimiento avanzado en contabilidad y presupuestos.
Experiencia en supervisión y gestión de personal.
Experiencia en implementación de estrategias de comercialización y administración financiera a nivel de tienda

TUS BENEFICIOS:

Como parte del equipo de Mango, tendrás un 35% de descuento en todas nuestras líneas, ¡para que estés siempre a la última!

Paquete de retribución flexible con ventajas fiscales: seguro médico, formación y programa de guardería.

En Mango, invertimos en tu crecimiento personal y profesional. Accede a una oferta de formación variada, mentorías personalizadas, programas de desarrollo continuo y oportunidades de promoción interna que te impulsarán hacia el éxito.

¡Piensa en grande! Mango te ofrece oportunidades internacionales en más de 120 mercados para expandir tu horizonte y crecer junto con nosotros a nivel global.

En Mango, creemos en una cultura inclusiva donde la creatividad y la innovación nos inspiran a llevar la moda más allá. Por ello, tenemos el compromiso de ofrecer igualdad de oportunidades para todas las personas, valorando la autenticidad de cada individuo.

Taking Fashion
Further",Almería,Todos
Camarero artista del helado,Amorino,España,No especificado,+ 30 d,"3,4","Artista del helado se trata del verdadero embajador de la marca, el vendedor brinda un servicio en boutique.

Sus principales tareas son: recibir, aconsejar, vender y fidelizar a los clientes.

Ventas:

Asesora a los clientes y desarrolla los argumentos de venta.
Adapta su discurso en base a las necesidades y posibles dudas de la clientela.
Vende los productos y ofrece un servicio de calidad.
Se implica en las campañas de marketing.
Conoce a la perfección los productos y es capaz de realizar su correcta preparación.
Realiza inventario de existencias y se ocupa de la reposición",Almería,Todos
Equipo de cocina La Tagliatella Almería,La Tagliatella,España,No especificado,+ 30 d,"3,4","La Tagliatella pertenece al Grupo Amrest, multinacional con más de 50.000 personas en 23 países por todo el mundo. Es una compañía global impulsada por un propósito común y una firme creencia: la excelencia de nuestro servicio es la manera de ganarnos el corazón de las personas.

¿QUÉ BUSCAMOS?

Profesionales con experiencia que disfruten con la hostelería y les apasione la cocina italiana. Si es tu caso, ¡te estamos esperando!

Tus responsabilidades serán:

Valorable experiencia en el sector, pero si no la tienes, no te preocupes ¡Nosotros te formamos!
Compromiso y responsabilidad
Motivación por crecer dentro de nuestra marca
Disponibilidad horaria
Energía positiva
Orientación al cliente
Ganas de aprender

¿QUÉ TE OFRECEMOS?

Si tienes disponibilidad de realizar jornadas partidas y rotativas (comidas, cenas, y/o fines de semana), te ofrecemos:

La posibilidad de hacer carrera dentro de la marca.
Poder moverte a otras empresas del Grupo.
Recibir una formación continua y especializada.
Buen ambiente de trabajo

Además, Amrest se compromete a velar por la igualdad de oportunidades de mujeres y hombres al acceso a la empresa, la contratación, la promoción, la formación, la retribución, la conciliación de la vida personal laboral y familiar y la salud laboral.



Disponibilidad para trabajar a turno partido (horario de comidas y cenas) y en jornadas parciales (repartidas entre semana y fines de semana)
Residencia en la localidad",Almería,Todos
PERSONAL DE SALA 30H - CC MEDITERRÁNEO,Brasa y Leña,España,No especificado,+ 30 d,"3,4","DESCRIPCIóN

¡Súmate a la familia BrasayLeña en CC MEDITERRÁNEO!


¿Buscas formar parte de una empresa en pleno crecimiento donde puedas aprender, avanzar y sentirte parte de un gran equipo? Entonces... ¡esta oportunidad es para ti!


Buscamos ayudante de cocina para nuestro restaurante en CC MEDITERRÁNEO.





La jornada semanal es de 30H con DISPONIBILIDAD COMPLETA.





¿Qué funciones tienes

Servir y atender a los clientes.
Manejo de bandeja y platos.
Cobro y pago a los clientes.
Limpieza del área de trabajo, manteniendo todo en orden.


¿Qué te ofrecemos?

Contrato indefinido desde el primer día
42 días de vacaciones al año
Oportunidades reales de crecimiento dentro del grupo
Ambiente dinámico, cercano y profesional


Si quieres ser parte de un restaurante vivo, con ritmo y pasión... ¡Inscríbete ahora y empieza tu nueva aventura con nosotros!


¡Inscríbete ahora y empieza tu nueva aventura con nosotros!",Almería,Todos
Assistant Shop Manager - Roquetas - 36 horas,Rituals,España,No especificado,7 días,"3,4","Únete a Rituals y forma parte de nuestro equipo en tienda, para crear experiencias inolvidables para todos los clientes. Ayuda al manager a liderar dentro del equipo y aprovecha para impulsar tus habilidades día tras día.

¿Cuáles serán tus responsabilidades?

Tu principal misión como Assistant Shop Manager será desarrollar a tu equipo, impulsándolo para garantizar que cada cliente reciba una experiencia excelente y en línea con el ADN y estándares de Rituals.

¿Cuáles serán tus responsabilidades?

Impulsar el rendimiento de tu tienda garantizando un excelente servicio al cliente, un trabajo en equipo eficaz y operaciones efectivas todos los días.
Formar a los miembros de su equipo y ayudarles a alcanzar su máximo potencial.
Apoyar a tu Shop Manager en la creación de una cultura de confianza, basada en el feedback positivo y constructivo.
Ayudar a buscar, contratar y conservar un equipo de tienda diverso y con talento
Estar preparado para cubrir las necesidades de tu Shop Manager y tomar las riendas cuando sea necesario.

Rituals te da la oportunidad de crecer colaborando con tu Shop Manager, que será a la vez tu mentor y la persona que te ayudará a hacer despegar tu carrera y a alcanzar tu máximo potencial.

Saca lo mejor de ti

Tu meta, en colaboración con el/a Shop Manager, será guiar al equipo para alcanzar juntos los objetivos de la tienda en cuanto a satisfacción del cliente y ventas.

Para ello, necesitas:

Al menos 2 años de experiencia como Assistant Store Manager en el sector del retail.
Liderazgo y habilidades en la gestión de personas (comunicación, coaching, conexión, inspiración)
Experiencia en motivación y desarrollo de equipos
Capacidad para tomar decisiones y resolver problemas

Además, todos los miembros de nuestro equipo se caracterizan por los siguientes rasgos:

ENÉRGICO: Tu personalidad auténtica y brillante inspira a nuestros clientes.
EMBAJADOR DE MARCA: vives la marca para conectar con el cliente y tus compañeros.
MENTALIDAD DE SERVICIO: Siempre pones al cliente como prioridad.

Potenciaremos tu desarrollo en cada paso del camino y ampliaremos tus habilidades de liderazgo. En Rituals estarás rodeado/a de compañeros/as dedicados/as, enérgicos/as y divertidos/as donde podrás aportar tu experiencia e inspirar diariamente a un equipo que realmente ""trabaja con corazón y alma"".

Ventajas de trabajar en Rituals
Oportunidades de formación y desarrollo
Seguro de salud con precio especial y ventaja fiscal
Bonus atractivo
Espíritu de trabajo en equipo y valoración del empleado
1 mes adicional a los días de maternidad/paternidad establecidos por Ley",Almería,Todos
Monitor/a infantil La Tagliatella Almería,La Tagliatella,España,No especificado,20 días,"3,4","La Tagliatella pertenece al Grupo Amrest, multinacional con más de 50.000 personas en 23 países por todo el mundo. Es una compañía global impulsada por un propósito común y una firme creencia: la excelencia de nuestro servicio es la manera de ganarnos el corazón de las personas.

¿QUÉ BUSCAMOS?

Buscamos un/a monitor/a infantil para dinamizar actividades con niños y niñas durante el horario del mediodía los fines de semana. La persona seleccionada será responsable de crear un ambiente seguro, divertido y participativo, fomentando el juego, la creatividad y la convivencia.
Es una oportunidad ideal para alguien joven, dinámico/a y con vocación educativa, que disfrute trabajando con la infancia y aportando energía positiva al equipo.

Responsabilidades

Organizar y dirigir actividades lúdicas y dinámicas adaptadas a diferentes edades.
Garantizar la seguridad y el bienestar de los niños/as durante el servicio.
Fomentar un clima de respeto, diversión y participación.
Colaborar con el equipo del centro para asegurar una experiencia de calidad.
Requisitos

Formación en Educación Infantil, Animación Sociocultural, Monitor/a de Ocio y Tiempo Libre o áreas afines (valorable).
Persona responsable, proactiva y con buena capacidad de comunicación.
Actitud positiva, creatividad y vocación para trabajar con niños/as.
Disponibilidad para trabajar sábados y domingos de 13:30 a 16:30.
Ofrecemos

Incorporación a un equipo cercano y colaborativo.
Ambiente de trabajo dinámico y orientado al bienestar infantil.

Además, Amrest se compromete a velar por la igualdad de oportunidades de mujeres y hombres al acceso a la empresa, la contratación, la promoción, la formación, la retribución, la conciliación de la vida personal laboral y familiar y la salud laboral.



Disponibilidad para trabajar horario de comidas
Residencia en la localidad",Almería,Todos
OPERARIA/O DE ENVASADO EN FÁBRICA,AUDAL HOLDCO,España,No especificado,29 días,"3,4","Descripción

En AUDAL ETT buscamos Operarios/as de línea de producción y envasado para importante empresa dedicada a la industria química ubicada en Benahadux (Almería),

Las principales funciones serían:




Manipulado, envasado y etiquetado de productos de higiene personal y perfumería siguiendo el procedimiento de trabajo e instrucciones del jefe/a de línea para la consecución de un envasado óptimo.



Paletizado, remonte de pallet con transpaleta eléctrica y flejado.


Requisitos

Se requiere:

Experiencia en puesto similar con transpaleta eléctrica
Residir en población cercana a la fábrica
Vehículo propio para los desplazamientos al lugar de trabajo.

Se ofrece:

Incorporación inmediata
TURNOS ROTATIVOS

1 years",Almería,Todos
Limpiador/a para residencia,Domestiko,España,No especificado,+ 30 d,"3,4","Se busca personal de limpieza para una residencia de mayores ubicada en Roquetas de Mar, Almería. La persona seleccionada será responsable de garantizar la limpieza y desinfección de todas las áreas de la residencia, incluyendo el mobiliario. Se espera un uso cuidadoso y responsable de los productos y materiales de limpieza, asegurando así la calidad del servicio para todos los usuarios.

Se ofrece un contrato temporal para cubrir una sustitución de vacaciones. La jornada laboral es completa, con turnos rotativos que alternan mañanas y tardes. El horario de trabajo se desarrollará de lunes a domingo, con los descansos establecidos por ley. Las condiciones salariales se ajustan al convenio colectivo, con catorce pagas anuales.

Se requiere:

Experiencia previa de al menos 1 año en puesto similar. Se valorará experiencia en limpieza de residencias, hospitales...
Valorable certificado de profesionalidad de limpieza.",Almería,Todos
Mozos/as de Montaje- Desmontaje Evento ALMERIA,Pacto,España,No especificado,+ 30 d,"3,4","PACTO ETT


Retamar (Almería)



Experiencia

Al menos 1 año de experiencia

Salario

Retribución sin especificar

Área - Puesto

Ingeniería y producción

Oficial/a de Montaje
Ajustador/a

Profesionales, artes y oficios

Ajustador/a
Categoría o nivel

Empleado/a

Vacantes

5

Inscritos

5

Contrato

Contrato De duración determinada

Jornada

Parcial


Duración de la oferta: hasta el 13/02/2026.

Funciones

¡Únete a nuestro equipo como Mozo/a de Montaje - Desmontaje de Evento en Almería! Buscamos personas dinámicas y responsables que nos ayuden a hacer posible un evento inolvidable en Cabo de Gata (Retamar), Almería #PasiónportuÉxito Tus funciones serán: - Ayudar en el montaje y desmontaje de estructuras y materiales para evento - Organizar y clasificar el material necesario - Colaborar en la preparación del espacio donde se llevarán a cabo el evento - Seguir las indicaciones del equipo de coordinación para asegurar que todo esté listo a tiempo - Mantener un ambiente de trabajo seguro y ordenado - Estar presente en el evento para apoyar en lo que sea necesario

Requisitos

Requisitos mínimos: - Experiencia previa como mozo - Capacidad para trabajar en equipo - Disponibilidad horaria

Se ofrece

- Horario: día 13/02/2026 de 09. 00 - 13. 00 y 16. 00 - 21. 00. Día 14/02/2026 de 05. 30 - 09. 00 y 16. 00 - 22. 00. ¡Es importante llegar unos 10 minutos antes para ayudar con el montaje! - Salario: según convenio. - Contrato: Temporal",Almería,Todos
Limpiador/a Cristalero/a,Domestiko,España,No especificado,+ 30 d,"3,4","Se busca personal con experiencia en limpieza de cristales y otras superficies. Es valorable contar con estudios básicos como Educación General Básica o la ESO.

Las responsabilidades del puesto incluyen la realización de tareas de limpieza y mantenimiento que necesiten especialización, como la limpieza de superficies acristaladas de difícil acceso. También se utilizarán productos y maquinaria específicos para garantizar la higiene y el buen estado de las áreas tratadas, siempre bajo supervisión. El trabajo principal consistirá en la limpieza de cristales en diversos edificios y locales.

Se ofrece una jornada laboral parcial, con un horario de lunes a viernes. El contrato es de tipo indefinido, proporcionando estabilidad laboral.",Almería,Todos
AUXILIAR DE ÓPTICA,Multiopticas,España,No especificado,+ 30 d,"3,4","En Multiópticas, buscamos un/a Auxiliar de Óptica motivado/a que se sume a nuestro dedicado equipo. Si disfrutas del trato con clientes y tienes un interés genuino por el sector óptico, ¡esta es tu oportunidad para formar parte de una empresa que lidera en su campo!

Principales Responsabilidades del Auxiliar de Óptica
Asesoría al Cliente: Proporcionar asistencia y guía a los clientes en la selección de monturas y lentes adaptadas a sus necesidades visuales y estéticas.
Gestión de Inventario: Participar en la organización y reposición de productos ópticos para asegurar un servicio eficiente.
Soporte Administrativo: Colaborar en la gestión de citas y pedidos, garantizando un flujo de trabajo suave y ordenado.
Mantenimiento de Gafas: Ayudar en el ajuste y reparación de gafas, asegurando su calidad y funcionalidad óptimas.
Presentación de la Tienda: Mantener un espacio de atención al cliente limpio y atractivo para mejorar la experiencia del cliente.
Requisitos del Cargo de Auxiliar de Óptica
Experiencia previa: requisito indispensable.
Comunicación: Habilidades interpersonales sólidas para interactuar efectiva y amablemente con clientes y colegas.
Trabajo en Equipo: Capacidad para trabajar de manera proactiva y adaptarse a distintos turnos y tareas.
Interés por el Sector Óptico: Verdadera pasión por ofrecer soluciones de cuidado visual de calidad.
Beneficios de Formar Parte de Multiópticas
Formación Continua: Acceso a programas de formación para el desarrollo profesional y personal.
Entorno Laboral Inclusivo: Trabajamos en un entorno dinámico y respetuoso que valora la diversidad.
Descuentos en Productos: Disfruta de beneficios exclusivos en nuestra amplia gama de productos ópticos.
Oportunidades de Crecimiento: Favorecemos el avance profesional y la promoción interna.

En Multiópticas, promovemos la diversidad y la inclusión, asegurando que todos tengan la oportunidad de crecer y desarrollarse plenamente. Invitamos a personas de todos los orígenes a unirse a nosotros en nuestro compromiso con el cuidado óptico de calidad.

¡Únete a Multiópticas y haz de tu pasión por la óptica una carrera que impulsa la salud visual de nuestros clientes!",Almería,Todos
